scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B2799:1:1,Poeciloscytus Fieb.,Fieb.,,,,,genus,,B2799:1,accepted,,,,,,,,,,,Poeciloscytus,,,Poeciloscytus Fieb.,,RY4GF,4289955,63MWX,2011444
B2799:1:2,Poeciloscytus cognatus Fieb.,Fieb.,Poeciloscytus,,cognatus,,species,,B2799:1,accepted,,,B2799:1:1,Poeciloscytus Fieb.,,,,,,,Poeciloscytus,,Poeciloscytus,cognatus Fieb.,,77T7T,4487728,6W63S,2011491
B2799:1:3,Poeciloscytus vulneratus Pz.,Pz.,Poeciloscytus,,vulneratus,,species,,B2799:1,accepted,,,B2799:1:1,Poeciloscytus Fieb.,,,,,,,Poeciloscytus,,Poeciloscytus,vulneratus Pz.,,RY4V3,10934489,4LBD5,9723777
B2799:1:4,Poeciloscytus brevicornis Reut.,Reut.,Poeciloscytus,,brevicornis,,species,,B2799:1,accepted,,,B2799:1:1,Poeciloscytus Fieb.,,,,,,,Poeciloscytus,,Poeciloscytus,brevicornis Reut.,,77SVT,4487718,4LB9D,4487717
B2799:1:5,Poeciloscytus microphthalmus,,Poeciloscytus,,microphthalmus,,species,nov. sp.,B2799:1,accepted,,,B2799:1:1,Poeciloscytus Fieb.,,,,,,,Poeciloscytus,,Poeciloscytus,microphthalmus nov. sp.,,,4487727,,7770869
B2799:1:6,Poeciloscytus asperulae Fieb.,Fieb.,Poeciloscytus,,asperulae,,species,,B2799:1,accepted,,,B2799:1:1,Poeciloscytus Fieb.,,,,,,,Poeciloscytus,,Poeciloscytus,asperulae Fieb.,,,4487724,,4487723
B2799:1:7,Poeciloscytus palustris Reut.,Reut.,Poeciloscytus,,palustris,,species,,B2799:1,accepted,,,B2799:1:1,Poeciloscytus Fieb.,,,,,,,Poeciloscytus,,Poeciloscytus,palustris Reut.,,,4487721,,4487720
B2799:1:8,Poeciloscytus palustris f. centralis,,Poeciloscytus,,palustris,centralis,form,f. nov.,B2799:1,accepted,,,B2799:1:7,Poeciloscytus palustris Reut.,,,,,,,Poeciloscytus,,Poeciloscytus | Poeciloscytus palustris,f. centralis f. nov.,,5KJZM,,4LBBR,
B2799:1:9,Poeciloscytus unifasciatus F.,F.,Poeciloscytus,,unifasciatus,,species,,B2799:1,accepted,,,B2799:1:1,Poeciloscytus Fieb.,,,,,,,Poeciloscytus,,Poeciloscytus,unifasciatus F.,,RY4RR,9921530,4LBCV,2011487
B2799:1:10,Poeciloscytus unifasciatus f. disjuncta,,Poeciloscytus,,unifasciatus,disjuncta,form,f. nov.,B2799:1,accepted,,,B2799:1:9,Poeciloscytus unifasciatus F.,,,,,,,Poeciloscytus,,Poeciloscytus | Poeciloscytus unifasciatus,f. disjuncta f. nov.,,5KJZP,,4LBCV,
