scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B192:1:1,Scolytidae,,,,,,family,,B192:1,accepted,,,,,,,,,Scolytidae,,,,,,,,
B192:1:2,Scolytini,,,,,,tribe,,B192:1,accepted,,,B192:1:1,Scolytidae,,,,,Scolytidae,,,,Scolytidae,9J9PQ,,9J9JP,
B192:1:3,Scolytus Müller,Müller,,,,,genus,,B192:1,accepted,,,B192:1:2,Scolytini,,,,,Scolytidae,,Scolytus,,Scolytidae | Scolytini,9JBJL,8130975,9JBD2,1044602
B192:1:4,Scolytus multistriatus (Marsham),(Marsham),Scolytus,,multistriatus,,species,,B192:1,accepted,,,B192:1:3,Scolytus Müller,,,,,Scolytidae,,Scolytus,,Scolytidae | Scolytini | Scolytus,8J6XH,1189289,8J6XH,1189289
B192:1:5,Scolytus dimidiatus Chapuis,Chapuis,Scolytus,,dimidiatus,,species,,B192:1,accepted,,,B192:1:3,Scolytus Müller,,,,,Scolytidae,,Scolytus,,Scolytidae | Scolytini | Scolytus,4VTJ8,5013177,4VTJ8,5013177
B192:1:6,Scolytus rugulosus Müller,Müller,Scolytus,,rugulosus,,species,,B192:1,accepted,,,B192:1:3,Scolytus Müller,,,,,Scolytidae,,Scolytus,,Scolytidae | Scolytini | Scolytus,4VTNR,1189484,4VTNR,7749219
B192:1:7,Scolytus ratzeburgi Janson,Janson,Scolytus,,ratzeburgi,,species,,B192:1,accepted,,,B192:1:3,Scolytus Müller,,,,,Scolytidae,,Scolytus,,Scolytidae | Scolytini | Scolytus,4VTNG,1189386,4VTNG,1189386
B192:1:8,Scolytus scolytus (Fabricius),(Fabricius),Scolytus,,scolytus,,species,,B192:1,accepted,,,B192:1:3,Scolytus Müller,,,,,Scolytidae,,Scolytus,,Scolytidae | Scolytini | Scolytus,4VTNW,1189355,4VTNW,1189355
B192:1:9,Scolytus mali (Bechstein),(Bechstein),Scolytus,,mali,,species,,B192:1,accepted,,,B192:1:3,Scolytus Müller,,,,,Scolytidae,,Scolytus,,Scolytidae | Scolytini | Scolytus,8J6XG,7458371,8J6XG,7458371
B192:1:10,Scolytus pruni Ratzeburg,Ratzeburg,Scolytus,,pruni,,species,,B192:1,synonym,B192:1:9,Scolytus mali (Bechstein),,,,,,,Scolytidae,,Scolytus,,Scolytidae | Scolytini | Scolytus,,11362040,,7458371
B192:1:11,Scolytus intricatus (Ratzeburg),(Ratzeburg),Scolytus,,intricatus,,species,,B192:1,accepted,,,B192:1:3,Scolytus Müller,,,,,Scolytidae,,Scolytus,,Scolytidae | Scolytini | Scolytus,4VTKC,7585454,4VTKC,7585454
B192:1:12,Hylesinini,,,,,,tribe,,B192:1,accepted,,,B192:1:1,Scolytidae,,,,,Scolytidae,,,,Scolytidae,,,,
B192:1:13,Hylastes Erichson,Erichson,,,,,genus,,B192:1,accepted,,,B192:1:12,Hylesinini,,,,,Scolytidae,,Hylastes,,Scolytidae | Hylesinini,8HGZ3,1224450,8HGZ3,1224450
B192:1:14,Hylastes cunicularius Erichson,Erichson,Hylastes,,cunicularius,,species,,B192:1,accepted,,,B192:1:13,Hylastes Erichson,,,,,Scolytidae,,Hylastes,,Scolytidae | Hylesinini | Hylastes,6MMW9,1224454,6MMW9,1224454
B192:1:15,Hylastes ater (Paykull),(Paykull),Hylastes,,ater,,species,,B192:1,accepted,,,B192:1:13,Hylastes Erichson,,,,,Scolytidae,,Hylastes,,Scolytidae | Hylesinini | Hylastes,6MN6L,1224467,6MN6L,1224467
B192:1:16,Hylastes brunneus Erichson,Erichson,Hylastes,,brunneus,,species,,B192:1,accepted,,,B192:1:13,Hylastes Erichson,,,,,Scolytidae,,Hylastes,,Scolytidae | Hylesinini | Hylastes,6MN6J,1224529,6MN6J,1224529
B192:1:17,Hylastes attenuatus Erichson,Erichson,Hylastes,,attenuatus,,species,,B192:1,accepted,,,B192:1:13,Hylastes Erichson,,,,,Scolytidae,,Hylastes,,Scolytidae | Hylesinini | Hylastes,6MN6M,1224532,6MN6M,1224532
B192:1:18,Hylastes angustatus (Herbst),(Herbst),Hylastes,,angustatus,,species,,B192:1,accepted,,,B192:1:13,Hylastes Erichson,,,,,Scolytidae,,Hylastes,,Scolytidae | Hylesinini | Hylastes,6MN73,4468381,6MN73,4468381
B192:1:19,Hylastes opacus Erichson,Erichson,Hylastes,,opacus,,species,,B192:1,accepted,,,B192:1:13,Hylastes Erichson,,,,,Scolytidae,,Hylastes,,Scolytidae | Hylesinini | Hylastes,8HZS3,1224476,8HZS3,1224476
B192:1:20,Hylurgops,,,,,,genus,,B192:1,accepted,,,B192:1:12,Hylesinini,,,,,Scolytidae,,Hylurgops,,Scolytidae | Hylesinini,8HGZC,1214664,8HGZC,1214664
B192:1:21,Hylurgops palliatus (Gyllenhal),(Gyllenhal),Hylurgops,,palliatus,,species,,B192:1,accepted,,,B192:1:20,Hylurgops,,,,,Scolytidae,,Hylurgops,,Scolytidae | Hylesinini | Hylurgops,6MNSN,1214678,6MNSN,7748881
B192:1:22,Polygraphus,,,,,,genus,,B192:1,accepted,,,B192:1:12,Hylesinini,,,,,Scolytidae,,Polygraphus,,Scolytidae | Hylesinini,8HFSN,1189037,8HFSN,1189037
B192:1:23,Polygraphus polygraphus (Linnaeus),(Linnaeus),Polygraphus,,polygraphus,,species,,B192:1,accepted,,,B192:1:22,Polygraphus,,,,,Scolytidae,,Polygraphus,,Scolytidae | Hylesinini | Polygraphus,6W699,1189156,6W699,1189156
B192:1:24,Polygraphus pubescens (Fabricius),(Fabricius),Polygraphus,,pubescens,,species,,B192:1,synonym,B192:1:23,Polygraphus polygraphus (Linnaeus),,,,,,,Scolytidae,,Polygraphus,,Scolytidae | Hylesinini | Polygraphus,78699,1189061,78699,1189061
B192:1:25,Phloeophthorus,,,,,,genus,,B192:1,accepted,,,B192:1:12,Hylesinini,,,,,Scolytidae,,Phloeophthorus,,Scolytidae | Hylesinini,8HPFM,7989076,8HPFM,7989076
B192:1:26,Phloeophthorus rhododactylus (Marsham),(Marsham),Phloeophthorus,,rhododactylus,,species,,B192:1,accepted,,,B192:1:25,Phloeophthorus,,,,,Scolytidae,,Phloeophthorus,,Scolytidae | Hylesinini | Phloeophthorus,,5877321,,7925646
B192:1:27,Phloeosinus,,,,,,genus,,B192:1,accepted,,,B192:1:12,Hylesinini,,,,,Scolytidae,,Phloeosinus,,Scolytidae | Hylesinini,8HFSB,1241514,8HFSB,1241514
B192:1:28,Phloeosinus thujae (Perris),(Perris),Phloeosinus,,thujae,,species,,B192:1,accepted,,,B192:1:27,Phloeosinus,,,,,Scolytidae,,Phloeosinus,,Scolytidae | Hylesinini | Phloeosinus,4GGWF,1241569,4GGWF,1241569
B192:1:29,Hylesinus Fabricius,Fabricius,,,,,genus,,B192:1,accepted,,,B192:1:12,Hylesinini,,,,,Scolytidae,,Hylesinus,,Scolytidae | Hylesinini,8HGZ5,1239036,8HGZ5,1239036
B192:1:30,Hylesinus crenatus (Fabricius),(Fabricius),Hylesinus,,crenatus,,species,,B192:1,accepted,,,B192:1:29,Hylesinus Fabricius,,,,,Scolytidae,,Hylesinus,,Scolytidae | Hylesinini | Hylesinus,3NFCM,10607334,3NFCM,10607334
B192:1:31,Hylesinus oleiperda (Fabricius),(Fabricius),Hylesinus,,oleiperda,,species,,B192:1,accepted,,,B192:1:29,Hylesinus Fabricius,,,,,Scolytidae,,Hylesinus,,Scolytidae | Hylesinini | Hylesinus,8J67K,1239139,3NFGP,9311247
B192:1:32,Leperesinus Reitter,Reitter,,,,,genus,,B192:1,accepted,,,B192:1:12,Hylesinini,,,,,Scolytidae,,Leperesinus,,Scolytidae | Hylesinini,,4720420,,1239036
B192:1:33,Leperesinus orni Fuchs,Fuchs,Leperesinus,,orni,,species,,B192:1,accepted,,,B192:1:32,Leperesinus Reitter,,,,,Scolytidae,,Leperesinus,,Scolytidae | Hylesinini | Leperesinus,,9327175,,9327175
B192:1:34,Leperesinus fraxini (Panzer),(Panzer),Leperesinus,,fraxini,,species,,B192:1,accepted,,,B192:1:32,Leperesinus Reitter,,,,,Scolytidae,,Leperesinus,,Scolytidae | Hylesinini | Leperesinus,,10299360,,7825487
B192:1:35,Pteleobius,,,,,,genus,,B192:1,accepted,,,B192:1:12,Hylesinini,,,,,Scolytidae,,Pteleobius,,Scolytidae | Hylesinini,8HQ9P,1235492,8HQ9P,1235492
B192:1:36,Pteleobius vittatus (Fabricius),(Fabricius),Pteleobius,,vittatus,,species,,B192:1,accepted,,,B192:1:35,Pteleobius,,,,,Scolytidae,,Pteleobius,,Scolytidae | Hylesinini | Pteleobius,4PSYN,1235495,4PSYN,1235495
B192:1:37,Hylastinus,,,,,,genus,,B192:1,accepted,,,B192:1:12,Hylesinini,,,,,Scolytidae,,Hylastinus,,Scolytidae | Hylesinini,8HGZ4,1223868,8HGZ4,1223868
