scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B977:1:1,Hydrachnidia,,,,,,infraorder,,B977:1,accepted,,,,,,,,,,,,,,Hydrachnidia,,,,,
B977:1:2,Hydrachnidae,,,,,,family,,B977:1,accepted,,,B977:1:1,Hydrachnidia,,,,,Hydrachnidae,,,,Hydrachnidia,Hydrachnidae,,B7X,3664,B7X,3664
B977:1:3,"Hydrachna Müller, 1776","Müller, 1776",,,,,genus,,B977:1,accepted,,,B977:1:2,Hydrachnidae,,,,,Hydrachnidae,,Hydrachna,,Hydrachnidia | Hydrachnidae,"Hydrachna Müller, 1776",,4ZPG,2181219,4ZPG,2181219
B977:1:4,"Hydrachna comosa Koenike, 1896","Koenike, 1896",Hydrachna,,comosa,,species,,B977:1,accepted,,,B977:1:3,"Hydrachna Müller, 1776",,,,,Hydrachnidae,,Hydrachna,,Hydrachnidia | Hydrachnidae | Hydrachna,"comosa Koenike, 1896",,,5774118,,5774118
B977:1:5,"Hydrachna conjecta Koenike, 1895","Koenike, 1895",Hydrachna,,conjecta,,species,,B977:1,accepted,,,B977:1:3,"Hydrachna Müller, 1776",,,,,Hydrachnidae,,Hydrachna,,Hydrachnidia | Hydrachnidae | Hydrachna,"conjecta Koenike, 1895",,,5173877,,5173877
B977:1:6,"Hydrachna crassipalpis Piersig, 1897","Piersig, 1897",Hydrachna,,crassipalpis,,species,,B977:1,accepted,,,B977:1:3,"Hydrachna Müller, 1776",,,,,Hydrachnidae,,Hydrachna,,Hydrachnidia | Hydrachnidae | Hydrachna,"crassipalpis Piersig, 1897",,,6922524,,6922524
B977:1:7,"H. bivirgulata Piersig, 1897","Piersig, 1897",H.,,bivirgulata,,species,sensu auct.,B977:1,synonym,B977:1:6,"Hydrachna crassipalpis Piersig, 1897",,,,,,,Hydrachnidae,,Hydrachna,,Hydrachnidia | Hydrachnidae | Hydrachna,"H. bivirgulata Piersig, 1897 sensu auct.",,,,,
B977:1:8,"Hydrachna cruenta Müller, 1776","Müller, 1776",Hydrachna,,cruenta,,species,,B977:1,accepted,,,B977:1:3,"Hydrachna Müller, 1776",,,,,Hydrachnidae,,Hydrachna,,Hydrachnidia | Hydrachnidae | Hydrachna,"cruenta Müller, 1776",,,5173878,,5173878
B977:1:9,"Hydrachna geographica Müller, 1776","Müller, 1776",Hydrachna,,geographica,,species,,B977:1,accepted,,,B977:1:3,"Hydrachna Müller, 1776",,,,,Hydrachnidae,,Hydrachna,,Hydrachnidia | Hydrachnidae | Hydrachna,"geographica Müller, 1776",,,5173881,,5173881
B977:1:10,"Hydrachna globosa (De Geer, 1778)","(De Geer, 1778)",Hydrachna,,globosa,,species,,B977:1,accepted,,,B977:1:3,"Hydrachna Müller, 1776",,,,,Hydrachnidae,,Hydrachna,,Hydrachnidia | Hydrachnidae | Hydrachna,"globosa (De Geer, 1778)",,,8362609,,8362609
