scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B162:1:1,Fulgoromorpha,,,,,,infraorder,,B162:1,accepted,,,,,,,,,,,,,,,,,
B162:1:2,Issidae,,,,,,family,,B162:1,accepted,,,B162:1:1,Fulgoromorpha,,,,,Issidae,,,,Fulgoromorpha,BGM,4494,BGM,4494
B162:1:3,Issus Fabricius,Fabricius,,,,,genus,,B162:1,accepted,,,B162:1:2,Issidae,,,,,Issidae,,Issus,,Fulgoromorpha | Issidae,55QQ,2016998,55QQ,2016998
B162:1:4,Issus coleoptratus (Geoffroy),(Geoffroy),Issus,,coleoptratus,,species,,B162:1,accepted,,,B162:1:3,Issus Fabricius,,,,,Issidae,,Issus,,Fulgoromorpha | Issidae | Issus,3QD49,2051491,3QD49,2051491
B162:1:5,Tettigometridae,,,,,,family,,B162:1,accepted,,,B162:1:1,Fulgoromorpha,,,,,Tettigometridae,,,,Fulgoromorpha,H4H,5946,H4H,5946
B162:1:6,Tettigometra Latreille,Latreille,,,,,genus,,B162:1,accepted,,,B162:1:5,Tettigometridae,,,,,Tettigometridae,,Tettigometra,,Fulgoromorpha | Tettigometridae,646W4,2065018,646W4,2065018
B162:1:7,Tettigometra impressopunctata Dufour,Dufour,Tettigometra,,impressopunctata,,species,,B162:1,accepted,,,B162:1:6,Tettigometra Latreille,,,,,Tettigometridae,,Tettigometra,,Fulgoromorpha | Tettigometridae | Tettigometra,55VB6,2065038,55VB6,2065038
B162:1:8,Cixiidae,,,,,,family,,B162:1,accepted,,,B162:1:1,Fulgoromorpha,,,,,Cixiidae,,,,Fulgoromorpha,89Z,8470,89Z,8470
B162:1:9,Oliarus Stål,Stål,,,,,genus,,B162:1,accepted,,,B162:1:8,Cixiidae,,,,,Cixiidae,,Oliarus,,Fulgoromorpha | Cixiidae,67LZ,2052480,67LZ,2052480
B162:1:10,Oliarus leporinus (Linnaeus),(Linnaeus),Oliarus,,leporinus,,species,,B162:1,accepted,,,B162:1:9,Oliarus Stål,,,,,Cixiidae,,Oliarus,,Fulgoromorpha | Cixiidae | Oliarus,4955J,9256591,9Y9NX,4489819
B162:1:11,Oliarus panzeri Löw,Löw,Oliarus,,panzeri,,species,,B162:1,accepted,,,B162:1:9,Oliarus Stål,,,,,Cixiidae,,Oliarus,,Fulgoromorpha | Cixiidae | Oliarus,9Y7RJ,2058599,78SLW,2059793
B162:1:12,Cixius Latreille,Latreille,,,,,genus,,B162:1,accepted,,,B162:1:8,Cixiidae,,,,,Cixiidae,,Cixius,,Fulgoromorpha | Cixiidae,3QBJ,2052191,3QBJ,2052191
