scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID
B422:1:1,"Simuliidae Newman, 1834","Newman, 1834",,,,,family,,B422:1,accepted,,,,,,,,,Simuliidae,,,,,6279F,3522
B422:1:2,"Simuliinae Newman, 1834","Newman, 1834",,,,,subfamily,,B422:1,accepted,,,B422:1:1,"Simuliidae Newman, 1834",,,,,Simuliidae,Simuliinae,,,Simuliidae,8MPQR,
B422:1:3,"Prosimuliini Enderlein, 1921","Enderlein, 1921",,,,,tribe,,B422:1,accepted,,,B422:1:2,"Simuliinae Newman, 1834",,,,,Simuliidae,Simuliinae,,,Simuliidae | Simuliinae,8NLBJ,
B422:1:4,"Cnephia Enderlein, 1921","Enderlein, 1921",,,,,genus,,B422:1,accepted,,,B422:1:3,"Prosimuliini Enderlein, 1921",,,,,Simuliidae,Simuliinae,Cnephia,,Simuliidae | Simuliinae | Prosimuliini,87F3V,1643466
B422:1:5,"Metacnephia Crosskey, 1969","Crosskey, 1969",,,,,genus,,B422:1,accepted,,,B422:1:3,"Prosimuliini Enderlein, 1921",,,,,Simuliidae,Simuliinae,Metacnephia,,Simuliidae | Simuliinae | Prosimuliini,5Q7P,8403057
B422:1:6,Metacnephia coloradensis Peterson,Peterson,Metacnephia,,coloradensis,,species,and Kondratieff,B422:1,accepted,,,B422:1:5,"Metacnephia Crosskey, 1969",,,,,Simuliidae,Simuliinae,Metacnephia,,Simuliidae | Simuliinae | Prosimuliini | Metacnephia,4299Z,1646017
B422:1:7,"Piezosimulium Peterson, 1989","Peterson, 1989",,,,,genus,,B422:1,accepted,,,B422:1:3,"Prosimuliini Enderlein, 1921",,,,,Simuliidae,Simuliinae,Piezosimulium,,Simuliidae | Simuliinae | Prosimuliini,89SZP,4578246
B422:1:8,"Piezosimulium jeanninae Peterson, 1989","Peterson, 1989",Piezosimulium,,jeanninae,,species,,B422:1,accepted,,,B422:1:7,"Piezosimulium Peterson, 1989",,,,,Simuliidae,Simuliinae,Piezosimulium,,Simuliidae | Simuliinae | Prosimuliini | Piezosimulium,8DCZB,4789443
B422:1:9,"Prosimulium Roubaud, 1906","Roubaud, 1906",,,,,genus,,B422:1,accepted,,,B422:1:3,"Prosimuliini Enderlein, 1921",,,,,Simuliidae,Simuliinae,Prosimulium,,Simuliidae | Simuliinae | Prosimuliini,87K3V,1646316
B422:1:10,"Helodon Enderlein, 1921","Enderlein, 1921",,,,,subgenus,,B422:1,accepted,,,B422:1:9,"Prosimulium Roubaud, 1906",,,,,Simuliidae,Simuliinae,Prosimulium,Helodon,Simuliidae | Simuliinae | Prosimuliini | Prosimulium,62VGK,
B422:1:11,"Prosimulium onychodactylum Dyar and Shannon, 1927","Dyar and Shannon, 1927",Prosimulium,,onychodactylum,,species,[complex],B422:1,accepted,,,B422:1:10,"Helodon Enderlein, 1921",,,,,Simuliidae,Simuliinae,Prosimulium,Helodon,Simuliidae | Simuliinae | Prosimuliini | Prosimulium | Helodon,88ZV9,1646189
B422:1:12,"Parahelodon Peterson, 1970","Peterson, 1970",,,,,subgenus,,B422:1,accepted,,,B422:1:9,"Prosimulium Roubaud, 1906",,,,,Simuliidae,Simuliinae,Prosimulium,Parahelodon,Simuliidae | Simuliinae | Prosimuliini | Prosimulium,89SWG,
B422:1:13,"Prosimulium decemarticulatum Twinn, 1936","Twinn, 1936",Prosimulium,,decemarticulatum,,species,[complex],B422:1,accepted,,,B422:1:12,"Parahelodon Peterson, 1970",,,,,Simuliidae,Simuliinae,Prosimulium,Parahelodon,Simuliidae | Simuliinae | Prosimuliini | Prosimulium | Parahelodon,,4297754
B422:1:14,"Prosimulium Roubaud, 1906","Roubaud, 1906",,,,,subgenus,,B422:1,accepted,,,B422:1:9,"Prosimulium Roubaud, 1906",,,,,Simuliidae,Simuliinae,Prosimulium,Prosimulium,Simuliidae | Simuliinae | Prosimuliini | Prosimulium,87K3V,
B422:1:15,"Prosimulium exigens Dyar and Shannon, 1927","Dyar and Shannon, 1927",Prosimulium,,exigens,,species,,B422:1,accepted,,,B422:1:14,"Prosimulium Roubaud, 1906",,,,,Simuliidae,Simuliinae,Prosimulium,Prosimulium,Simuliidae | Simuliinae | Prosimuliini | Prosimulium | Prosimulium,8DHB7,1646360
B422:1:16,"Prosimulium flaviantennum (Stains and Knowlton, 1940)","(Stains and Knowlton, 1940)",Prosimulium,,flaviantennum,,species,,B422:1,accepted,,,B422:1:14,"Prosimulium Roubaud, 1906",,,,,Simuliidae,Simuliinae,Prosimulium,Prosimulium,Simuliidae | Simuliinae | Prosimuliini | Prosimulium | Prosimulium,8DHB8,1646319
B422:1:17,"Prosimulium frohnei Sommerman, 1958","Sommerman, 1958",Prosimulium,,frohnei,,species,,B422:1,accepted,,,B422:1:14,"Prosimulium Roubaud, 1906",,,,,Simuliidae,Simuliinae,Prosimulium,Prosimulium,Simuliidae | Simuliinae | Prosimuliini | Prosimulium | Prosimulium,8DHBC,1646432
B422:1:18,"Prosimulium fulvum (Coquillett, 1902)","(Coquillett, 1902)",Prosimulium,,fulvum,,species,,B422:1,accepted,,,B422:1:14,"Prosimulium Roubaud, 1906",,,,,Simuliidae,Simuliinae,Prosimulium,Prosimulium,Simuliidae | Simuliinae | Prosimuliini | Prosimulium | Prosimulium,8DHBF,1646397
B422:1:19,Prosimulium opleri Peterson,Peterson,Prosimulium,,opleri,,species,and Kondratieff,B422:1,accepted,,,B422:1:14,"Prosimulium Roubaud, 1906",,,,,Simuliidae,Simuliinae,Prosimulium,Prosimulium,Simuliidae | Simuliinae | Prosimuliini | Prosimulium | Prosimulium,8DHBS,1646449
B422:1:20,"Prosimulium travisi Stone, 1952","Stone, 1952",Prosimulium,,travisi,,species,,B422:1,accepted,,,B422:1:14,"Prosimulium Roubaud, 1906",,,,,Simuliidae,Simuliinae,Prosimulium,Prosimulium,Simuliidae | Simuliinae | Prosimuliini | Prosimulium | Prosimulium,8DHBY,1646384
