scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B2645:1:1,Oncocephalus Klug,Klug,,,,,genus,,B2645:1,accepted,,,,,,,,,,,Oncocephalus,,,Oncocephalus Klug,,6882,2008505,6882,2008505
B2645:1:2,Baebius,,Oncocephalus,,,,subgenus,,B2645:1,accepted,,,B2645:1:1,Oncocephalus Klug,,,,,,,Oncocephalus,Baebius,Oncocephalus,Baebius,,62FHF,,62FHF,
B2645:1:3,Oncocephalus obscurus,,Oncocephalus,Baebius,obscurus,,species,n. sp.,B2645:1,accepted,,,B2645:1:2,Baebius,,,,,,,Oncocephalus,Baebius,Oncocephalus | Baebius,obscurus n. sp.,,49HD4,9720762,49HD4,9720762
B2645:1:4,Oncocephalus denticulatus Stål,Stål,Oncocephalus,Baebius,denticulatus,,species,,B2645:1,accepted,,,B2645:1:2,Baebius,,,,,,,Oncocephalus,Baebius,Oncocephalus | Baebius,denticulatus Stål,,,,,
B2645:1:5,Oncocephalus caffer Stål,Stål,Oncocephalus,Baebius,caffer,,species,,B2645:1,accepted,,,B2645:1:2,Baebius,,,,,,,Oncocephalus,Baebius,Oncocephalus | Baebius,caffer Stål,,,,,
B2645:1:6,Stenopoda caffra Stål,Stål,Stenopoda,,caffra,,species,,B2645:1,synonym,B2645:1:5,Oncocephalus caffer Stål,,,,,,,,,Oncocephalus,Baebius,Oncocephalus | Baebius,Stenopoda caffra Stål,,,,,
B2645:1:7,Baebius caffer Stål,Stål,Baebius,,caffer,,species,,B2645:1,synonym,B2645:1:5,Oncocephalus caffer Stål,,,,,,,,,Oncocephalus,Baebius,Oncocephalus | Baebius,Baebius caffer Stål,,KBZK,9143796,KBZK,9143796
B2645:1:8,Oncocephalus fuscirostris Stål,Stål,Oncocephalus,Baebius,fuscirostris,,species,,B2645:1,accepted,,,B2645:1:2,Baebius,,,,,,,Oncocephalus,Baebius,Oncocephalus | Baebius,fuscirostris Stål,,49HB5,5812720,49HB5,5812720
B2645:1:9,Oncocephalus Klug,Klug,Oncocephalus,,,,subgenus,s. str.,B2645:1,accepted,,,B2645:1:1,Oncocephalus Klug,,,,,,,Oncocephalus,Oncocephalus,Oncocephalus,Oncocephalus Klug s. str.,,6882,,6882,
B2645:1:10,Oncocephalus subspinosus Am. & Serv.,Am. & Serv.,Oncocephalus,Oncocephalus,subspinosus,,species,,B2645:1,accepted,,,B2645:1:9,Oncocephalus Klug,,,,,,,Oncocephalus,Oncocephalus,Oncocephalus | Oncocephalus,subspinosus Am. & Serv.,,6SMRH,9661578,6SMRH,9661578
