scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B270:1:1,Donacia antiqua,,Donacia,,antiqua,,species,,B270:1,accepted,,,,,,,,,,,Donacia,,,Donacia antiqua,,,4461499,,4461499
B270:1:2,Donacia aquatica,,Donacia,,aquatica,,species,,B270:1,accepted,,,,,,,,,,,Donacia,,,Donacia aquatica,,,4461523,,4461523
B270:1:3,Donacia aureocincta,,Donacia,,aureocincta,,species,,B270:1,accepted,,,,,,,,,,,Donacia,,,Donacia aureocincta,,,4461511,,4461511
B270:1:4,Donacia bicolora,,Donacia,,bicolora,,species,,B270:1,accepted,,,,,,,,,,,Donacia,,,Donacia bicolora,,,4461501,,4461501
B270:1:5,Donacia brevicornis,,Donacia,,brevicornis,,species,,B270:1,accepted,,,,,,,,,,,Donacia,,,Donacia brevicornis,,,4461526,,4461526
B270:1:6,Donacia brevitarsis,,Donacia,,brevitarsis,,species,,B270:1,accepted,,,,,,,,,,,Donacia,,,Donacia brevitarsis,,,4461513,,4461513
B270:1:7,Donacia cinerea,,Donacia,,cinerea,,species,,B270:1,accepted,,,,,,,,,,,Donacia,,,Donacia cinerea,,,4461503,,4461503
B270:1:8,Donacia clavipes,,Donacia,,clavipes,,species,,B270:1,accepted,,,,,,,,,,,Donacia,,,Donacia clavipes,,,4461493,,4461493
B270:1:9,Donacia crassipes,,Donacia,,crassipes,,species,,B270:1,accepted,,,,,,,,,,,Donacia,,,Donacia crassipes,,,4461515,,4461515
B270:1:10,Donacia dentata,,Donacia,,dentata,,species,,B270:1,accepted,,,,,,,,,,,Donacia,,,Donacia dentata,,,4461504,,4461504
B270:1:11,Donacia impressa,,Donacia,,impressa,,species,,B270:1,accepted,,,,,,,,,,,Donacia,,,Donacia impressa,,,4461495,,4461495
B270:1:12,Donacia marginata,,Donacia,,marginata,,species,,B270:1,accepted,,,,,,,,,,,Donacia,,,Donacia marginata,,,4461519,,4461519
B270:1:13,Donacia obscura,,Donacia,,obscura,,species,,B270:1,accepted,,,,,,,,,,,Donacia,,,Donacia obscura,,,4461497,,4461497
B270:1:14,Donacia semicuprea,,Donacia,,semicuprea,,species,,B270:1,accepted,,,,,,,,,,,Donacia,,,Donacia semicuprea,,,4461522,,4461522
B270:1:15,Donacia simplex,,Donacia,,simplex,,species,,B270:1,accepted,,,,,,,,,,,Donacia,,,Donacia simplex,,,4461510,,4461510
B270:1:16,Donacia sparganii,,Donacia,,sparganii,,species,,B270:1,accepted,,,,,,,,,,,Donacia,,,Donacia sparganii,,,4461500,,4461500
B270:1:17,Donacia springeri,,Donacia,,springeri,,species,,B270:1,accepted,,,,,,,,,,,Donacia,,,Donacia springeri,,,4461525,,4461525
B270:1:18,Donacia thalassina,,Donacia,,thalassina,,species,,B270:1,accepted,,,,,,,,,,,Donacia,,,Donacia thalassina,,,4461512,,4461512
B270:1:19,Donacia tomentosa,,Donacia,,tomentosa,,species,,B270:1,accepted,,,,,,,,,,,Donacia,,,Donacia tomentosa,,,4461502,,4461502
B270:1:20,Donacia versicolorea,,Donacia,,versicolorea,,species,,B270:1,accepted,,,,,,,,,,,Donacia,,,Donacia versicolorea,,,4461527,,4461527
B270:1:21,Donacia vulgaris,,Donacia,,vulgaris,,species,,B270:1,accepted,,,,,,,,,,,Donacia,,,Donacia vulgaris,,,4461514,,4461514
B270:1:22,Macroplea appendiculata,,Macroplea,,appendiculata,,species,,B270:1,accepted,,,,,,,,,,,Macroplea,,,Macroplea appendiculata,,,1049507,,1049507
B270:1:23,Macroplea mutica,,Macroplea,,mutica,,species,,B270:1,accepted,,,,,,,,,,,Macroplea,,,Macroplea mutica,,,4308837,,4308837
B270:1:24,Macroplea pubipennis,,Macroplea,,pubipennis,,species,,B270:1,accepted,,,,,,,,,,,Macroplea,,,Macroplea pubipennis,,,8086854,,8086854
B270:1:25,Plateumaris braccata,,Plateumaris,,braccata,,species,,B270:1,accepted,,,,,,,,,,,Plateumaris,,,Plateumaris braccata,,,5752110,,5752110
B270:1:26,Plateumaris discolor,,Plateumaris,,discolor,,species,,B270:1,accepted,,,,,,,,,,,Plateumaris,,,Plateumaris discolor,,,11102807,,11102807
B270:1:27,Plateumaris rustica,,Plateumaris,,rustica,,species,,B270:1,accepted,,,,,,,,,,,Plateumaris,,,Plateumaris rustica,,,5752116,,5752116
B270:1:28,Plateumaris sericea,,Plateumaris,,sericea,,species,,B270:1,accepted,,,,,,,,,,,Plateumaris,,,Plateumaris sericea,,,5752112,,5752112
B270:1:29,Plateumaris weisei,,Plateumaris,,weisei,,species,,B270:1,accepted,,,,,,,,,,,Plateumaris,,,Plateumaris weisei,,,8125782,,8125782
