scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B2884:1:1,Nabidae,,,,,,family,,B2884:1,accepted,,,,,,,,,Nabidae,,,,,Nabidae,,CBFTS,7891,CBFTS,7891
B2884:1:2,"Prostemma Laporte, 1832","Laporte, 1832",,,,,genus,,B2884:1,accepted,,,B2884:1:1,Nabidae,,,,,Nabidae,,Prostemma,,Nabidae,"Prostemma Laporte, 1832",,RYJJY,2021039,RYJJY,2021039
B2884:1:3,"Prostemma guttula (Fabricius, 1775)","(Fabricius, 1775)",Prostemma,,guttula,,species,,B2884:1,accepted,,,B2884:1:2,"Prostemma Laporte, 1832",,,,,Nabidae,,Prostemma,,Nabidae | Prostemma,"guttula (Fabricius, 1775)",,RYJKR,4487120,RYJKR,4487120
B2884:1:4,"Prostemma aeneicolle Stein, 1857","Stein, 1857",Prostemma,,aeneicolle,,species,,B2884:1,accepted,,,B2884:1:2,"Prostemma Laporte, 1832",,,,,Nabidae,,Prostemma,,Nabidae | Prostemma,"aenicolle Stein, 1857",,RYJKD,4487123,RYJKD,4487123
B2884:1:5,"Alloeorhynchus Fieber, 1861","Fieber, 1861",,,,,genus,,B2884:1,accepted,,,B2884:1:1,Nabidae,,,,,Nabidae,,Alloeorhynchus,,Nabidae,"Alloeorhynchus Fieber, 1861",,LDFPP,2020949,LDFPP,2020949
B2884:1:6,"Alloeorhynchus flavipes (Fieber, 1836)","(Fieber, 1836)",Alloeorhynchus,,flavipes,,species,,B2884:1,accepted,,,B2884:1:5,"Alloeorhynchus Fieber, 1861",,,,,Nabidae,,Alloeorhynchus,,Nabidae | Alloeorhynchus,"flavipes (Fieber, 1836)",,LDFPW,2020971,LDFPW,2020971
B2884:1:7,"Aptus Stål, 1873","Stål, 1873",,,,,genus,,B2884:1,accepted,,,B2884:1:1,Nabidae,,,,,Nabidae,,Aptus,,Nabidae,"Aptus Stål, 1873",,LMWVM,3266131,LMWVM,3266131
B2884:1:8,"Aptus mirmicoides (Costa, 1834)","(Costa, 1834)",Aptus,,mirmicoides,,species,,B2884:1,accepted,,,B2884:1:7,"Aptus Stål, 1873",,,,,Nabidae,,Aptus,,Nabidae | Aptus,"mirmicoides (Costa, 1834)",,LMWW3,6096734,PQBHG,4487069
B2884:1:9,"Aptus lativentris Boheman, 1861","Boheman, 1861",Aptus,,lativentris,,species,,B2884:1,synonym,B2884:1:8,"Aptus mirmicoides (Costa, 1834)",,,,,,,Nabidae,,Aptus,,Nabidae | Aptus,"lativentris Boheman, 1861",,LMWW2,11281635,PQBHG,4487069
B2884:1:10,"Himacerus Wolff, 1811","Wolff, 1811",,,,,genus,,B2884:1,accepted,,,B2884:1:1,Nabidae,,,,,Nabidae,,Himacerus,,Nabidae,"Himacerus Wolff, 1811",,PQBGM,2021040,PQBGM,2021040
