scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B2115:2:1,Nepa Latr.,Latr.,,,,,genus,,B2115:2,accepted,,,,,,,,,,,Nepa,,,Nepa Latr.,,634F,2007591,634F,2007591
B2115:2:2,Nepa spinigera,,Nepa,,spinigera,,species,n. sp.,B2115:2,accepted,,,B2115:2:1,Nepa Latr.,,,,,,,Nepa,,Nepa,spinigera n. sp.,,,,,
B2115:2:3,"Nepa japonensis J. Scott, 1874","J. Scott, 1874",Nepa,,japonensis,,species,,B2115:2,accepted,,,B2115:2:1,Nepa Latr.,,,,,,,Nepa,,Nepa,"japonensis J. Scott, 1874",,,,,
B2115:2:4,Nepa fabricii Stål,Stål,Nepa,,fabricii,,species,,B2115:2,accepted,,,B2115:2:1,Nepa Latr.,,,,,,,Nepa,,Nepa,Fabricii Stål,,,,,
B2115:2:5,Nepa rogenhoferi,,Nepa,,rogenhoferi,,species,n. sp.,B2115:2,accepted,,,B2115:2:1,Nepa Latr.,,,,,,,Nepa,,Nepa,Rogenhoferi n. sp.,,,,,
B2115:2:6,Nepa rapax,,Nepa,,rapax,,species,n. sp.,B2115:2,accepted,,,B2115:2:1,Nepa Latr.,,,,,,,Nepa,,Nepa,rapax n. sp.,,,,,
B2115:2:7,Nepa vicina Sign.,Sign.,Nepa,,vicina,,species,,B2115:2,accepted,,,B2115:2:1,Nepa Latr.,,,,,,,Nepa,,Nepa,vicina Sign.,,,,,
B2115:2:8,Nepa annulipes De Lap.,De Lap.,Nepa,,annulipes,,species,,B2115:2,accepted,,,B2115:2:1,Nepa Latr.,,,,,,,Nepa,,Nepa,annulipes De Lap.,,,,,
B2115:2:9,Nepa eusoma,,Nepa,,eusoma,,species,n. sp.,B2115:2,accepted,,,B2115:2:1,Nepa Latr.,,,,,,,Nepa,,Nepa,eusoma n. sp.,,,,,
B2115:2:10,Nepa atra Lin.,Lin.,Nepa,,atra,,species,,B2115:2,accepted,,,B2115:2:1,Nepa Latr.,,,,,,,Nepa,,Nepa,atra Lin.,,7W2MT,9105537,3RMH5,10185721
B2115:2:11,Nepa steindachnerii,,Nepa,,steindachnerii,,species,n. sp.,B2115:2,accepted,,,B2115:2:1,Nepa Latr.,,,,,,,Nepa,,Nepa,Steindachnerii n. sp.,,,,,
B2115:2:12,Nepa kohlii,,Nepa,,kohlii,,species,n. sp.,B2115:2,accepted,,,B2115:2:1,Nepa Latr.,,,,,,,Nepa,,Nepa,Kohlii n. sp.,,,,,
B2115:2:13,Nepa dubia Ferrari,Ferrari,Nepa,,dubia,,species,,B2115:2,accepted,,,B2115:2:1,Nepa Latr.,,,,,,,Nepa,,Nepa,dubia Ferrari,,,,,
B2115:2:14,Nepa nigra F.,F.,Nepa,,nigra,,species,,B2115:2,accepted,,,B2115:2:1,Nepa Latr.,,,,,,,Nepa,,Nepa,nigra F.,,,,,
B2115:2:15,Nepa robusta Stål,Stål,Nepa,,robusta,,species,,B2115:2,accepted,,,B2115:2:1,Nepa Latr.,,,,,,,Nepa,,Nepa,robusta Stål,,,,,
B2115:2:16,Nepa dentata,,Nepa,,dentata,,species,n. sp.,B2115:2,accepted,,,B2115:2:1,Nepa Latr.,,,,,,,Nepa,,Nepa,dentata n. sp.,,,,,
B2115:2:17,Nepa ingens,,Nepa,,ingens,,species,n. sp.,B2115:2,accepted,,,B2115:2:1,Nepa Latr.,,,,,,,Nepa,,Nepa,ingens n. sp.,,,,,
B2115:2:18,Nepa archipelagi,,Nepa,,archipelagi,,species,n. sp.,B2115:2,accepted,,,B2115:2:1,Nepa Latr.,,,,,,,Nepa,,Nepa,archipelagi n. sp.,,,,,
B2115:2:19,Nepa anonyma,,Nepa,,anonyma,,species,n. sp.,B2115:2,accepted,,,B2115:2:1,Nepa Latr.,,,,,,,Nepa,,Nepa,anonyma n. sp.,,,,,
B2115:2:20,Nepa grisea Guér.,Guér.,Nepa,,grisea,,species,,B2115:2,accepted,,,B2115:2:1,Nepa Latr.,,,,,,,Nepa,,Nepa,grisea Guér.,,,,,
B2115:2:21,Nepa limosa Stål,Stål,Nepa,,limosa,,species,,B2115:2,accepted,,,B2115:2:1,Nepa Latr.,,,,,,,Nepa,,Nepa,limosa Stål,,,,,
B2115:2:22,Nepa tristis Stål,Stål,Nepa,,tristis,,species,,B2115:2,accepted,,,B2115:2:1,Nepa Latr.,,,,,,,Nepa,,Nepa,tristis Stål,,,,,
B2115:2:23,Nepa brachialis Gerst.,Gerst.,Nepa,,brachialis,,species,,B2115:2,accepted,,,B2115:2:1,Nepa Latr.,,,,,,,Nepa,,Nepa,brachialis Gerst.,,,,,
B2115:2:24,Nepa pfeiferiae,,Nepa,,pfeiferiae,,species,n. sp.,B2115:2,accepted,,,B2115:2:1,Nepa Latr.,,,,,,,Nepa,,Nepa,Pfeiferiae n. sp.,,,,,
B2115:2:25,Nepa maculata F.,F.,Nepa,,maculata,,species,,B2115:2,accepted,,,B2115:2:1,Nepa Latr.,,,,,,,Nepa,,Nepa,maculata F.,,,,,
B2115:2:26,Nepa afzelii Stål,Stål,Nepa,,afzelii,,species,,B2115:2,accepted,,,B2115:2:1,Nepa Latr.,,,,,,,Nepa,,Nepa,Afzelii Stål,,,,,
