scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B479:1:1,Formicidae Stephens,Stephens,,,,,family,,B479:1,accepted,,,,,,,,,Formicidae,,,,,623T5,4342,623T5,4342
B479:1:2,Ponerinae Lepeletier,Lepeletier,,,,,subfamily,,B479:1,accepted,,,B479:1:1,Formicidae Stephens,,,,,Formicidae,Ponerinae,,,Formicidae,K6Z,,K6Z,
B479:1:3,Ponera Latreille,Latreille,,,,,genus,,B479:1,accepted,,,B479:1:2,Ponerinae Lepeletier,,,,,Formicidae,Ponerinae,Ponera,,Formicidae | Ponerinae,63NZ7,1317227,63NZ7,1317227
B479:1:4,Ponera coarctata (Latreille),(Latreille),Ponera,,coarctata,,species,,B479:1,accepted,,,B479:1:3,Ponera Latreille,,,,,Formicidae,Ponerinae,Ponera,,Formicidae | Ponerinae | Ponera,4LTMW,5035388,4LTMW,5035388
B479:1:5,Ponera coarctata var. testacea Emery,Emery,Ponera,,coarctata,testacea,variety,,B479:1,synonym,B479:1:4,Ponera coarctata (Latreille),,,,,,,Formicidae,Ponerinae,Ponera,,Formicidae | Ponerinae | Ponera,,9514944,,7758978
B479:1:6,Hypoponera Santschi,Santschi,,,,,genus,,B479:1,accepted,,,B479:1:2,Ponerinae Lepeletier,,,,,Formicidae,Ponerinae,Hypoponera,,Formicidae | Ponerinae,52V8,1326614,52V8,1326614
B479:1:7,Hypoponera punctatissima (Roger),(Roger),Hypoponera,,punctatissima,,species,,B479:1,accepted,,,B479:1:6,Hypoponera Santschi,,,,,Formicidae,Ponerinae,Hypoponera,,Formicidae | Ponerinae | Hypoponera,3NY46,1326634,3NY46,1326634
B479:1:8,Ponera punctatissima Roger,Roger,Ponera,,punctatissima,,species,,B479:1,synonym,B479:1:7,Hypoponera punctatissima (Roger),,,,,,,Formicidae,Ponerinae,Hypoponera,,Formicidae | Ponerinae | Hypoponera,,5762425,,1326634
B479:1:9,Myrmicinae Lepeletier,Lepeletier,,,,,subfamily,,B479:1,accepted,,,B479:1:1,Formicidae Stephens,,,,,Formicidae,Myrmicinae,,,Formicidae,JY2,,JY2,
B479:1:10,Anergates Forel,Forel,,,,,genus,,B479:1,accepted,,,B479:1:9,Myrmicinae Lepeletier,,,,,Formicidae,Myrmicinae,Anergates,,Formicidae | Myrmicinae,VZN,1314823,VZN,1314823
B479:1:11,Anergates atratulus (Schenck),(Schenck),Anergates,,atratulus,,species,,B479:1,accepted,,,B479:1:10,Anergates Forel,,,,,Formicidae,Myrmicinae,Anergates,,Formicidae | Myrmicinae | Anergates,DY5M,1314824,DY5M,1314824
B479:1:12,Monomorium Mayr,Mayr,,,,,genus,,B479:1,accepted,,,B479:1:9,Myrmicinae Lepeletier,,,,,Formicidae,Myrmicinae,Monomorium,,Formicidae | Myrmicinae,63CSW,1314419,63CSW,1314419
B479:1:13,Monomorium pharaonis (Linnaeus),(Linnaeus),Monomorium,,pharaonis,,species,,B479:1,accepted,,,B479:1:12,Monomorium Mayr,,,,,Formicidae,Myrmicinae,Monomorium,,Formicidae | Myrmicinae | Monomorium,4488W,1314773,4488W,1314773
B479:1:14,Myrmecina Curtis,Curtis,,,,,genus,,B479:1,accepted,,,B479:1:9,Myrmicinae Lepeletier,,,,,Formicidae,Myrmicinae,Myrmecina,,Formicidae | Myrmicinae,5WLG,1315201,5WLG,1315201
B479:1:15,Myrmecina graminicola (Latreille),(Latreille),Myrmecina,,graminicola,,species,,B479:1,accepted,,,B479:1:14,Myrmecina Curtis,,,,,Formicidae,Myrmicinae,Myrmecina,,Formicidae | Myrmicinae | Myrmecina,73RLM,1315215,73RLM,1315215
B479:1:16,Diplorhoptrum Mayr,Mayr,,,,,genus,,B479:1,accepted,,,B479:1:9,Myrmicinae Lepeletier,,,,,Formicidae,Myrmicinae,Diplorhoptrum,,Formicidae | Myrmicinae,,4673089,,9107211
B479:1:17,Diplorhoptrum fugax (Latreille),(Latreille),Diplorhoptrum,,fugax,,species,,B479:1,accepted,,,B479:1:16,Diplorhoptrum Mayr,,,,,Formicidae,Myrmicinae,Diplorhoptrum,,Formicidae | Myrmicinae | Diplorhoptrum,,8255394,,5035204
B479:1:18,Solenopsis fugax Latreille,Latreille,Solenopsis,,fugax,,species,,B479:1,synonym,B479:1:17,Diplorhoptrum fugax (Latreille),,,,,,,Formicidae,Myrmicinae,Diplorhoptrum,,Formicidae | Myrmicinae | Diplorhoptrum,4Y6DS,5035204,4Y6DS,5035204
B479:1:19,Formicoxenus Mayr,Mayr,,,,,genus,,B479:1,accepted,,,B479:1:9,Myrmicinae Lepeletier,,,,,Formicidae,Myrmicinae,Formicoxenus,,Formicidae | Myrmicinae,4KSR,1317460,4KSR,1317460
B479:1:20,Formicoxenus nitidulus (Nylander),(Nylander),Formicoxenus,,nitidulus,,species,,B479:1,accepted,,,B479:1:19,Formicoxenus Mayr,,,,,Formicidae,Myrmicinae,Formicoxenus,,Formicidae | Myrmicinae | Formicoxenus,6JHKL,1317464,6JHKL,1317464
B479:1:21,Stenamma Westwood,Westwood,,,,,genus,,B479:1,accepted,,,B479:1:9,Myrmicinae Lepeletier,,,,,Formicidae,Myrmicinae,Stenamma,,Formicidae | Myrmicinae,7MDH,9138092,7MDH,9138092
B479:1:22,Stenamma westwoodi Westwood,Westwood,Stenamma,,westwoodi,,species,,B479:1,accepted,,,B479:1:21,Stenamma Westwood,,,,,Formicidae,Myrmicinae,Stenamma,,Formicidae | Myrmicinae | Stenamma,4ZTRD,1316667,4ZTRD,1316667
B479:1:23,Aphaenogaster Mayr,Mayr,,,,,genus,,B479:1,accepted,,,B479:1:9,Myrmicinae Lepeletier,,,,,Formicidae,Myrmicinae,Aphaenogaster,,Formicidae | Myrmicinae,Y85,1315863,Y85,1315863
B479:1:24,Aphaenogaster subterranee (Latreille),(Latreille),Aphaenogaster,,subterranee,,species,,B479:1,accepted,,,B479:1:23,Aphaenogaster Mayr,,,,,Formicidae,Myrmicinae,Aphaenogaster,,Formicidae | Myrmicinae | Aphaenogaster,F9X9,1316070,F9X9,1316070
B479:1:25,Messor Forel,Forel,,,,,genus,,B479:1,accepted,,,B479:1:9,Myrmicinae Lepeletier,,,,,Formicidae,Myrmicinae,Messor,,Formicidae | Myrmicinae,5Q45,1316342,5Q45,1316342
B479:1:26,Messor rufitarsis (Fabricius),(Fabricius),Messor,,rufitarsis,,species,,B479:1,accepted,,,B479:1:25,Messor Forel,,,,,Formicidae,Myrmicinae,Messor,,Formicidae | Myrmicinae | Messor,,7593061,,1316520
