scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID
B926:1:1,Apodemus flavicollis,,Apodemus,,flavicollis,,species,,B926:1,accepted,,,,,,,,,,,Apodemus,,,FRHZ,2437756
B926:1:2,Apodemus sylvaticus,,Apodemus,,sylvaticus,,species,,B926:1,accepted,,,,,,,,,,,Apodemus,,,FRJJ,2437760
B926:1:3,Arvicola amphibius,,Arvicola,,amphibius,,species,,B926:1,accepted,,,,,,,,,,,Arvicola,,,H3SY,4265185
B926:1:4,Crocidura leucodon,,Crocidura,,leucodon,,species,,B926:1,accepted,,,,,,,,,,,Crocidura,,,ZK5J,2435723
B926:1:5,Crocidura russula,,Crocidura,,russula,,species,,B926:1,accepted,,,,,,,,,,,Crocidura,,,ZK7F,2435654
B926:1:6,Micromys minutus,,Micromys,,minutus,,species,,B926:1,accepted,,,,,,,,,,,Micromys,,,42ZQ8,5219833
B926:1:7,Microtus agrestis,,Microtus,,agrestis,,species,,B926:1,accepted,,,,,,,,,,,Microtus,,,7VV7M,2438616
B926:1:8,Microtus arvalis,,Microtus,,arvalis,,species,,B926:1,accepted,,,,,,,,,,,Microtus,,,7VV7P,2438606
B926:1:9,Microtus oeconomus,,Microtus,,oeconomus,,species,,B926:1,accepted,,,,,,,,,,,Microtus,,,7VV7K,2438635
B926:1:10,Microtus subterraneus,,Microtus,,subterraneus,,species,,B926:1,accepted,,,,,,,,,,,Microtus,,,7VV8X,2438660
B926:1:11,Mus domesticus,,Mus,,domesticus,,species,,B926:1,accepted,,,,,,,,,,,Mus,,,73QMJ,4409155
B926:1:12,Myodes glareolus,,Myodes,,glareolus,,species,,B926:1,accepted,,,,,,,,,,,Myodes,,,454Q4,5706764
B926:1:13,Neomys fodiens,,Neomys,,fodiens,,species,,B926:1,accepted,,,,,,,,,,,Neomys,,,46NDN,2435767
B926:1:14,Rattus norvegicus,,Rattus,,norvegicus,,species,,B926:1,accepted,,,,,,,,,,,Rattus,,,4RM67,2439261
B926:1:15,Rattus rattus,,Rattus,,rattus,,species,,B926:1,accepted,,,,,,,,,,,Rattus,,,4RM6W,2439270
B926:1:16,Sorex spec.,,Sorex,,spec.,,species,cf. araneus,B926:1,accepted,,,,,,,,,,,Sorex,,,7JRJ,10482723
B926:1:17,Sorex minutus,,Sorex,,minutus,,species,,B926:1,accepted,,,,,,,,,,,Sorex,,,7WW7W,7571319
