scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B559:1:1,Melitaea,,,,,,genus,,B559:1,accepted,,,,,,,,,,,Melitaea,,,92F8N,9042695,92F8N,9042695
B559:1:2,Melitaea didyma,,Melitaea,,didyma,,species,,B559:1,accepted,,,B559:1:1,Melitaea,,,,,,,Melitaea,,Melitaea,3ZK8D,8393082,3ZK8D,8393082
B559:1:3,Melitaea didyma f. meridionalis,,Melitaea,,didyma,meridionalis,form,,B559:1,accepted,,,B559:1:2,Melitaea didyma,,,,,,,Melitaea,,Melitaea | Melitaea didyma,5JM78,,5JM78,
B559:1:4,Melitaea didyma f. occidentalis,,Melitaea,,didyma,occidentalis,form,,B559:1,accepted,,,B559:1:2,Melitaea didyma,,,,,,,Melitaea,,Melitaea | Melitaea didyma,5JM7L,,5JM7L,
B559:1:5,Melitaea trivia,,Melitaea,,trivia,,species,,B559:1,accepted,,,B559:1:1,Melitaea,,,,,,,Melitaea,,Melitaea,3ZKHG,1899349,3NVK2,1899349
B559:1:6,Melitaea trivia subsp. ignasiti,,Melitaea,,trivia,ignasiti,subspecies,,B559:1,accepted,,,B559:1:5,Melitaea trivia,,,,,,,Melitaea,,Melitaea | Melitaea trivia,,8808004,,1899349
B559:1:7,Melitaea trivia f. fascelis,,Melitaea,,trivia,fascelis,form,,B559:1,accepted,,,B559:1:6,Melitaea trivia subsp. ignasiti,,,,,,,Melitaea,,Melitaea | Melitaea trivia | Melitaea trivia subsp. ignasiti,,,,
B559:1:8,Melitaea cinxia,,Melitaea,,cinxia,,species,,B559:1,accepted,,,B559:1:1,Melitaea,,,,,,,Melitaea,,Melitaea,3ZK77,8168644,3ZK77,8168644
B559:1:9,Melitaea arduinna,,Melitaea,,arduinna,,species,,B559:1,accepted,,,B559:1:1,Melitaea,,,,,,,Melitaea,,Melitaea,3ZK5T,1899818,3ZK5T,1899818
B559:1:10,Melitaea phoebe,,Melitaea,,phoebe,,species,,B559:1,accepted,,,B559:1:1,Melitaea,,,,,,,Melitaea,,Melitaea,72Y6N,7934873,3ZK77,7934873
