scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B478:1:1,Formicidae,,,,,,family,,B478:1,accepted,,,,,,,,,Formicidae,,,,,623T5,4342,623T5,4342
B478:1:2,Leptanillinae,,,,,,subfamily,,B478:1,accepted,,,B478:1:1,Formicidae,,,,,Formicidae,Leptanillinae,,,Formicidae,JT8,,JT8,
B478:1:3,Leptanilla,,,,,,genus,,B478:1,accepted,,,B478:1:2,Leptanillinae,,,,,Formicidae,Leptanillinae,Leptanilla,,Formicidae | Leptanillinae,5CRR,1325714,5CRR,1325714
B478:1:4,Leptanilla revelierei Emery,Emery,Leptanilla,,revelierei,,species,,B478:1,accepted,,,B478:1:3,Leptanilla,,,,,Formicidae,Leptanillinae,Leptanilla,,Formicidae | Leptanillinae | Leptanilla,3THN7,1325737,3THN7,1325737
B478:1:5,Dorylinae,,,,,,subfamily,,B478:1,accepted,,,B478:1:1,Formicidae,,,,,Formicidae,Dorylinae,,,Formicidae,JGT,,JGT,
B478:1:6,Aenictus,,,,,,genus,,B478:1,accepted,,,B478:1:5,Dorylinae,,,,,Formicidae,Dorylinae,Aenictus,,Formicidae | Dorylinae,PN9,1317499,PN9,1317499
B478:1:7,"Aenictus rhodiensis Menozzi, 1936","Menozzi, 1936",Aenictus,,rhodiensis,,species,,B478:1,accepted,,,B478:1:6,Aenictus,,,,,Formicidae,Dorylinae,Aenictus,,Formicidae | Dorylinae | Aenictus,64XVW,1317576,64XVW,1317576
B478:1:8,Dorylus,,,,,,genus,,B478:1,accepted,,,B478:1:5,Dorylinae,,,,,Formicidae,Dorylinae,Dorylus,,Formicidae | Dorylinae,47Y3,1317800,47Y3,1317800
B478:1:9,"Dorylus fulvus (Westwood, 1840)","(Westwood, 1840)",Dorylus,,fulvus,,species,,B478:1,accepted,,,B478:1:8,Dorylus,,,,,Formicidae,Dorylinae,Dorylus,,Formicidae | Dorylinae | Dorylus,37FC8,1317802,37FC8,1317802
B478:1:10,Ponerinae,,,,,,subfamily,,B478:1,accepted,,,B478:1:1,Formicidae,,,,,Formicidae,Ponerinae,,,Formicidae,K6Z,,K6Z,
B478:1:11,Ectatommini,,,,,,tribe,,B478:1,accepted,,,B478:1:10,Ponerinae,,,,,Formicidae,Ponerinae,,,Formicidae | Ponerinae,KSY,,KSY,
B478:1:12,Proceratium,,,,,,genus,,B478:1,accepted,,,B478:1:11,Ectatommini,,,,,Formicidae,Ponerinae,Proceratium,,Formicidae | Ponerinae | Ectatommini,6W74,1320543,6W74,1320543
B478:1:13,"Proceratium numidicum Santschi, 1912","Santschi, 1912",Proceratium,,numidicum,,species,,B478:1,accepted,,,B478:1:12,Proceratium,,,,,Formicidae,Ponerinae,Proceratium,,Formicidae | Ponerinae | Ectatommini | Proceratium,789VV,1320549,789VV,1320549
B478:1:14,"Proceratium melinum (Roger, 1860)","(Roger, 1860)",Proceratium,,melinum,,species,,B478:1,accepted,,,B478:1:12,Proceratium,,,,,Formicidae,Ponerinae,Proceratium,,Formicidae | Ponerinae | Ectatommini | Proceratium,4MMTS,1320569,4MMTS,1320569
B478:1:15,"Proceratium algiricum Forel, 1899","Forel, 1899",Proceratium,,algiricum,,species,,B478:1,accepted,,,B478:1:12,Proceratium,,,,,Formicidae,Ponerinae,Proceratium,,Formicidae | Ponerinae | Ectatommini | Proceratium,4MMT8,1320550,4MMT8,1320550
B478:1:16,Amblyoponini,,,,,,tribe,,B478:1,accepted,,,B478:1:10,Ponerinae,,,,,Formicidae,Ponerinae,,,Formicidae | Ponerinae,KKN,,KKN,
B478:1:17,Amblyopone,,,,,,genus,,B478:1,accepted,,,B478:1:16,Amblyoponini,,,,,Formicidae,Ponerinae,Amblyopone,,Formicidae | Ponerinae | Amblyoponini,THC,1327374,THC,1327374
B478:1:18,"Amblyopone denticulatum (Roger, 1859)","(Roger, 1859)",Amblyopone,,denticulatum,,species,,B478:1,accepted,,,B478:1:17,Amblyopone,,,,,Formicidae,Ponerinae,Amblyopone,,Formicidae | Ponerinae | Amblyoponini | Amblyopone,CMNW,1327392,CMNW,1327392
B478:1:19,"Amblyopone impressifrons (Emery, 1869)","(Emery, 1869)",Amblyopone,,impressifrons,,species,,B478:1,accepted,,,B478:1:17,Amblyopone,,,,,Formicidae,Ponerinae,Amblyopone,,Formicidae | Ponerinae | Amblyoponini | Amblyopone,CMPD,1327404,CMPD,1327404
B478:1:20,Cryptopone,,,,,,genus,,B478:1,accepted,,,B478:1:16,Amblyoponini,,,,,Formicidae,Ponerinae,Cryptopone,,Formicidae | Ponerinae | Amblyoponini,3WRD,1324248,3WRD,1324248
B478:1:21,"Cryptopone ochraceum (Mayr, 1855)","(Mayr, 1855)",Cryptopone,,ochraceum,,species,,B478:1,accepted,,,B478:1:20,Cryptopone,,,,,Formicidae,Ponerinae,Cryptopone,,Formicidae | Ponerinae | Amblyoponini | Cryptopone,ZYZM,1324250,ZYZM,1324250
B478:1:22,Ponerini,,,,,,tribe,,B478:1,accepted,,,B478:1:10,Ponerinae,,,,,Formicidae,Ponerinae,,,Formicidae | Ponerinae,L68,,L68,
B478:1:23,Ponera,,,,,,genus,,B478:1,accepted,,,B478:1:22,Ponerini,,,,,Formicidae,Ponerinae,Ponera,,Formicidae | Ponerinae | Ponerini,63NZ7,1317227,63NZ7,1317227
B478:1:24,"Ponera coarctata (Latreille, 1802)","(Latreille, 1802)",Ponera,,coarctata,,species,,B478:1,accepted,,,B478:1:23,Ponera,,,,,Formicidae,Ponerinae,Ponera,,Formicidae | Ponerinae | Ponerini | Ponera,4LTMW,5035388,4LTMW,5035388
B478:1:25,Hypoponera,,,,,,genus,,B478:1,accepted,,,B478:1:22,Ponerini,,,,,Formicidae,Ponerinae,Hypoponera,,Formicidae | Ponerinae | Ponerini,52V8,11361532,52V8,11361532
B478:1:26,"Hypoponera punctatissima (Roger, 1859)","(Roger, 1859)",Hypoponera,,punctatissima,,species,,B478:1,accepted,,,B478:1:25,Hypoponera,,,,,Formicidae,Ponerinae,Hypoponera,,Formicidae | Ponerinae | Ponerini | Hypoponera,3NY46,1326634,3NY46,1326634
B478:1:27,"Hypoponera eduardi (Forel, 1894)","(Forel, 1894)",Hypoponera,,eduardi,,species,,B478:1,accepted,,,B478:1:25,Hypoponera,,,,,Formicidae,Ponerinae,Hypoponera,,Formicidae | Ponerinae | Ponerini | Hypoponera,3NY28,1326693,3NY28,1326693
B478:1:28,Myrmicinae,,,,,,subfamily,,B478:1,accepted,,,B478:1:1,Formicidae,,,,,Formicidae,Myrmicinae,,,Formicidae,JY2,,JY2,
B478:1:29,Goniomma,,,,,,genus,,B478:1,accepted,,,B478:1:28,Myrmicinae,,,,,Formicidae,Myrmicinae,Goniomma,,Formicidae | Myrmicinae,4Q5S,1317279,4Q5S,1317279
B478:1:30,Myrmoxenus,,,,,,genus,,B478:1,accepted,,,B478:1:28,Myrmicinae,,,,,Formicidae,Myrmicinae,Myrmoxenus,,Formicidae | Myrmicinae,,9337162,,9337162
B478:1:31,Myrmoxenus gordiagini Ruzsky,Ruzsky,Myrmoxenus,,gordiagini,,species,,B478:1,accepted,,,B478:1:30,Myrmoxenus,,,,,Formicidae,Myrmicinae,Myrmoxenus,,Formicidae | Myrmicinae | Myrmoxenus,,4504417,,1320627
B478:1:32,Dacetini,,,,,,tribe,,B478:1,accepted,,,B478:1:28,Myrmicinae,,,,,Formicidae,Myrmicinae,,,Formicidae | Myrmicinae,,,,
B478:1:33,Epitritus,,,,,,genus,,B478:1,accepted,,,B478:1:32,Dacetini,,,,,Formicidae,Myrmicinae,Epitritus,,Formicidae | Myrmicinae | Dacetini,,4673080,,1320203
B478:1:34,"Epitritus argiolus Emery, 1869","Emery, 1869",Epitritus,,argiolus,,species,,B478:1,accepted,,,B478:1:33,Epitritus,,,,,Formicidae,Myrmicinae,Epitritus,,Formicidae | Myrmicinae | Dacetini | Epitritus,,9549066,,1321054
B478:1:35,Trichoscapa,,,,,,genus,,B478:1,accepted,,,B478:1:32,Dacetini,,,,,Formicidae,Myrmicinae,Trichoscapa,,Formicidae | Myrmicinae | Dacetini,,4673104,,1320203
B478:1:36,"Trichoscapa membranifera (Emery, 1869)","(Emery, 1869)",Trichoscapa,,membranifera,,species,,B478:1,accepted,,,B478:1:35,Trichoscapa,,,,,Formicidae,Myrmicinae,Trichoscapa,,Formicidae | Myrmicinae | Dacetini | Trichoscapa,,7408620,,1321175
B478:1:37,Smithistruma,,,,,,genus,,B478:1,accepted,,,B478:1:32,Dacetini,,,,,Formicidae,Myrmicinae,Smithistruma,,Formicidae | Myrmicinae | Dacetini,,4673655,,1320203
B478:1:38,"Smithistruma baudueri (Emery, 1875)","(Emery, 1875)",Smithistruma,,baudueri,,species,,B478:1,accepted,,,B478:1:37,Smithistruma,,,,,Formicidae,Myrmicinae,Smithistruma,,Formicidae | Myrmicinae | Dacetini | Smithistruma,,9474523,,1321022
B478:1:39,Myrmecini,,,,,,tribe,,B478:1,accepted,,,B478:1:28,Myrmicinae,,,,,Formicidae,Myrmicinae,,,Formicidae | Myrmicinae,,,,
B478:1:40,Myrmica,,,,,,genus,,B478:1,accepted,,,B478:1:39,Myrmecini,,,,,Formicidae,Myrmicinae,Myrmica,,Formicidae | Myrmicinae | Myrmecini,5WP9,1318775,5WP9,1318775
B478:1:41,"Myrmica ruginodis Nylander, 1846","Nylander, 1846",Myrmica,,ruginodis,,species,,B478:1,accepted,,,B478:1:40,Myrmica,,,,,Formicidae,Myrmicinae,Myrmica,,Formicidae | Myrmicinae | Myrmecini | Myrmica,45CS3,1318848,45CS3,1318848
B478:1:42,"Myrmica rubra (L., 1758)","(L., 1758)",Myrmica,,rubra,,species,,B478:1,accepted,,,B478:1:40,Myrmica,,,,,Formicidae,Myrmicinae,Myrmica,,Formicidae | Myrmicinae | Myrmecini | Myrmica,45CRZ,1318874,45CRZ,1318874
B478:1:43,"Myrmica sulcinodis Nylander, 1846","Nylander, 1846",Myrmica,,sulcinodis,,species,,B478:1,accepted,,,B478:1:40,Myrmica,,,,,Formicidae,Myrmicinae,Myrmica,,Formicidae | Myrmicinae | Myrmecini | Myrmica,45CSP,1318917,45CSP,1318917
B478:1:44,Myrmica hellenica Forel,Forel,Myrmica,,hellenica,,species,,B478:1,accepted,,,B478:1:40,Myrmica,,,,,Formicidae,Myrmicinae,Myrmica,,Formicidae | Myrmicinae | Myrmecini | Myrmica,6S4WS,1318857,6S4WS,1318857
B478:1:45,"Myrmica rugulosa Nylander, 1849","Nylander, 1849",Myrmica,,rugulosa,,species,,B478:1,accepted,,,B478:1:40,Myrmica,,,,,Formicidae,Myrmicinae,Myrmica,,Formicidae | Myrmicinae | Myrmecini | Myrmica,45CS6,1318789,45CS6,1318789
B478:1:46,"Myrmica gallienii Bondroit, 1919","Bondroit, 1919",Myrmica,,gallienii,,species,,B478:1,accepted,,,B478:1:40,Myrmica,,,,,Formicidae,Myrmicinae,Myrmica,,Formicidae | Myrmicinae | Myrmecini | Myrmica,45CQ8,1318893,45CQ8,1318893
B478:1:47,"Myrmica ravasinii Finzi, 1923","Finzi, 1923",Myrmica,,ravasinii,,species,,B478:1,accepted,,,B478:1:40,Myrmica,,,,,Formicidae,Myrmicinae,Myrmica,,Formicidae | Myrmicinae | Myrmecini | Myrmica,45CRX,1318911,45CRX,1318911
B478:1:48,"Myrmica schencki Emery, 1895","Emery, 1895",Myrmica,,schencki,,species,,B478:1,accepted,,,B478:1:40,Myrmica,,,,,Formicidae,Myrmicinae,Myrmica,,Formicidae | Myrmicinae | Myrmecini | Myrmica,73T94,9221425,73T94,9221425
B478:1:49,"Myrmica deplanata Emery, 1921","Emery, 1921",Myrmica,,deplanata,,species,,B478:1,accepted,,,B478:1:40,Myrmica,,,,,Formicidae,Myrmicinae,Myrmica,,Formicidae | Myrmicinae | Myrmecini | Myrmica,45CPS,1318928,45CPS,1318928
B478:1:50,"Myrmica lobicornis Nylander, 1846","Nylander, 1846",Myrmica,,lobicornis,,species,,B478:1,accepted,,,B478:1:40,Myrmica,,,,,Formicidae,Myrmicinae,Myrmica,,Formicidae | Myrmicinae | Myrmecini | Myrmica,45CR6,1318965,45CR6,1318965
B478:1:51,"Myrmica sabuleti Meinert, 1861","Meinert, 1861",Myrmica,,sabuleti,,species,,B478:1,accepted,,,B478:1:40,Myrmica,,,,,Formicidae,Myrmicinae,Myrmica,,Formicidae | Myrmicinae | Myrmecini | Myrmica,45CS7,1318776,45CS7,1318776
B478:1:52,"Myrmica slovaca Sadil, 1952","Sadil, 1952",Myrmica,,slovaca,,species,,B478:1,accepted,,,B478:1:40,Myrmica,,,,,Formicidae,Myrmicinae,Myrmica,,Formicidae | Myrmicinae | Myrmecini | Myrmica,,4504393,,4504393
B478:1:53,"Myrmica specioides Bondroit, 1918","Bondroit, 1918",Myrmica,,specioides,,species,,B478:1,accepted,,,B478:1:40,Myrmica,,,,,Formicidae,Myrmicinae,Myrmica,,Formicidae | Myrmicinae | Myrmecini | Myrmica,,5871110,,5871110
B478:1:54,"Myrmica vandeli Bondroit, 1919","Bondroit, 1919",Myrmica,,vandeli,,species,,B478:1,accepted,,,B478:1:40,Myrmica,,,,,Formicidae,Myrmicinae,Myrmica,,Formicidae | Myrmicinae | Myrmecini | Myrmica,45CT2,1318932,45CT2,1318932
B478:1:55,"Myrmica scabrinodis Nylander, 1846","Nylander, 1846",Myrmica,,scabrinodis,,species,,B478:1,accepted,,,B478:1:40,Myrmica,,,,,Formicidae,Myrmicinae,Myrmica,,Formicidae | Myrmicinae | Myrmecini | Myrmica,45CSC,1318887,45CSC,1318887
B478:1:56,Myrmica stangeana Ruzsky,Ruzsky,Myrmica,,stangeana,,species,,B478:1,accepted,,,B478:1:40,Myrmica,,,,,Formicidae,Myrmicinae,Myrmica,,Formicidae | Myrmicinae | Myrmecini | Myrmica,45CSL,1318960,45CSL,1318960
B478:1:57,Sifolinia,,,,,,genus,,B478:1,accepted,,,B478:1:39,Myrmecini,,,,,Formicidae,Myrmicinae,Sifolinia,,Formicidae | Myrmicinae | Myrmecini,,4679609,,4679609
B478:1:58,"Sifolinia karavajevi (Arnoldi, 1930)","(Arnoldi, 1930)",Sifolinia,,karavajevi,,species,,B478:1,accepted,,,B478:1:57,Sifolinia,,,,,Formicidae,Myrmicinae,Sifolinia,,Formicidae | Myrmicinae | Myrmecini | Sifolinia,,7859061,,8813245
B478:1:59,Manica,,,,,,genus,,B478:1,accepted,,,B478:1:39,Myrmecini,,,,,Formicidae,Myrmicinae,Manica,,Formicidae | Myrmicinae | Myrmecini,5KVV,1326273,5KVV,1326273
B478:1:60,"Manica rubida (Latreille, 1802)","(Latreille, 1802)",Manica,,rubida,,species,,B478:1,accepted,,,B478:1:59,Manica,,,,,Formicidae,Myrmicinae,Manica,,Formicidae | Myrmicinae | Myrmecini | Manica,6R6F7,5036003,6R6F7,5036003
B478:1:61,Pheidolini,,,,,,tribe,,B478:1,accepted,,,B478:1:28,Myrmicinae,,,,,Formicidae,Myrmicinae,,,Formicidae | Myrmicinae,L4Y,,L4Y,
B478:1:62,Stenamma,,,,,,genus,,B478:1,accepted,,,B478:1:61,Pheidolini,,,,,Formicidae,Myrmicinae,Stenamma,,Formicidae | Myrmicinae | Pheidolini,7MDH,9138092,7MDH,9138092
B478:1:63,Stenamma petiolatum Emery,Emery,Stenamma,,petiolatum,,species,,B478:1,accepted,,,B478:1:62,Stenamma,,,,,Formicidae,Myrmicinae,Stenamma,,Formicidae | Myrmicinae | Pheidolini | Stenamma,4ZTQY,1316690,4ZTQY,1316690
B478:1:64,Stenamma sardoa Emery,Emery,Stenamma,,sardoa,,species,,B478:1,accepted,,,B478:1:62,Stenamma,,,,,Formicidae,Myrmicinae,Stenamma,,Formicidae | Myrmicinae | Pheidolini | Stenamma,4ZTR4,1316678,4ZTR4,1316678
B478:1:65,"Stenamma striatula Emery, 1895","Emery, 1895",Stenamma,,striatula,,species,,B478:1,accepted,,,B478:1:62,Stenamma,,,,,Formicidae,Myrmicinae,Stenamma,,Formicidae | Myrmicinae | Pheidolini | Stenamma,4ZTRB,1316648,4ZTRB,1316648
B478:1:66,"Stenamma striatulum Emery, 1895","Emery, 1895",Stenamma,,striatulum,,species,,B478:1,synonym,B478:1:65,"Stenamma striatula Emery, 1895",,,,,,,Formicidae,Myrmicinae,Stenamma,,Formicidae | Myrmicinae | Pheidolini | Stenamma,4ZTRB,1316648,4ZTRB,1316648
