scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID
B419:1:1,Scolioidea,,,,,,superfamily,,B419:1,accepted,,,,,,,,,,,,,,,
B419:1:2,Sapygidae,,,,,,family,,B419:1,accepted,,,B419:1:1,Scolioidea,,,,,Sapygidae,,,,Scolioidea,FY8,4298486
B419:1:3,Sapyginae,,,,,,subfamily,,B419:1,accepted,,,B419:1:2,Sapygidae,,,,,Sapygidae,Sapyginae,,,Scolioidea | Sapygidae,,
B419:1:4,"Sapyga Latreille, 1796","Latreille, 1796",,,,,genus,,B419:1,accepted,,,B419:1:3,Sapyginae,,,,,Sapygidae,Sapyginae,Sapyga,,Scolioidea | Sapygidae | Sapyginae,,9090977
B419:1:5,"Hellus Fabricius, 1805","Fabricius, 1805",,,,,genus,,B419:1,synonym,B419:1:4,"Sapyga Latreille, 1796",,,,,,,Sapygidae,Sapyginae,Hellus,,Scolioidea | Sapygidae | Sapyginae,,4672243
B419:1:6,"Sapyga clavicornis (Linnaeus, 1758)","(Linnaeus, 1758)",Sapyga,,clavicornis,,species,,B419:1,accepted,,,B419:1:4,"Sapyga Latreille, 1796",,,,,Sapygidae,Sapyginae,Sapyga,,Scolioidea | Sapygidae | Sapyginae | Sapyga,,6096922
B419:1:7,"Sapyga prisma Fabricius, 1778","Fabricius, 1778",Sapyga,,prisma,,species,,B419:1,synonym,B419:1:6,"Sapyga clavicornis (Linnaeus, 1758)",,,,,,,Sapygidae,Sapyginae,Sapyga,,Scolioidea | Sapygidae | Sapyginae | Sapyga,,4504376
B419:1:8,"Sapyga quinquepunctata Fabricius, 1781","Fabricius, 1781",Sapyga,,quinquepunctata,,species,,B419:1,accepted,,,B419:1:4,"Sapyga Latreille, 1796",,,,,Sapygidae,Sapyginae,Sapyga,,Scolioidea | Sapygidae | Sapyginae | Sapyga,,4504348
B419:1:9,"Sapyga punctata Klug, 1803","Klug, 1803",Sapyga,,punctata,,species,,B419:1,synonym,B419:1:8,"Sapyga quinquepunctata Fabricius, 1781",,,,,,,Sapygidae,Sapyginae,Sapyga,,Scolioidea | Sapygidae | Sapyginae | Sapyga,,4504353
B419:1:10,"Sapygina Costa, 1881","Costa, 1881",,,,,genus,,B419:1,accepted,,,B419:1:3,Sapyginae,,,,,Sapygidae,Sapyginae,Sapygina,,Scolioidea | Sapygidae | Sapyginae,,4405688
B419:1:11,"Sapygina decemguttata Jurine, 1807","Jurine, 1807",Sapygina,,decemguttata,,species,,B419:1,accepted,,,B419:1:10,"Sapygina Costa, 1881",,,,,Sapygidae,Sapyginae,Sapygina,,Scolioidea | Sapygidae | Sapyginae | Sapygina,,4504364
B419:1:12,"Sapygina niger Tournier, 1889","Tournier, 1889",Sapygina,,niger,,species,,B419:1,synonym,B419:1:11,"Sapygina decemguttata Jurine, 1807",,,,,,,Sapygidae,Sapyginae,Sapygina,,Scolioidea | Sapygidae | Sapyginae | Sapygina,,4504365
B419:1:13,Scoliidae,,,,,,family,,B419:1,accepted,,,B419:1:1,Scolioidea,,,,,Scoliidae,,,,Scolioidea,G4V,4351
B419:1:14,"Scolia Fabricius, 1775","Fabricius, 1775",,,,,genus,,B419:1,accepted,,,B419:1:13,Scoliidae,,,,,Scoliidae,,Scolia,,Scolioidea | Scoliidae,63T5R,1309714
B419:1:15,"Scolia hirta Schrank, 1781","Schrank, 1781",Scolia,,hirta,,species,,B419:1,accepted,,,B419:1:14,"Scolia Fabricius, 1775",,,,,Scoliidae,,Scolia,,Scolioidea | Scoliidae | Scolia,,4505864
B419:1:16,"Scolia bifasciata Costa, 1858","Costa, 1858",Scolia,,bifasciata,,species,,B419:1,synonym,B419:1:15,"Scolia hirta Schrank, 1781",,,,,,,Scoliidae,,Scolia,,Scolioidea | Scoliidae | Scolia,,4505891
B419:1:17,"Scolia signata Beleckij, 1873","Beleckij, 1873",Scolia,,signata,,species,,B419:1,synonym,B419:1:15,"Scolia hirta Schrank, 1781",,,,,,,Scoliidae,,Scolia,,Scolioidea | Scoliidae | Scolia,63T5R,4681431
B419:1:18,"Scolia quadripunctata Fabricius, 1775","Fabricius, 1775",Scolia,,quadripunctata,,species,,B419:1,accepted,,,B419:1:14,"Scolia Fabricius, 1775",,,,,Scoliidae,,Scolia,,Scolioidea | Scoliidae | Scolia,,9535743
B419:1:19,"Scolia sexmaculata Betrem, 1936","Betrem, 1936",Scolia,,sexmaculata,,species,,B419:1,synonym,B419:1:18,"Scolia quadripunctata Fabricius, 1775",,,,,,,Scoliidae,,Scolia,,Scolioidea | Scoliidae | Scolia,,4505860
B419:1:20,Tiphiidae,,,,,,family,,B419:1,accepted,,,B419:1:1,Scolioidea,,,,,Tiphiidae,,,,Scolioidea,H9Z,7919
B419:1:21,Tiphiinae,,,,,,subfamily,,B419:1,accepted,,,B419:1:20,Tiphiidae,,,,,Tiphiidae,Tiphiinae,,,Scolioidea | Tiphiidae,,
