scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID
B522:2:1,Leptochilus torretassoi subsp.,subsp.,Leptochilus,,torretassoi,,species,venerensis Blüthgen,B522:2,accepted,,,,,,,,,,,Leptochilus,,,3TLMY,1333265
B522:2:2,Leptochilus torretassoi subsp. mimulus subsp.,subsp.,Leptochilus,,torretassoi,mimulus,subspecies,mimulus Gusenleitner,B522:2,accepted,,,B522:2:1,Leptochilus torretassoi subsp.,,,,,,,Leptochilus,,Leptochilus torretassoi,3TLHT,1333133
B522:2:3,Leptochilus discedens Gusenleitner,Gusenleitner,Leptochilus,,discedens,,species,,B522:2,accepted,,,,,,,,,,,Leptochilus,,,3TLDH,1333257
B522:2:4,Leptochilus membranaceus (F. Mor.),(F. Mor.),Leptochilus,,membranaceus,,species,,B522:2,accepted,,,,,,,,,,,Leptochilus,,,3TLHJ,1333097
B522:2:5,Leptochilus andalusicus Blüthgen,Blüthgen,Leptochilus,,andalusicus,,species,,B522:2,accepted,,,,,,,,,,,Leptochilus,,,3TLBB,1333113
B522:2:6,Leptochilus josephi (Giordani-Soika),(Giordani-Soika),Leptochilus,,josephi,,species,,B522:2,accepted,,,,,,,,,,,Leptochilus,,,3TLG5,1333251
B522:2:7,Leptochilus castilianus Blüthgen,Blüthgen,Leptochilus,,castilianus,,species,,B522:2,accepted,,,,,,,,,,,Leptochilus,,,3TLCK,1333080
B522:2:8,Leptochilus aragonicus Gusenleitner,Gusenleitner,Leptochilus,,aragonicus,,species,,B522:2,accepted,,,,,,,,,,,Leptochilus,,,3TLBG,1333115
B522:2:9,Leptochilus alpestris (Saussure),(Saussure),Leptochilus,,alpestris,,species,,B522:2,accepted,,,,,,,,,,,Leptochilus,,,3TLB5,1333105
B522:2:10,Leptochilus crassipunctatus (Maidl),(Maidl),Leptochilus,,crassipunctatus,,species,,B522:2,accepted,,,,,,,,,,,Leptochilus,,,3TLD5,1333031
B522:2:11,Leptochilus tarsatus (Saussure),(Saussure),Leptochilus,,tarsatus,,species,,B522:2,accepted,,,,,,,,,,,Leptochilus,,,3TLMQ,1333049
B522:2:12,Leptochilus hermon Gusenleitner,Gusenleitner,Leptochilus,,hermon,,species,,B522:2,accepted,,,,,,,,,,,Leptochilus,,,6PFC2,1333172
