scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B1378:3:11,"Lygaeus pandurus (Scopoli, 1763)","(Scopoli, 1763)",Lygaeus,,pandurus,,species,,B1378:3,accepted,,,B1378:3:7,"Lygaeus Fabricius, 1794",,,,,Lygaeidae,Lygaeinae,Lygaeus,,Lygaeidae | Lygaeinae | Lygaeus,8Q8BM,12109137,5F5BF,8978274
B1378:3:12,"Cimex pandurus Scolopostethus, 1763","Scolopostethus, 1763",Cimex,,pandurus,,species,,B1378:3,synonym,B1378:3:11,"Lygaeus pandurus (Scopoli, 1763)",,,,,,,Lygaeidae,Lygaeinae,Lygaeus,,Lygaeidae | Lygaeinae | Lygaeus,8Q6SH,4486331,4Z4WJ,4486330
B1378:3:13,"Lygaeus saxatilis (Scopoli, 1763)","(Scopoli, 1763)",Lygaeus,,saxatilis,,species,,B1378:3,accepted,,,B1378:3:7,"Lygaeus Fabricius, 1794",,,,,Lygaeidae,Lygaeinae,Lygaeus,,Lygaeidae | Lygaeinae | Lygaeus,8QP82,11408030,5F5BQ,8777604
B1378:3:14,"Cimex saxatilis Scopoli, 1763","Scopoli, 1763",Cimex,,saxatilis,,species,,B1378:3,synonym,B1378:3:13,"Lygaeus saxatilis (Scopoli, 1763)",,,,,,,Lygaeidae,Lygaeinae,Lygaeus,,Lygaeidae | Lygaeinae | Lygaeus,8Q6SM,4486329,4Z4WQ,4486328
B1378:3:15,"Melanocoryphus Stål, 1872","Stål, 1872",,,,,genus,,B1378:3,accepted,,,B1378:3:3,"Lygaeinae Amyot & Serville, 1843",,,,,Lygaeidae,Lygaeinae,Melanocoryphus,,Lygaeidae | Lygaeinae,8NV59,4405257,8NV59,4405257
B1378:3:16,"Melanocoryphus Stål, 1872","Stål, 1872",,,,,subgenus,,B1378:3,accepted,,,B1378:3:15,"Melanocoryphus Stål, 1872",,,,,Lygaeidae,Lygaeinae,Melanocoryphus,Melanocoryphus,Lygaeidae | Lygaeinae | Melanocoryphus,8NV59,,8NV59,
B1378:3:17,"Melanocoryphus albomaculatus (Goeze, 1778)","(Goeze, 1778)",Melanocoryphus,,albomaculatus,,species,,B1378:3,accepted,,,B1378:3:16,"Melanocoryphus Stål, 1872",,,,,Lygaeidae,Lygaeinae,Melanocoryphus,Melanocoryphus,Lygaeidae | Lygaeinae | Melanocoryphus | Melanocoryphus,3Z8D7,4486289,3Z8D7,4486289
B1378:3:18,"Cimex albomaculatus Goeze, 1778","Goeze, 1778",Cimex,,albomaculatus,,species,,B1378:3,synonym,B1378:3:17,"Melanocoryphus albomaculatus (Goeze, 1778)",,,,,,,Lygaeidae,Lygaeinae,Melanocoryphus,Melanocoryphus,Lygaeidae | Lygaeinae | Melanocoryphus | Melanocoryphus,VC3Z,4486290,3Z8D7,4486289
B1378:3:19,"Melanocoryphus tristrami (Douglas & Scott, 1868)","(Douglas & Scott, 1868)",Melanocoryphus,,tristrami,,species,,B1378:3,accepted,,,B1378:3:16,"Melanocoryphus Stål, 1872",,,,,Lygaeidae,Lygaeinae,Melanocoryphus,Melanocoryphus,Lygaeidae | Lygaeinae | Melanocoryphus | Melanocoryphus,6QXGY,4486291,6QXGY,4486291
B1378:3:20,"Lygaeosoma tristrami Douglas & Scott, 1868","Douglas & Scott, 1868",Lygaeosoma,,tristrami,,species,,B1378:3,synonym,B1378:3:19,"Melanocoryphus tristrami (Douglas & Scott, 1868)",,,,,,,Lygaeidae,Lygaeinae,Melanocoryphus,Melanocoryphus,Lygaeidae | Lygaeinae | Melanocoryphus | Melanocoryphus,3WNYG,4486292,6QXGY,4486291
B1378:3:21,Horvathiolus,,,,,,subgenus,,B1378:3,accepted,,,B1378:3:15,"Melanocoryphus Stål, 1872",,,,,Lygaeidae,Lygaeinae,Melanocoryphus,Horvathiolus,Lygaeidae | Lygaeinae | Melanocoryphus,8NSNN,,8NSNN,
B1378:3:22,"Melanocoryphus superbus (Pollich, 1781)","(Pollich, 1781)",Melanocoryphus,,superbus,,species,,B1378:3,accepted,,,B1378:3:21,Horvathiolus,,,,,Lygaeidae,Lygaeinae,Melanocoryphus,Horvathiolus,Lygaeidae | Lygaeinae | Melanocoryphus | Horvathiolus,8Q96Y,7391619,3MQMG,4486348
B1378:3:23,"Cimex superbus Pollich, 1781","Pollich, 1781",Cimex,,superbus,,species,,B1378:3,synonym,B1378:3:22,"Melanocoryphus superbus (Pollich, 1781)",,,,,,,Lygaeidae,Lygaeinae,Melanocoryphus,Horvathiolus,Lygaeidae | Lygaeinae | Melanocoryphus | Horvathiolus,8Q6SN,4486349,3MQMG,4486348
B1378:3:24,"Melanocoryphus sanctus Horvath, 1916","Horvath, 1916",Melanocoryphus,,sanctus,,species,,B1378:3,synonym,B1378:3:22,"Melanocoryphus superbus (Pollich, 1781)",,,,,,,Lygaeidae,Lygaeinae,Melanocoryphus,Horvathiolus,Lygaeidae | Lygaeinae | Melanocoryphus | Horvathiolus,8PDWD,9172116,3MQMG,4486348
B1378:3:25,"Melanocoryphus melanogaster Horvath, 1916","Horvath, 1916",Melanocoryphus,,melanogaster,,species,,B1378:3,synonym,B1378:3:22,"Melanocoryphus superbus (Pollich, 1781)",,,,,,,Lygaeidae,Lygaeinae,Melanocoryphus,Horvathiolus,Lygaeidae | Lygaeinae | Melanocoryphus | Horvathiolus,8QNHZ,11385990,3MQM6,4486344
B1378:3:26,"Melanocoryphus confluens Horvath, 1916","Horvath, 1916",Melanocoryphus,,confluens,,species,,B1378:3,synonym,B1378:3:22,"Melanocoryphus superbus (Pollich, 1781)",,,,,,,Lygaeidae,Lygaeinae,Melanocoryphus,Horvathiolus,Lygaeidae | Lygaeinae | Melanocoryphus | Horvathiolus,8PDW3,9297781,3MQMG,4486348
B1378:3:27,"Lygaeosoma Spinola, 1837","Spinola, 1837",,,,,genus,,B1378:3,accepted,,,B1378:3:3,"Lygaeinae Amyot & Serville, 1843",,,,,Lygaeidae,Lygaeinae,Lygaeosoma,,Lygaeidae | Lygaeinae,8NTS2,4406815,8NTS2,4406815
B1378:3:28,"Lygaeosoma anatolicum Seidenstücker, 1960","Seidenstücker, 1960",Lygaeosoma,,anatolicum,,species,,B1378:3,accepted,,,B1378:3:27,"Lygaeosoma Spinola, 1837",,,,,Lygaeidae,Lygaeinae,Lygaeosoma,,Lygaeidae | Lygaeinae | Lygaeosoma,3WNXL,4486318,3WNXL,4486318
B1378:3:29,"Lygaeosoma sibiricum Seidenstücker, 1962","Seidenstücker, 1962",Lygaeosoma,,sibiricum,,species,,B1378:3,accepted,,,B1378:3:27,"Lygaeosoma Spinola, 1837",,,,,Lygaeidae,Lygaeinae,Lygaeosoma,,Lygaeidae | Lygaeinae | Lygaeosoma,3WNYB,4486319,3WNYB,4486319
B1378:3:30,"Lygaeosoma sardea Spinola, 1837","Spinola, 1837",Lygaeosoma,,sardea,,species,,B1378:3,accepted,,,B1378:3:27,"Lygaeosoma Spinola, 1837",,,,,Lygaeidae,Lygaeinae,Lygaeosoma,,Lygaeidae | Lygaeinae | Lygaeosoma,8Q742,4486313,8Q742,4486313
B1378:3:31,"Heterogaster reticulata Herrich-Schaeffer, 1838","Herrich-Schaeffer, 1838",Heterogaster,,reticulata,,species,,B1378:3,synonym,B1378:3:30,"Lygaeosoma sardea Spinola, 1837",,,,,,,Lygaeidae,Lygaeinae,Lygaeosoma,,Lygaeidae | Lygaeinae | Lygaeosoma,,9025300,,7343922
B1378:3:32,"Arocatus Spinola, 1837","Spinola, 1837",,,,,genus,,B1378:3,accepted,,,B1378:3:3,"Lygaeinae Amyot & Serville, 1843",,,,,Lygaeidae,Lygaeinae,Arocatus,,Lygaeidae | Lygaeinae,8NMND,2007746,8NMND,2007746
B1378:3:33,"Arocatus melanocephalus (Fabricius, 1798)","(Fabricius, 1798)",Arocatus,,melanocephalus,,species,,B1378:3,accepted,,,B1378:3:32,"Arocatus Spinola, 1837",,,,,Lygaeidae,Lygaeinae,Arocatus,,Lygaeidae | Lygaeinae | Arocatus,GTLY,4486295,GTLY,4486295
B1378:3:34,"Lygaeus melanocephalus Fabricius, 1798","Fabricius, 1798",Lygaeus,,melanocephalus,,species,,B1378:3,synonym,B1378:3:33,"Arocatus melanocephalus (Fabricius, 1798)",,,,,,,Lygaeidae,Lygaeinae,Arocatus,,Lygaeidae | Lygaeinae | Arocatus,3WPCR,4486296,GTLY,4486295
B1378:3:35,"Arocatus roeselii (Schilling, 1829)","(Schilling, 1829)",Arocatus,,roeselii,,species,,B1378:3,accepted,,,B1378:3:32,"Arocatus Spinola, 1837",,,,,Lygaeidae,Lygaeinae,Arocatus,,Lygaeidae | Lygaeinae | Arocatus,67SSS,4486293,67SSS,4486293
B1378:3:36,"Lygaeus roeselii Schilling, 1829","Schilling, 1829",Lygaeus,,roeselii,,species,,B1378:3,synonym,B1378:3:35,"Arocatus roeselii (Schilling, 1829)",,,,,,,Lygaeidae,Lygaeinae,Arocatus,,Lygaeidae | Lygaeinae | Arocatus,3WPFH,4486294,67SSS,4486293
B1378:3:37,"Arocatus longiceps Stål, 1872","Stål, 1872",Arocatus,,longiceps,,species,,B1378:3,accepted,,,B1378:3:32,"Arocatus Spinola, 1837",,,,,Lygaeidae,Lygaeinae,Arocatus,,Lygaeidae | Lygaeinae | Arocatus,GTLW,4486297,GTLW,4486297
B1378:3:38,"Orsillinae Stål, 1872","Stål, 1872",,,,,subfamily,,B1378:3,accepted,,,B1378:3:1,"Lygaeidae Schilling, 1829",,,,,Lygaeidae,Orsillinae,,,Lygaeidae,8NKYN,,8NKYN,
B1378:3:39,"Orsillus Dallas, 1852","Dallas, 1852",,,,,genus,,B1378:3,accepted,,,B1378:3:38,"Orsillinae Stål, 1872",,,,,Lygaeidae,Orsillinae,Orsillus,,Lygaeidae | Orsillinae,8NWDX,4407943,8NWDX,4407943
B1378:3:40,"Orsillus maculatus (Fieber, 1861)","(Fieber, 1861)",Orsillus,,maculatus,,species,,B1378:3,accepted,,,B1378:3:39,"Orsillus Dallas, 1852",,,,,Lygaeidae,Orsillinae,Orsillus,,Lygaeidae | Orsillinae | Orsillus,6T9F2,4486385,6T9F2,4486385
B1378:3:41,"Mecorhamphus maculatus Fieber, 1861","Fieber, 1861",Mecorhamphus,,maculatus,,species,,B1378:3,synonym,B1378:3:40,"Orsillus maculatus (Fieber, 1861)",,,,,,,Lygaeidae,Orsillinae,Orsillus,,Lygaeidae | Orsillinae | Orsillus,3YLSK,4486386,6T9F2,4486385
B1378:3:42,"Orsillus depressus Dallas, 1852","Dallas, 1852",Orsillus,,depressus,,species,,B1378:3,accepted,,,B1378:3:39,"Orsillus Dallas, 1852",,,,,Lygaeidae,Orsillinae,Orsillus,,Lygaeidae | Orsillinae | Orsillus,759GK,4486382,759GK,4486382
B1378:3:43,"Orsillus reyi Puton, 1876","Puton, 1876",Orsillus,,reyi,,species,,B1378:3,accepted,,,B1378:3:39,"Orsillus Dallas, 1852",,,,,Lygaeidae,Orsillinae,Orsillus,,Lygaeidae | Orsillinae | Orsillus,74XF3,4486381,74XF3,4486381
B1378:3:44,"Nithecus Horvath, 1890","Horvath, 1890",,,,,genus,,B1378:3,accepted,,,B1378:3:38,"Orsillinae Stål, 1872",,,,,Lygaeidae,Orsillinae,Nithecus,,Lygaeidae | Orsillinae,8NW22,5431431,8NW22,5431431
B1378:3:45,"Nithecus jacobaeae (Schilling, 1829)","(Schilling, 1829)",Nithecus,,jacobaeae,,species,,B1378:3,accepted,,,B1378:3:44,"Nithecus Horvath, 1890",,,,,Lygaeidae,Orsillinae,Nithecus,,Lygaeidae | Orsillinae | Nithecus,47JFM,5758838,47JFM,5758838
B1378:3:46,"Heterogaster jacobaeae Schilling, 1829","Schilling, 1829",Heterogaster,,jacobaeae,,species,,B1378:3,synonym,B1378:3:45,"Nithecus jacobaeae (Schilling, 1829)",,,,,,,Lygaeidae,Orsillinae,Nithecus,,Lygaeidae | Orsillinae | Nithecus,3L9HJ,8988282,47JFM,5758838
B1378:3:47,"Nysius Dallas, 1852","Dallas, 1852",,,,,genus,,B1378:3,accepted,,,B1378:3:38,"Orsillinae Stål, 1872",,,,,Lygaeidae,Orsillinae,Nysius,,Lygaeidae | Orsillinae,8NTKK,2007771,8NTKK,2007771
B1378:3:48,"Nysius Dallas, 1852","Dallas, 1852",,,,,subgenus,,B1378:3,accepted,,,B1378:3:47,"Nysius Dallas, 1852",,,,,Lygaeidae,Orsillinae,Nysius,Nysius,Lygaeidae | Orsillinae | Nysius,8NTKK,,8NTKK,
B1378:3:49,"Nysius thymi (Wolff, 1804)","(Wolff, 1804)",Nysius,,thymi,,species,,B1378:3,accepted,,,B1378:3:48,"Nysius Dallas, 1852",,,,,Lygaeidae,Orsillinae,Nysius,Nysius,Lygaeidae | Orsillinae | Nysius | Nysius,487L8,2007803,487L8,2007803
B1378:3:50,"Lygaeus thymi Wolff, 1804","Wolff, 1804",Lygaeus,,thymi,,species,,B1378:3,synonym,B1378:3:49,"Nysius thymi (Wolff, 1804)",,,,,,,Lygaeidae,Orsillinae,Nysius,Nysius,Lygaeidae | Orsillinae | Nysius | Nysius,8PD88,10664776,487L8,2007803
B1378:3:51,"Ortholomus Stål, 1872","Stål, 1872",,,,,genus,,B1378:3,accepted,,,B1378:3:38,"Orsillinae Stål, 1872",,,,,Lygaeidae,Orsillinae,Ortholomus,,Lygaeidae | Orsillinae,8NWFG,4407876,8NWFG,4407876
B1378:3:52,"Ortholomus punctipennis (Herrich-Schäffer, 1839)","(Herrich-Schäffer, 1839)",Ortholomus,,punctipennis,,species,,B1378:3,accepted,,,B1378:3:51,"Ortholomus Stål, 1872",,,,,Lygaeidae,Orsillinae,Ortholomus,,Lygaeidae | Orsillinae | Ortholomus,6T8KS,4486391,6T8KS,4486391
B1378:3:53,"Heterogaster punctipennis Herrich-Schäffer, 1839","Herrich-Schäffer, 1839",Heterogaster,,punctipennis,,species,,B1378:3,synonym,B1378:3:52,"Ortholomus punctipennis (Herrich-Schäffer, 1839)",,,,,,,Lygaeidae,Orsillinae,Ortholomus,,Lygaeidae | Orsillinae | Ortholomus,3L9HZ,9000762,6T8KS,4486391
B1378:3:54,"Ischnorhynchinae Stål, 1872","Stål, 1872",,,,,subfamily,,B1378:3,accepted,,,B1378:3:1,"Lygaeidae Schilling, 1829",,,,,Lygaeidae,Ischnorhynchinae,,,Lygaeidae,8NKWR,,8NKWR,
B1378:3:55,"Kleidocerys Stephens, 1829","Stephens, 1829",,,,,genus,,B1378:3,accepted,,,B1378:3:54,"Ischnorhynchinae Stål, 1872",,,,,Lygaeidae,Ischnorhynchinae,Kleidocerys,,Lygaeidae | Ischnorhynchinae,8NQK7,2007669,8NQK7,2007669
B1378:3:56,"Kleidocerys resedae (Panzer, 1797)","(Panzer, 1797)",Kleidocerys,,resedae,,species,,B1378:3,accepted,,,B1378:3:55,"Kleidocerys Stephens, 1829",,,,,Lygaeidae,Ischnorhynchinae,Kleidocerys,,Lygaeidae | Ischnorhynchinae | Kleidocerys,6NKD5,2007673,6NKD5,2007673
B1378:3:57,"Lygaeus resedae Panzer, 1797","Panzer, 1797",Lygaeus,,resedae,,species,,B1378:3,synonym,B1378:3:56,"Kleidocerys resedae (Panzer, 1797)",,,,,,,Lygaeidae,Ischnorhynchinae,Kleidocerys,,Lygaeidae | Ischnorhynchinae | Kleidocerys,3WNZF,10664780,7H8SS,2007673
B1378:3:58,"Cyminae Baerensprung, 1860","Baerensprung, 1860",,,,,subfamily,,B1378:3,accepted,,,B1378:3:1,"Lygaeidae Schilling, 1829",,,,,Lygaeidae,Cyminae,,,Lygaeidae,8NKTR,,8NKTR,
B1378:3:59,"Cymus Hahn, 1832","Hahn, 1832",,,,,genus,,B1378:3,accepted,,,B1378:3:58,"Cyminae Baerensprung, 1860",,,,,Lygaeidae,Cyminae,Cymus,,Lygaeidae | Cyminae,8NNMK,2008463,8NNMK,2008463
B1378:3:60,"Cymus glandicolor Hahn, 1832","Hahn, 1832",Cymus,,glandicolor,,species,,B1378:3,accepted,,,B1378:3:59,"Cymus Hahn, 1832",,,,,Lygaeidae,Cyminae,Cymus,,Lygaeidae | Cyminae | Cymus,338CS,4486808,338CS,4486808
B1378:3:61,"Cymus claviculus (Fallen, 1807)","(Fallen, 1807)",Cymus,,claviculus,,species,,B1378:3,accepted,,,B1378:3:59,"Cymus Hahn, 1832",,,,,Lygaeidae,Cyminae,Cymus,,Lygaeidae | Cyminae | Cymus,338CB,9675934,338CB,9675934
B1378:3:62,"Lygaeus claviculus Fallen, 1807","Fallen, 1807",Lygaeus,,claviculus,,species,,B1378:3,synonym,B1378:3:61,"Cymus claviculus (Fallen, 1807)",,,,,,,Lygaeidae,Cyminae,Cymus,,Lygaeidae | Cyminae | Cymus,3WP6W,11004636,338CB,9675934
B1378:3:63,"Cymus melanocephalus Fieber, 1861","Fieber, 1861",Cymus,,melanocephalus,,species,,B1378:3,accepted,,,B1378:3:59,"Cymus Hahn, 1832",,,,,Lygaeidae,Cyminae,Cymus,,Lygaeidae | Cyminae | Cymus,338D6,4486809,338D6,4486809
B1378:3:64,"Blissinae Stål, 1862","Stål, 1862",,,,,subfamily,,B1378:3,accepted,,,B1378:3:1,"Lygaeidae Schilling, 1829",,,,,Lygaeidae,Blissinae,,,Lygaeidae,,,,
B1378:3:65,"Ischnodemus Fieber, 1836","Fieber, 1836",,,,,genus,,B1378:3,accepted,,,B1378:3:64,"Blissinae Stål, 1862",,,,,Lygaeidae,Blissinae,Ischnodemus,,Lygaeidae | Blissinae,8NQG7,2008414,8NQG7,2008414
B1378:3:66,"Ischnodemus sabuleti (Fallen, 1826)","(Fallen, 1826)",Ischnodemus,,sabuleti,,species,,B1378:3,accepted,,,B1378:3:65,"Ischnodemus Fieber, 1836",,,,,Lygaeidae,Blissinae,Ischnodemus,,Lygaeidae | Blissinae | Ischnodemus,3Q4YZ,4486283,3Q4YZ,4486283
B1378:3:67,"Lygaeus sabuleti Fallen, 1826","Fallen, 1826",Lygaeus,,sabuleti,,species,,B1378:3,synonym,B1378:3:66,"Ischnodemus sabuleti (Fallen, 1826)",,,,,,,Lygaeidae,Blissinae,Ischnodemus,,Lygaeidae | Blissinae | Ischnodemus,3WPG5,4486284,3Q4YZ,4486283
B1378:3:68,"Ischnodemus caspius Jak., 1871","Jak., 1871",Ischnodemus,,caspius,,species,,B1378:3,accepted,,,B1378:3:65,"Ischnodemus Fieber, 1836",,,,,Lygaeidae,Blissinae,Ischnodemus,,Lygaeidae | Blissinae | Ischnodemus,3Q4W5,4486285,3Q4W5,4486285
B1378:3:69,"Dimorphopterus Stål, 1872","Stål, 1872",,,,,genus,,B1378:3,accepted,,,B1378:3:64,"Blissinae Stål, 1862",,,,,Lygaeidae,Blissinae,Dimorphopterus,,Lygaeidae | Blissinae,8NQX5,4407626,8NQX5,4407626
B1378:3:70,"Dimorphopterus spinolae (Signoret, 1857)","(Signoret, 1857)",Dimorphopterus,,spinolae,,species,,B1378:3,accepted,,,B1378:3:69,"Dimorphopterus Stål, 1872",,,,,Lygaeidae,Blissinae,Dimorphopterus,,Lygaeidae | Blissinae | Dimorphopterus,367QW,4486272,367QW,4486272
B1378:3:71,"Micropus spinolae Signoret, 1857","Signoret, 1857",Micropus,,spinolae,,species,,B1378:3,synonym,B1378:3:70,"Dimorphopterus spinolae (Signoret, 1857)",,,,,,,Lygaeidae,Blissinae,Dimorphopterus,,Lygaeidae | Blissinae | Dimorphopterus,435CV,9221712,367QW,4486272
B1378:3:72,"Dimorphopterus blissoides (Baerensprung, 1859)","(Baerensprung, 1859)",Dimorphopterus,,blissoides,,species,,B1378:3,accepted,,,B1378:3:69,"Dimorphopterus Stål, 1872",,,,,Lygaeidae,Blissinae,Dimorphopterus,,Lygaeidae | Blissinae | Dimorphopterus,367PZ,4486274,367PZ,4486274
B1378:3:73,"Micropus blissoides Baerensprung, 1859","Baerensprung, 1859",Micropus,,blissoides,,species,,B1378:3,synonym,B1378:3:72,"Dimorphopterus blissoides (Baerensprung, 1859)",,,,,,,Lygaeidae,Blissinae,Dimorphopterus,,Lygaeidae | Blissinae | Dimorphopterus,435BR,8983065,367PZ,4486274
B1378:3:74,"Blissus Burmeister, 1835","Burmeister, 1835",,,,,genus,,B1378:3,accepted,,,B1378:3:64,"Blissinae Stål, 1862",,,,,Lygaeidae,Blissinae,Blissus,,Lygaeidae | Blissinae,8NMJK,2008392,8NMJK,2008392
B1378:3:75,"Blissus doriae Ferrari, 1874","Ferrari, 1874",Blissus,,doriae,,species,,B1378:3,accepted,,,B1378:3:74,"Blissus Burmeister, 1835",,,,,Lygaeidae,Blissinae,Blissus,,Lygaeidae | Blissinae | Blissus,M6X2,4486277,367Q6,4486276
B1378:3:76,"Henestarinae Douglas & Scott, 1865","Douglas & Scott, 1865",,,,,subfamily,,B1378:3,accepted,,,B1378:3:1,"Lygaeidae Schilling, 1829",,,,,Lygaeidae,Henestarinae,,,Lygaeidae,8NKWF,,8NKWF,
B1378:3:77,"Henestaris Spinola, 1837","Spinola, 1837",,,,,genus,,B1378:3,accepted,,,B1378:3:76,"Henestarinae Douglas & Scott, 1865",,,,,Lygaeidae,Henestarinae,Henestaris,,Lygaeidae | Henestarinae,8NSGW,4486796,8NSGW,4486796
B1378:3:78,"Henestaris halophilus (Burmeister, 1835)","(Burmeister, 1835)",Henestaris,,halophilus,,species,,B1378:3,accepted,,,B1378:3:77,"Henestaris Spinola, 1837",,,,,Lygaeidae,Henestarinae,Henestaris,,Lygaeidae | Henestarinae | Henestaris,6LPTN,4486803,6LPTN,4486803
B1378:3:79,"Cymus halophilus Burmeister, 1835","Burmeister, 1835",Cymus,,halophilus,,species,,B1378:3,synonym,B1378:3:78,"Henestaris halophilus (Burmeister, 1835)",,,,,,,Lygaeidae,Henestarinae,Henestaris,,Lygaeidae | Henestarinae | Henestaris,338CV,4486804,6LPTN,4486803
B1378:3:80,"Engistus Fieber, 1864","Fieber, 1864",,,,,genus,,B1378:3,accepted,,,B1378:3:76,"Henestarinae Douglas & Scott, 1865",,,,,Lygaeidae,Henestarinae,Engistus,,Lygaeidae | Henestarinae,8NR9X,4405063,8NR9X,4405063
B1378:3:81,"Engistus salinus (Jakovlev, 1874)","(Jakovlev, 1874)",Engistus,,salinus,,species,,B1378:3,accepted,,,B1378:3:80,"Engistus Fieber, 1864",,,,,Lygaeidae,Henestarinae,Engistus,,Lygaeidae | Henestarinae | Engistus,39T8F,4486789,39T8F,4486789
B1378:3:82,"Brachypterna salinus Jakovlev, 1874","Jakovlev, 1874",Brachypterna,,salinus,,species,,B1378:3,synonym,B1378:3:81,"Engistus salinus (Jakovlev, 1874)",,,,,,,Lygaeidae,Henestarinae,Engistus,,Lygaeidae | Henestarinae | Engistus,MYWF,4486790,39T8F,4486789
B1378:3:83,"Geocorinae Baerensprung, 1860","Baerensprung, 1860",,,,,subfamily,,B1378:3,accepted,,,B1378:3:1,"Lygaeidae Schilling, 1829",,,,,Lygaeidae,Geocorinae,,,Lygaeidae,8NKVV,,8NKVV,
B1378:3:84,"Piocoris Stål, 1872","Stål, 1872",,,,,genus,,B1378:3,accepted,,,B1378:3:83,"Geocorinae Baerensprung, 1860",,,,,Lygaeidae,Geocorinae,Piocoris,,Lygaeidae | Geocorinae,8Q6GZ,4572514,8Q6GZ,4572514
B1378:3:85,"Piocoris erythrocephalus Le Peletier & Serville, 1825","Le Peletier & Serville, 1825",Piocoris,,erythrocephalus,,species,,B1378:3,accepted,,,B1378:3:84,"Piocoris Stål, 1872",,,,,Lygaeidae,Geocorinae,Piocoris,,Lygaeidae | Geocorinae | Piocoris,8Q97T,10397576,8Q6W9,4486751
B1378:3:86,"Salda erythrocephalus Le Peletier & Serville, 1825","Le Peletier & Serville, 1825",Salda,,erythrocephalus,,species,,B1378:3,synonym,B1378:3:85,"Piocoris erythrocephalus Le Peletier & Serville, 1825",,,,,,,Lygaeidae,Geocorinae,Piocoris,,Lygaeidae | Geocorinae | Piocoris,8QM5H,11385977,8Q6W9,4486751
