scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B363:1:1,Achaius oratorius,,Achaius,,oratorius,,species,,B363:1,accepted,,,,,,,,,,,Achaius,,,9635,1286594,9635,1286594
B363:1:2,Alomya debellator,,Alomya,,debellator,,species,,B363:1,accepted,,,,,,,,,,,Alomya,,,C4GY,1276464,C4GY,1276464
B363:1:3,Amblyjoppa fuscipennis,,Amblyjoppa,,fuscipennis,,species,,B363:1,accepted,,,,,,,,,,,Amblyjoppa,,,CLW3,1294357,CLW3,1294357
B363:1:4,Amblyjoppa proteus,,Amblyjoppa,,proteus,,species,,B363:1,accepted,,,,,,,,,,,Amblyjoppa,,,CLWN,1294338,CLWN,1294338
B363:1:5,Amblyteles armatorius,,Amblyteles,,armatorius,,species,,B363:1,accepted,,,,,,,,,,,Amblyteles,,,5TZR6,1286739,5TZR6,1286739
B363:1:6,Apechthis compunctor,,Apechthis,,compunctor,,species,,B363:1,accepted,,,,,,,,,,,Apechthis,,,F96C,1277499,F96C,1277499
B363:1:7,Callajoppa cirrogaster,,Callajoppa,,cirrogaster,,species,,B363:1,accepted,,,,,,,,,,,Callajoppa,,,PKXT,1294761,PKXT,1294761
B363:1:8,Callajoppa exaltatoria,,Callajoppa,,exaltatoria,,species,,B363:1,accepted,,,,,,,,,,,Callajoppa,,,PKXW,1294754,PKXW,1294754
B363:1:9,Enicospilus ramidulus,,Enicospilus,,ramidulus,,species,,B363:1,accepted,,,,,,,,,,,Enicospilus,,,6FBRM,1297445,6FBRM,1297445
B363:1:10,Ephialtes manifestator,,Ephialtes,,manifestator,,species,,B363:1,accepted,,,,,,,,,,,Ephialtes,,,6FQFB,1308779,6FQFB,1308779
B363:1:11,Ichneumon sarcitorius,,Ichneumon,,sarcitorius,,species,,B363:1,accepted,,,,,,,,,,,Ichneumon,,,6MS84,5030775,6MS84,5030775
B363:1:12,Ichneumon stramentor,,Ichneumon,,stramentor,,species,,B363:1,accepted,,,,,,,,,,,Ichneumon,,,6MRVJ,5029978,6MRVJ,5029978
B363:1:13,Ichneumon xanthorius,,Ichneumon,,xanthorius,,species,,B363:1,accepted,,,,,,,,,,,Ichneumon,,,6MS9S,5030406,6MS9S,5030406
B363:1:14,Lissonota lineolaris,,Lissonota,,lineolaris,,species,,B363:1,accepted,,,,,,,,,,,Lissonota,,,3VFTQ,5026693,3VFTQ,5026693
B363:1:15,Netelia tarsata,,Netelia,,tarsata,,species,,B363:1,accepted,,,,,,,,,,,Netelia,,,479H8,1282222,479H8,1282222
B363:1:16,Opheltes glaucopterus,,Opheltes,,glaucopterus,,species,,B363:1,accepted,,,,,,,,,,,Opheltes,,,74MXV,1280596,74MXV,1280596
B363:1:17,Ophion obscuratus,,Ophion,,obscuratus,,species,,B363:1,accepted,,,,,,,,,,,Ophion,,,49YK3,1295815,49YK3,1295815
B363:1:18,Perithous scurra,,Perithous,,scurra,,species,,B363:1,accepted,,,,,,,,,,,Perithous,,,4F5G7,1280630,4F5G7,1280630
B363:1:19,Pimpla rufipes,,Pimpla,,rufipes,,species,,B363:1,accepted,,,,,,,,,,,Pimpla,,,4HXJF,9049022,4HXJF,9049022
B363:1:20,Rhyssa persuasoria,,Rhyssa,,persuasoria,,species,,B363:1,accepted,,,,,,,,,,,Rhyssa,,,4SVVF,1280307,4SVVF,1280307
B363:1:21,Tromatobia lineatoria,,Tromatobia,,lineatoria,,species,,B363:1,accepted,,,,,,,,,,,Tromatobia,,,7D856,1304194,7D856,1304194
