scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID
B246:9:1,"Acidia cognata (Wiedemann, 1817)","(Wiedemann, 1817)",Acidia,,cognata,,species,,B246:9,accepted,,,,,,,,,,,Acidia,,,64JKW,1626224
B246:9:2,"Cryptaciura rotundiventris (Fallén, 1814)","(Fallén, 1814)",Cryptaciura,,rotundiventris,,species,,B246:9,accepted,,,,,,,,,,,Cryptaciura,,,,4515983
B246:9:3,"Euleia heracleii (Linnaeus, 1758)","(Linnaeus, 1758)",Euleia,,heracleii,,species,,B246:9,accepted,,,,,,,,,,,Euleia,,,6GXMZ,1623578
B246:9:4,"Platyparea poeciloptera (Schrank, 1776)","(Schrank, 1776)",Platyparea,,poeciloptera,,species,,B246:9,accepted,,,,,,,,,,,Platyparea,,,,7611449
B246:9:5,"Trypeta artemisiae (Fabricius, 1794)","(Fabricius, 1794)",Trypeta,,artemisiae,,species,,B246:9,accepted,,,,,,,,,,,Trypeta,,,59FLV,1628889
B246:9:6,"Trypeta immaculata Macquart, 1835","Macquart, 1835",Trypeta,,immaculata,,species,,B246:9,accepted,,,,,,,,,,,Trypeta,,,59FPG,1628950
B246:9:7,"Trypeta zoe Meigen, 1826","Meigen, 1826",Trypeta,,zoe,,species,,B246:9,accepted,,,,,,,,,,,Trypeta,,,59FT7,1628910
B246:9:8,"Vidalia cornuta (Scopoli, 1772)","(Scopoli, 1772)",Vidalia,,cornuta,,species,,B246:9,accepted,,,,,,,,,,,Vidalia,,,,11366703
B246:9:9,"Vidalia spinifrons (Schroeder, 1913)","(Schroeder, 1913)",Vidalia,,spinifrons,,species,,B246:9,accepted,,,,,,,,,,,Vidalia,,,,11360174
B246:9:10,"Anomoia purmunda (Harris, 1780)","(Harris, 1780)",Anomoia,,purmunda,,species,,B246:9,accepted,,,,,,,,,,,Anomoia,,,677YF,1628289
B246:9:11,"Goniglossum wiedemanni (Meigen, 1826)","(Meigen, 1826)",Goniglossum,,wiedemanni,,species,,B246:9,accepted,,,,,,,,,,,Goniglossum,,,,4515978
B246:9:12,"Rhagoletis alternata (Fallén, 1814)","(Fallén, 1814)",Rhagoletis,,alternata,,species,,B246:9,accepted,,,,,,,,,,,Rhagoletis,,,4RZ4P,1622615
B246:9:13,"Rhagoletis meigenii (Loew, 1844)","(Loew, 1844)",Rhagoletis,,meigenii,,species,,B246:9,accepted,,,,,,,,,,,Rhagoletis,,,4RZ5T,1622567
B246:9:14,"Myopites eximia Séguy, 1932","Séguy, 1932",Myopites,,eximia,,species,,B246:9,accepted,,,,,,,,,,,Myopites,,,455CR,1625387
