scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B40:1:1,Stenocranus Fieber,Fieber,,,,,genus,,B40:1,accepted,,,,,,,,,,,Stenocranus,,,Stenocranus Fieb.,,T6LL7,2053208,T6LL7,2053208
B40:1:2,Stenocranus ogasawarensis Matsumura,Matsumura,Stenocranus,,ogasawarensis,,species,,B40:1,accepted,,,B40:1:1,Stenocranus Fieber,,,,,,,Stenocranus,,Stenocranus,ogasawarensis Mats.,,6ZLSY,2056703,4XYYJ,2056703
B40:1:3,Stenocranus harimensis Matsumura,Matsumura,Stenocranus,,harimensis,,species,,B40:1,accepted,,,B40:1:1,Stenocranus Fieber,,,,,,,Stenocranus,,Stenocranus,harimensis Mats.,,4ZXMX,2056708,4ZXMX,2056708
B40:1:4,Stenocranus formosanus Matsumura,Matsumura,Stenocranus,,formosanus,,species,,B40:1,accepted,,,B40:1:1,Stenocranus Fieber,,,,,,,Stenocranus,,Stenocranus,formosanus Mats.,,4ZXMT,2056722,V7F6R,2056722
B40:1:5,Stenocranus sapporensis Matsumura,Matsumura,Stenocranus,,sapporensis,,species,,B40:1,accepted,,,B40:1:1,Stenocranus Fieber,,,,,,,Stenocranus,,Stenocranus,sapporensis Mats.,,4ZXPB,2056681,4ZXPB,2056681
B40:1:6,Stenocranus tateyamanus Matsumura,Matsumura,Stenocranus,,tateyamanus,,species,,B40:1,accepted,,,B40:1:1,Stenocranus Fieber,,,,,,,Stenocranus,,Stenocranus,tateyamanus Mats.,,4ZXPM,2056724,4ZXPM,2056724
B40:1:7,Stenocranus hopponis Matsumura,Matsumura,Stenocranus,,hopponis,,species,,B40:1,accepted,,,B40:1:1,Stenocranus Fieber,,,,,,,Stenocranus,,Stenocranus,hopponis Mats.,,4ZXN3,2056710,4ZXN3,2056710
B40:1:8,Stenocranus akashiensis Matsumura,Matsumura,Stenocranus,,akashiensis,,species,,B40:1,accepted,,,B40:1:1,Stenocranus Fieber,,,,,,,Stenocranus,,Stenocranus,akashiensis Mats.,,4ZXM6,2056716,4XYYJ,2056716
B40:1:9,Stenocranus elongatus Matsumura,Matsumura,Stenocranus,,elongatus,,species,,B40:1,accepted,,,B40:1:1,Stenocranus Fieber,,,,,,,Stenocranus,,Stenocranus,elongatus Mats.,,4ZXMQ,2056720,4ZXMX,2056720
B40:1:10,Stenocranus niisimai Matsumura,Matsumura,Stenocranus,,niisimai,,species,,B40:1,accepted,,,B40:1:1,Stenocranus Fieber,,,,,,,Stenocranus,,Stenocranus,niisimai Mats.,,4ZXNT,2056717,4ZXNT,2056717
B40:1:11,Stenocranus fallax Matsumura,Matsumura,Stenocranus,,fallax,,species,,B40:1,accepted,,,B40:1:1,Stenocranus Fieber,,,,,,,Stenocranus,,Stenocranus,fallax Mats.,,4ZXMR,2056706,4ZXMR,2056706
B40:1:12,Stenocranus breviceps Matsumura,Matsumura,Stenocranus,,breviceps,,species,,B40:1,accepted,,,B40:1:1,Stenocranus Fieber,,,,,,,Stenocranus,,Stenocranus,breviceps Mats.,,4ZXMC,7769345,4ZXNT,2056694
B40:1:13,Stenocranus vittatus Matsumura,Matsumura,Stenocranus,,vittatus,,species,,B40:1,accepted,,,B40:1:1,Stenocranus Fieber,,,,,,,Stenocranus,,Stenocranus,vittatus Mats.,,9YMFN,2056688,4ZXPK,2056687
B40:1:14,Stenocranus tamagawanus Matsumura,Matsumura,Stenocranus,,tamagawanus,,species,,B40:1,accepted,,,B40:1:1,Stenocranus Fieber,,,,,,,Stenocranus,,Stenocranus,tamagawanus Mats.,,4ZXPK,2056689,4ZXPK,2056689
B40:1:15,Stenocranus koreanus Matsumura,Matsumura,Stenocranus,,koreanus,,species,,B40:1,accepted,,,B40:1:1,Stenocranus Fieber,,,,,,,Stenocranus,,Stenocranus,koreanus Mats.,,4ZXN6,2056725,4ZXPK,2056725
B40:1:16,Numata Matsumura,Matsumura,,,,,genus,,B40:1,accepted,,,,,,,,,,,Numata,,,Numata Mats.,,RDSX3,2056341,QDRBY,2056341
B40:1:17,Numata sacchari Matsumura,Matsumura,Numata,,sacchari,,species,,B40:1,accepted,,,B40:1:16,Numata Matsumura,,,,,,,Numata,,Numata,sacchari Mats.,,483S8,5157082,72V4K,9431840
B40:1:18,Hikona Matsumura,Matsumura,,,,,genus,,B40:1,accepted,,,,,,,,,,,Hikona,,,Hikona Mats.,,PPNPP,2056282,QTTRR,2056282
B40:1:19,Hikona formosana Matsumura,Matsumura,Hikona,,formosana,,species,,B40:1,accepted,,,B40:1:18,Hikona Matsumura,,,,,,,Hikona,,Hikona,Hikona formosana Mats.,,6LWR9,2056283,73ZPN,2056283
B40:1:20,Noda Matsumura,Matsumura,,,,,genus,,B40:1,accepted,,,,,,,,,,,Noda,,,Noda Mats.,,QZ2ZZ,2056578,QDRF7,2056578
B40:1:21,Noda karafutona Mats.,Mats.,Noda,,karafutona,,species,,B40:1,accepted,,,B40:1:20,Noda Matsumura,,,,,,,Noda,,Noda,karafutona Mats.,,V5LSV,5157103,3YF4F,9352570
B40:1:22,Unkana Matsumura,Matsumura,,,,,genus,,B40:1,accepted,,,,,,,,,,,Unkana,,,Unkana Mats.,,TSDDS,2056396,SQHYM,2056396
B40:1:23,Unkana nigrifacies Matsumura,Matsumura,Unkana,,nigrifacies,,species,,B40:1,accepted,,,B40:1:22,Unkana Matsumura,,,,,,,Unkana,,Unkana,nigrifacies Mats.,,7DMG9,5157091,4XYYT,5157091
B40:1:24,Unkana arisana Matsumura,Matsumura,Unkana,,arisana,,species,,B40:1,accepted,,,B40:1:22,Unkana Matsumura,,,,,,,Unkana,,Unkana,arisana Mats.,,7DMFR,5157089,SQHZ7,5157089
B40:1:25,Unkana heitonis Matsumura,Matsumura,Unkana,,heitonis,,species,,B40:1,accepted,,,B40:1:22,Unkana Matsumura,,,,,,,Unkana,,Unkana,heitonis Mats.,,7DMFN,5157090,SQJ3R,5157090
B40:1:26,Unkana tateyamaella Mats.,Mats.,Unkana,,tateyamaella,,species,,B40:1,accepted,,,B40:1:22,Unkana Matsumura,,,,,,,Unkana,,Unkana,tateyamaella Mats.,,9YPSC,5157094,6LWVP,5982892
B40:1:27,Sogata hakonensis (Matsumura),(Matsumura),Sogata,,hakonensis,,species,,B40:1,accepted,,,B40:1:22,Unkana Matsumura,,,,,,,Unkana,,Unkana,hakonensis Mats.,,4XYYJ,8366953,4XYYJ,8366953
B40:1:28,Chloriona Fieber,Fieber,,,,,genus,,B40:1,accepted,,,,,,,,,,,Chloriona,,,Chloriona Fieb.,,MHPW7,2054377,MHPW7,2054377
B40:1:29,Chloriona japonica Matsumura,Matsumura,Chloriona,,japonica,,species,,B40:1,accepted,,,B40:1:28,Chloriona Fieber,,,,,,,Chloriona,,Chloriona,japonica Mats.,,5Y8ND,2054380,5Y8ND,2054380
B40:1:30,Chloriona sukumonis Matsumura,Matsumura,Chloriona,,sukumonis,,species,,B40:1,accepted,,,B40:1:28,Chloriona Fieber,,,,,,,Chloriona,,Chloriona,sukumonis Mats.,,69WP5,2054421,5XWP9,2054421
B40:1:31,Chloriona tosaensis Matsumura,Matsumura,Chloriona,,tosaensis,,species,,B40:1,accepted,,,B40:1:28,Chloriona Fieber,,,,,,,Chloriona,,Chloriona,tosaensis Mats.,,5XWP7,2054403,5XWP7,2054403
B40:1:32,Chloriona shikokuana Matsumura,Matsumura,Chloriona,,shikokuana,,species,,B40:1,accepted,,,B40:1:28,Chloriona Fieber,,,,,,,Chloriona,,Chloriona,shikokuana Mats.,,5XWP9,2054401,5XWP9,2054401
B40:1:33,Chloriona sachalinensis Matsumura,Matsumura,Chloriona,,sachalinensis,,species,,B40:1,accepted,,,B40:1:28,Chloriona Fieber,,,,,,,Chloriona,,Chloriona,sachalinensis Mats.,,69WP8,2054412,69WP8,2054412
B40:1:34,Chloriona tateyamana Matsumura,Matsumura,Chloriona,,tateyamana,,species,,B40:1,accepted,,,B40:1:28,Chloriona Fieber,,,,,,,Chloriona,,Chloriona,tateyamana Mats.,,5Y8P6,2054402,5Y8P6,2054402
B40:1:35,Chloriona arakawai Matsumura,Matsumura,Chloriona,,arakawai,,species,,B40:1,accepted,,,B40:1:28,Chloriona Fieber,,,,,,,Chloriona,,Chloriona,arakawai Mats.,,69WNG,2054395,69WNG,2054395
