scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B2368:1:1,Henicocephalidae,,,,,,family,,B2368:1,accepted,,,,,,,,,Henicocephalidae,,,,,Henicocephalidae,,624SQ,4289912,9PW,7880
B2368:1:2,"Aenictopechitae Usinger, 1932","Usinger, 1932",,,,,subfamily,,B2368:1,accepted,,,B2368:1:1,Henicocephalidae,,,,,Henicocephalidae,Aenictopechitae,,,Henicocephalidae,"Aenictopechitae Usinger, 1932",,,,,
B2368:1:3,"Aenictopechinae Usinger, 1932","Usinger, 1932",,,,,subfamily,,B2368:1,synonym,B2368:1:2,"Aenictopechitae Usinger, 1932",,,,,,,Henicocephalidae,Aenictopechinae,,,Henicocephalidae,"Aenictopechinae Usinger, 1932",,J3Y,,9XBK3,
B2368:1:4,"Gamostolus Bergroth, 1927","Bergroth, 1927",,,,,genus,,B2368:1,accepted,,,B2368:1:2,"Aenictopechitae Usinger, 1932",,,,,Henicocephalidae,Aenictopechitae,Gamostolus,,Henicocephalidae | Aenictopechitae,"Gamostolus Bergroth, 1927",,B27ZT,4777850,B27ZT,4777850
B2368:1:5,"Gamostolus subantarcticus Berg, 1884","Berg, 1884",Gamostolus,,subantarcticus,,species,,B2368:1,accepted,,,B2368:1:4,"Gamostolus Bergroth, 1927",,,,,Henicocephalidae,Aenictopechitae,Gamostolus,,Henicocephalidae | Aenictopechitae | Gamostolus,"subantarcticus Berg, 1884",,B2RZ3,12250751,B2RZ3,12250751
B2368:1:6,"Gamostolus tonnoiri Bergroth, 1927","Bergroth, 1927",Gamostolus,,tonnoiri,,species,,B2368:1,accepted,,,B2368:1:4,"Gamostolus Bergroth, 1927",,,,,Henicocephalidae,Aenictopechitae,Gamostolus,,Henicocephalidae | Aenictopechitae | Gamostolus,"Tonnoiri Bergroth, 1927",,,9174527,,2078647
B2368:1:7,"Aenictopechys Breddin, 1905","Breddin, 1905",,,,,genus,,B2368:1,accepted,,,B2368:1:2,"Aenictopechitae Usinger, 1932",,,,,Henicocephalidae,Aenictopechitae,Aenictopechys,,Henicocephalidae | Aenictopechitae,"Aenictopechys Breddin, 1905",,B2L6J,4772649,B2L6J,4772649
B2368:1:8,"Aenictopechys necopinatus Bredding, 1905","Bredding, 1905",Aenictopechys,,necopinatus,,species,,B2368:1,accepted,,,B2368:1:7,"Aenictopechys Breddin, 1905",,,,,Henicocephalidae,Aenictopechitae,Aenictopechys,,Henicocephalidae | Aenictopechitae | Aenictopechys,"necopinatus Bredding, 1905",,B2S6W,12231077,B2S6W,12231077
B2368:1:9,"Coeles Bergroth, 1905","Bergroth, 1905",,,,,genus,,B2368:1,accepted,,,B2368:1:2,"Aenictopechitae Usinger, 1932",,,,,Henicocephalidae,Aenictopechitae,Coeles,,Henicocephalidae | Aenictopechitae,"Coeles Bergroth, 1905",,,,,
B2368:1:10,"Coeles contemplator Bergroth, 1905","Bergroth, 1905",Coeles,,contemplator,,species,,B2368:1,accepted,,,B2368:1:9,"Coeles Bergroth, 1905",,,,,Henicocephalidae,Aenictopechitae,Coeles,,Henicocephalidae | Aenictopechitae | Coeles,"contemplator Bergroth, 1905",,B2R3R,12185786,B2R3R,12185786
B2368:1:11,Henicocephalitae,,,,,,subfamily,s. str.,B2368:1,accepted,,,B2368:1:1,Henicocephalidae,,,,,Henicocephalidae,Henicocephalitae,,,Henicocephalidae,Henicocephalitae s. str.,,,,,
