scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B3094:1:1,Heteroptera,,,,,,order,,B3094:1,accepted,,,,,,,,Heteroptera,,,,,,Heteroptera,,C3Y9B,3264953,C3Y9B,1588281
B3094:1:2,Ochteridae,,,,,,family,,B3094:1,accepted,,,B3094:1:1,Heteroptera,,,,Heteroptera,Ochteridae,,,,Heteroptera,Ochteridae,,DGZ,7893,DGZ,7893
B3094:1:3,Ochterus,,,,,,genus,,B3094:1,accepted,,,B3094:1:2,Ochteridae,,,,Heteroptera,Ochteridae,,Ochterus,,Heteroptera | Ochteridae,Ochterus,,66JB,2020211,66JB,2020211
B3094:1:4,Ochterus marginatus (Latr.),(Latr.),Ochterus,,marginatus,,species,,B3094:1,accepted,,,B3094:1:3,Ochterus,,,,Heteroptera,Ochteridae,,Ochterus,,Heteroptera | Ochteridae | Ochterus,marginatus (Latr.),,74GC6,2020213,74GC6,2020213
B3094:1:5,Corixidae,,,,,,family,,B3094:1,accepted,,,B3094:1:1,Heteroptera,,,,Heteroptera,Corixidae,,,,Heteroptera,Corixidae,,8KK,6988,8KK,6988
B3094:1:6,Micronecta Kirk.,Kirk.,,,,,genus,,B3094:1,accepted,,,B3094:1:5,Corixidae,,,,Heteroptera,Corixidae,,Micronecta,,Heteroptera | Corixidae,Micronecta Kirk.,,5S3P,4485457,5S3P,4485457
B3094:1:7,Micronecta meridionalis (Costa),(Costa),Micronecta,,meridionalis,,species,,B3094:1,accepted,,,B3094:1:6,Micronecta Kirk.,,,,Heteroptera,Corixidae,,Micronecta,,Heteroptera | Corixidae | Micronecta,meridionalis (Costa),,7VV5Q,6096724,7VV37,4485460
B3094:1:8,Cymatia Flor,Flor,,,,,genus,,B3094:1,accepted,,,B3094:1:5,Corixidae,,,,Heteroptera,Corixidae,,Cymatia,,Heteroptera | Corixidae,Cymatia Flor,,62PRB,2049917,62PRB,2049917
B3094:1:9,Cymatia rogenhoferi (Fieb.),(Fieb.),Cymatia,,rogenhoferi,,species,,B3094:1,accepted,,,B3094:1:8,Cymatia Flor,,,,Heteroptera,Corixidae,,Cymatia,,Heteroptera | Corixidae | Cymatia,rogenhoferi (Fieb.),,335T5,6096727,335T5,6096727
B3094:1:10,Corixa Geoffroy,Geoffroy,,,,,genus,,B3094:1,accepted,,,B3094:1:5,Corixidae,,,,Heteroptera,Corixidae,,Corixa,,Heteroptera | Corixidae,Corixa Geoffroy,,62N2S,5156062,62N2S,5156062
B3094:1:11,Corixa affinis (Leach),(Leach),Corixa,,affinis,,species,,B3094:1,accepted,,,B3094:1:10,Corixa Geoffroy,,,,Heteroptera,Corixidae,,Corixa,,Heteroptera | Corixidae | Corixa,affinis (Leach),,YFJZ,5156064,YFJZ,5156064
B3094:1:12,Corixa punctata (Illiger),(Illiger),Corixa,,punctata,,species,,B3094:1,accepted,,,B3094:1:10,Corixa Geoffroy,,,,Heteroptera,Corixidae,,Corixa,,Heteroptera | Corixidae | Corixa,punctata (Illiger),,YFL6,5156063,YFL6,5156063
B3094:1:13,Hesperocorixa Kirk.,Kirk.,,,,,genus,,B3094:1,accepted,,,B3094:1:5,Corixidae,,,,Heteroptera,Corixidae,,Hesperocorixa,,Heteroptera | Corixidae,Hesperocorixa Kirk.,,4W39,2049777,4W39,2049777
B3094:1:14,Hesperocorixa linnei (Fieb.),(Fieb.),Hesperocorixa,,linnei,,species,,B3094:1,accepted,,,B3094:1:13,Hesperocorixa Kirk.,,,,Heteroptera,Corixidae,,Hesperocorixa,,Heteroptera | Corixidae | Hesperocorixa,linnei (Fieb.),,3L5BR,4485382,3L5BR,4485382
B3094:1:15,Hesperocorixa parallela (Fieb.),(Fieb.),Hesperocorixa,,parallela,,species,,B3094:1,accepted,,,B3094:1:13,Hesperocorixa Kirk.,,,,Heteroptera,Corixidae,,Hesperocorixa,,Heteroptera | Corixidae | Hesperocorixa,parallela (Fieb.),,3L5C6,4485380,3L5C6,4485380
B3094:1:16,Parasigara Poiss.,Poiss.,,,,,genus,,B3094:1,accepted,,,B3094:1:5,Corixidae,,,,Heteroptera,Corixidae,,Parasigara,,Heteroptera | Corixidae,Parasigara Poiss.,,6GSM,4405500,6GSM,4405500
B3094:1:17,Parasigara transversa (Fieb.),(Fieb.),Parasigara,,transversa,,species,,B3094:1,accepted,,,B3094:1:16,Parasigara Poiss.,,,,Heteroptera,Corixidae,,Parasigara,,Heteroptera | Corixidae | Parasigara,transversa (Fieb.),,4DC5F,4485365,4DC5F,4485365
B3094:1:18,Sigara Fabr.,Fabr.,,,,,genus,,B3094:1,accepted,,,B3094:1:5,Corixidae,,,,Heteroptera,Corixidae,,Sigara,,Heteroptera | Corixidae,Sigara Fabr.,,7GR7,2049846,7GR7,2049846
B3094:1:19,Sigara italica (Jacz.),(Jacz.),Sigara,,italica,,species,,B3094:1,accepted,,,B3094:1:18,Sigara Fabr.,,,,Heteroptera,Corixidae,,Sigara,,Heteroptera | Corixidae | Sigara,italica (Jacz.),,6YMKY,4485417,6YMKY,4485417
B3094:1:20,Sigara fossarum (Leach),(Leach),Sigara,,fossarum,,species,,B3094:1,accepted,,,B3094:1:18,Sigara Fabr.,,,,Heteroptera,Corixidae,,Sigara,,Heteroptera | Corixidae | Sigara,fossarum (Leach),,6YMKF,4485413,6YMKF,4485413
B3094:1:21,Sigara lateralis (Leach),(Leach),Sigara,,lateralis,,species,,B3094:1,accepted,,,B3094:1:18,Sigara Fabr.,,,,Heteroptera,Corixidae,,Sigara,,Heteroptera | Corixidae | Sigara,lateralis (Leach),,7WVFY,4485427,7WVFY,4485427
B3094:1:22,Sigara striata (L.),(L.),Sigara,,striata,,species,,B3094:1,accepted,,,B3094:1:18,Sigara Fabr.,,,,Heteroptera,Corixidae,,Sigara,,Heteroptera | Corixidae | Sigara,striata (L.),,6YMM4,2049880,6YMM4,2049880
B3094:1:23,Sigara limitata (Fieb.),(Fieb.),Sigara,,limitata,,species,,B3094:1,accepted,,,B3094:1:18,Sigara Fabr.,,,,Heteroptera,Corixidae,,Sigara,,Heteroptera | Corixidae | Sigara,limitata (Fieb.),,6YMJR,4485444,6YMJR,4485444
B3094:1:24,Sigara nigrolineata (Fieb.),(Fieb.),Sigara,,nigrolineata,,species,,B3094:1,accepted,,,B3094:1:18,Sigara Fabr.,,,,Heteroptera,Corixidae,,Sigara,,Heteroptera | Corixidae | Sigara,nigrolineata (Fieb.),,6YMMM,4485421,6YMMM,4485421
B3094:1:25,Arctocorisa Wall,Wall,,,,,genus,,B3094:1,accepted,,,B3094:1:5,Corixidae,,,,Heteroptera,Corixidae,,Arctocorisa,,Heteroptera | Corixidae,Arctocorisa Wall,,32C5,2049901,32C5,2049901
B3094:1:26,Arctocorisa carinata (C. Sahlb.),(C. Sahlb.),Arctocorisa,,carinata,,species,,B3094:1,accepted,,,B3094:1:25,Arctocorisa Wall,,,,Heteroptera,Corixidae,,Arctocorisa,,Heteroptera | Corixidae | Arctocorisa,carinata (C. Sahlb.),,5VRR7,2049905,5VRR7,2049905
B3094:1:27,Pleidae,,,,,,family,,B3094:1,accepted,,,B3094:1:1,Heteroptera,,,,Heteroptera,Pleidae,,,,Heteroptera,Pleidae,,6263M,9653,6263M,9653
B3094:1:28,Plea,,,,,,genus,,B3094:1,accepted,,,B3094:1:27,Pleidae,,,,Heteroptera,Pleidae,,Plea,,Heteroptera | Pleidae,Plea,,6S8K,2020550,6S8K,2020550
B3094:1:29,Plea minutissima Leach,Leach,Plea,,minutissima,,species,,B3094:1,accepted,,,B3094:1:28,Plea,,,,Heteroptera,Pleidae,,Plea,,Heteroptera | Pleidae | Plea,minutissima Leach,,4K28X,2020551,4K28X,2020551
B3094:1:30,Notonectidae,,,,,,family,,B3094:1,accepted,,,B3094:1:1,Heteroptera,,,,Heteroptera,Notonectidae,,,,Heteroptera,Notonectidae,,626HD,4322,626HD,4322
B3094:1:31,Notonecta Leach,Leach,,,,,genus,,B3094:1,accepted,,,B3094:1:30,Notonectidae,,,,Heteroptera,Notonectidae,,Notonecta,,Heteroptera | Notonectidae,Notonecta Leach,,65FM,2020516,65FM,2020516
B3094:1:32,Notonecta viridis Delc.,Delc.,Notonecta,,viridis,,species,,B3094:1,accepted,,,B3094:1:31,Notonecta Leach,,,,Heteroptera,Notonectidae,,Notonecta,,Heteroptera | Notonectidae | Notonecta,viridis Delc.,,47X27,4485490,47X27,4485490
B3094:1:33,Notonecta maculata F.,F.,Notonecta,,maculata,,species,,B3094:1,accepted,,,B3094:1:31,Notonecta Leach,,,,Heteroptera,Notonectidae,,Notonecta,,Heteroptera | Notonectidae | Notonecta,maculata F.,,47WYY,2020518,47WYY,2020518
B3094:1:34,Notonecta glauca L.,L.,Notonecta,,glauca,,species,,B3094:1,accepted,,,B3094:1:31,Notonecta Leach,,,,Heteroptera,Notonectidae,,Notonecta,,Heteroptera | Notonectidae | Notonecta,glauca L.,,47WY8,2020522,47WY8,2020522
B3094:1:35,Anisops Spin.,Spin.,,,,,genus,,B3094:1,accepted,,,B3094:1:30,Notonectidae,,,,Heteroptera,Notonectidae,,Anisops,,Heteroptera | Notonectidae,Anisops Spin.,,WFW,2020496,WFW,2020496
B3094:1:36,Anisops sardea H.S.,H.S.,Anisops,,sardea,,species,,B3094:1,accepted,,,B3094:1:35,Anisops Spin.,,,,Heteroptera,Notonectidae,,Anisops,,Heteroptera | Notonectidae | Anisops,sardea H.S.,,5V39R,4485486,5V2Y3,4485486
B3094:1:37,Naucoridae,,,,,,family,,B3094:1,accepted,,,B3094:1:1,Heteroptera,,,,Heteroptera,Naucoridae,,,,Heteroptera,Naucoridae,,624PT,4320,624PT,4320
B3094:1:38,Naucoris Fabr.,Fabr.,,,,,genus,,B3094:1,accepted,,,B3094:1:37,Naucoridae,,,,Heteroptera,Naucoridae,,Naucoris,,Heteroptera | Naucoridae,Naucoris Fabr.,,5XV9,8349552,5XV9,8349552
B3094:1:39,Naucoris cimicoides (L.),(L.),Naucoris,,cimicoides,,species,,B3094:1,accepted,,,B3094:1:38,Naucoris Fabr.,,,,Heteroptera,Naucoridae,,Naucoris,,Heteroptera | Naucoridae | Naucoris,cimicoides (L.),,QRGWB,8397843,3PH9Z,4485505
B3094:1:40,Naucoris maculatus F.,F.,Naucoris,,maculatus,,species,,B3094:1,accepted,,,B3094:1:38,Naucoris Fabr.,,,,Heteroptera,Naucoridae,,Naucoris,,Heteroptera | Naucoridae | Naucoris,maculatus F.,,745Y9,4485502,745Y9,4485502
B3094:1:41,Aphelocheirus Westw.,Westw.,,,,,genus,,B3094:1,accepted,,,B3094:1:37,Naucoridae,,,,Heteroptera,Naucoridae,,Aphelocheirus,,Heteroptera | Naucoridae,Apheilocheirus Westw.,,62CXH,3265576,62CXH,3265576
B3094:1:42,Aphelocheirus aestivalis (F.),(F.),Aphelocheirus,,aestivalis,,species,,B3094:1,accepted,,,B3094:1:41,Aphelocheirus Westw.,,,,Heteroptera,Naucoridae,,Aphelocheirus,,Heteroptera | Naucoridae | Aphelocheirus,aestivalis (F.),,FCSV,4485511,FCSV,4485511
B3094:1:43,Nepidae,,,,,,family,,B3094:1,accepted,,,B3094:1:1,Heteroptera,,,,Heteroptera,Nepidae,,,,Heteroptera,Nepidae,,DB4,7892,DB4,7892
B3094:1:44,Nepa L.,L.,,,,,genus,,B3094:1,accepted,,,B3094:1:43,Nepidae,,,,Heteroptera,Nepidae,,Nepa,,Heteroptera | Nepidae,Nepa L.,,634F,2007591,634F,2007591
B3094:1:45,Nepa cinerea L.,L.,Nepa,,cinerea,,species,,B3094:1,accepted,,,B3094:1:44,Nepa L.,,,,Heteroptera,Nepidae,,Nepa,,Heteroptera | Nepidae | Nepa,cinerea L.,,6RWWL,5152456,6RWWL,5152456
B3094:1:46,Nepa cinerea subsp. cinerea L.,L.,Nepa,,cinerea,cinerea,subspecies,,B3094:1,accepted,,,B3094:1:45,Nepa cinerea L.,,,,Heteroptera,Nepidae,,Nepa,,Heteroptera | Nepidae | Nepa | Nepa cinerea,cinerea cinerea L.,,,,,
B3094:1:47,Nepa cinerea subsp. seurati Berg.,Berg.,Nepa,,cinerea,seurati,subspecies,,B3094:1,accepted,,,B3094:1:45,Nepa cinerea L.,,,,Heteroptera,Nepidae,,Nepa,,Heteroptera | Nepidae | Nepa | Nepa cinerea,cinerea seurati Berg.,,,,,
B3094:1:48,Nepa sardiniensis Hung.,Hung.,Nepa,,sardiniensis,,species,,B3094:1,accepted,,,B3094:1:44,Nepa L.,,,,Heteroptera,Nepidae,,Nepa,,Heteroptera | Nepidae | Nepa,sardiniensis Hung.,,46WV7,7811160,46WV7,7811160
B3094:1:49,Ranatra F.,F.,,,,,genus,,B3094:1,accepted,,,B3094:1:43,Nepidae,,,,Heteroptera,Nepidae,,Ranatra,,Heteroptera | Nepidae,Ranatra F.,,772G,2007594,772G,2007594
B3094:1:50,Ranatra linearis (L.),(L.),Ranatra,,linearis,,species,,B3094:1,accepted,,,B3094:1:49,Ranatra F.,,,,Heteroptera,Nepidae,,Ranatra,,Heteroptera | Nepidae | Ranatra,linearis (L.),,6WQVR,5152464,6WQVR,5152464
B3094:1:51,Hydrometridae,,,,,,family,,B3094:1,accepted,,,B3094:1:1,Heteroptera,,,,Heteroptera,Hydrometridae,,,,Heteroptera,Hydrometridae,,B8R,7884,B8R,7884
B3094:1:52,Hydrometra Latr.,Latr.,,,,,genus,,B3094:1,accepted,,,B3094:1:51,Hydrometridae,,,,Heteroptera,Hydrometridae,,Hydrometra,,Heteroptera | Hydrometridae,Hydrometra Latr.,,4ZTP,2020474,4ZTP,2020474
