scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B3041:1:1,"Piesmatidae Amyot & Serville, 1843","Amyot & Serville, 1843",,,,,family,,B3041:1,accepted,,,,,,,,,Piesmatidae,,,,,"Piesmatidae Amyot & Serville, 1843",,8NKPC,9651,8NKPC,9651
B3041:1:2,Piesmides Amyot & Serville1843,Amyot & Serville1843,,,,,family,,B3041:1,synonym,B3041:1:1,"Piesmatidae Amyot & Serville, 1843",,,,,,,Piesmides,,,,,Piesmides Amyot & Serville1843,,,11147826,,11147826
B3041:1:3,Piesmoeideae Spinola 1850,Spinola 1850,,,,,family,,B3041:1,synonym,B3041:1:1,"Piesmatidae Amyot & Serville, 1843",,,,,,,Piesmoeideae,,,,,Piesmoeideae Spinola 1850,,,,,
B3041:1:4,Zosmenidae Dohrn 1859,Dohrn 1859,,,,,family,,B3041:1,synonym,B3041:1:1,"Piesmatidae Amyot & Serville, 1843",,,,,,,Zosmenidae,,,,,Zosmenidae Dohrn 1859,,8QPKV,11406880,9HP3W,9651
B3041:1:5,Zosmoridae Douglas & Scott 1865,Douglas & Scott 1865,,,,,family,,B3041:1,synonym,B3041:1:1,"Piesmatidae Amyot & Serville, 1843",,,,,,,Zosmoridae,,,,,Zosmoridae Douglas & Scott 1865,,,,,
B3041:1:6,Piesmidae Walker 1873,Walker 1873,,,,,family,,B3041:1,synonym,B3041:1:1,"Piesmatidae Amyot & Serville, 1843",,,,,,,Piesmidae,,,,,Piesmidae Walker 1873,,D3STQ,6075707,D3STQ,6075707
B3041:1:7,Piesmina Stål 1873,Stål 1873,,,,,family,,B3041:1,synonym,B3041:1:1,"Piesmatidae Amyot & Serville, 1843",,,,,,,Piesmina,,,,,Piesmina Stål 1873,,,,,
B3041:1:8,Piesmidae Puton 1875,Puton 1875,,,,,family,,B3041:1,synonym,B3041:1:1,"Piesmatidae Amyot & Serville, 1843",,,,,,,Piesmidae,,,,,Piesmidae Puton 1875,,D3STQ,6075707,D3STQ,6075707
B3041:1:9,Piesmini Puton 1879,Puton 1879,,,,,family,,B3041:1,synonym,B3041:1:1,"Piesmatidae Amyot & Serville, 1843",,,,,,,Piesmini,,,,,Piesmini Puton 1879,,,,,
B3041:1:10,Piesmina Saunders 1892,Saunders 1892,,,,,family,,B3041:1,synonym,B3041:1:1,"Piesmatidae Amyot & Serville, 1843",,,,,,,Piesmina,,,,,Piesmina Saunders 1892,,,,,
B3041:1:11,Piesminae Horváth 1906,Horváth 1906,,,,,family,,B3041:1,synonym,B3041:1:1,"Piesmatidae Amyot & Serville, 1843",,,,,,,Piesminae,,,,,Piesminae Horváth 1906,,,,,
B3041:1:12,Piesmatidae Stichel 1926,Stichel 1926,,,,,family,,B3041:1,synonym,B3041:1:1,"Piesmatidae Amyot & Serville, 1843",,,,,,,Piesmatidae,,,,,Piesmatidae Stichel 1926,,8NKPC,9651,8NKPC,9651
B3041:1:13,"Piesma Le Peletier & Serville, 1828","Le Peletier & Serville, 1828",,,,,genus,,B3041:1,accepted,,,B3041:1:1,"Piesmatidae Amyot & Serville, 1843",,,,,Piesmatidae,,Piesma,,Piesmatidae,"Piesma Le Peletier & Serville, 1828",,8NWWC,2008264,8NWWC,2008264
B3041:1:14,"Agrammodes Uhler, 1895","Uhler, 1895",,,,,genus,,B3041:1,synonym,B3041:1:13,"Piesma Le Peletier & Serville, 1828",,,,,,,Piesmatidae,,Agrammodes,,Piesmatidae,"Agrammodes Uhler, 1895",,8NLND,3266462,8NWWC,2008264
B3041:1:15,"Aspidotoma Curtis, 1833","Curtis, 1833",,,,,genus,,B3041:1,synonym,B3041:1:13,"Piesma Le Peletier & Serville, 1828",,,,,,,Piesmatidae,,Aspidotoma,,Piesmatidae,"Aspidotoma Curtis, 1833",,,4781594,,4781594
B3041:1:16,"Zosmenus Laporte de Castelnau, 1833","Laporte de Castelnau, 1833",,,,,genus,,B3041:1,synonym,B3041:1:13,"Piesma Le Peletier & Serville, 1828",,,,,,,Piesmatidae,,Zosmenus,,Piesmatidae,"Zosmenus Laporte de Castelnau, 1833",,8P345,4290014,8NWWC,2008264
B3041:1:17,"Zosmerus Burmeister, 1835","Burmeister, 1835",,,,,genus,,B3041:1,synonym,B3041:1:13,"Piesma Le Peletier & Serville, 1828",,,,,,,Piesmatidae,,Zosmerus,,Piesmatidae,"Zosmerus Burmeister, 1835",,,,,
B3041:1:18,"Piesma Le Peletier & Serville, 1828","Le Peletier & Serville, 1828",Piesma,,,,subgenus,s. str.,B3041:1,accepted,,,B3041:1:13,"Piesma Le Peletier & Serville, 1828",,,,,Piesmatidae,,Piesma,Piesma,Piesmatidae | Piesma,"Piesma Le Peletier & Serville, 1828 s. str.",,8NWWC,,8NWWC,
B3041:1:19,"Piesma xishaenum Hsiao & Jing, 1979","Hsiao & Jing, 1979",Piesma,Piesma,xishaenum,,species,,B3041:1,accepted,,,B3041:1:18,"Piesma Le Peletier & Serville, 1828",,,,,Piesmatidae,,Piesma,Piesma,Piesmatidae | Piesma | Piesma,"xishaenum Hsiao & Jing, 1979",,8QMJY,11371160,8QMJZ,11371160
B3041:1:20,"Piesma xishaena Hsiao & Jing, 1979","Hsiao & Jing, 1979",Piesma,Piesma,xishaena,,species,,B3041:1,synonym,B3041:1:19,"Piesma xishaenum Hsiao & Jing, 1979",,,,,,,Piesmatidae,,Piesma,Piesma,Piesmatidae | Piesma | Piesma,"xishaena Hsiao & Jing, 1979",,8QMJZ,11371160,8QMJZ,11371160
B3041:1:21,"Piesma capitatum (Wolff, 1804)","(Wolff, 1804)",Piesma,Piesma,capitatum,,species,,B3041:1,accepted,,,B3041:1:18,"Piesma Le Peletier & Serville, 1828",,,,,Piesmatidae,,Piesma,Piesma,Piesmatidae | Piesma | Piesma,"capitatum (Wolff, 1804)",,8PBY7,2008269,8PBY7,2008269
B3041:1:22,"Acanthia capitata Wolff, 1804","Wolff, 1804",Acanthia,,capitata,,species,,B3041:1,synonym,B3041:1:21,"Piesma capitatum (Wolff, 1804)",,,,,,,Piesmatidae,,Piesma,Piesma,Piesmatidae | Piesma | Piesma,"Acanthia capitata Wolff, 1804",,8Q6P6,8816917,8PBY7,2008269
B3041:1:23,"Tingis collaris Zetterstedt, 1828","Zetterstedt, 1828",Tingis,,collaris,,species,,B3041:1,synonym,B3041:1:21,"Piesma capitatum (Wolff, 1804)",,,,,,,Piesmatidae,,Piesma,Piesma,Piesmatidae | Piesma | Piesma,"Tingis collaris Zetterstedt, 1828",,,,,
