scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B222:2:1,Eulophidae,,,,,,family,,B222:2,accepted,,,,,,,,,Eulophidae,,,,,9XP,5505,9XP,5505
B222:2:2,Tetrastichinae,,,,,,subfamily,,B222:2,accepted,,,B222:2:1,Eulophidae,,,,,Eulophidae,Tetrastichinae,,,Eulophidae,,,,
B222:2:3,Elachertinae,,,,,,subfamily,,B222:2,accepted,,,B222:2:1,Eulophidae,,,,,Eulophidae,Elachertinae,,,Eulophidae,,,,
B222:2:4,Euplectrini,,,,,,tribe,,B222:2,accepted,,,B222:2:3,Elachertinae,,,,,Eulophidae,Elachertinae,,,Eulophidae | Elachertinae,,,,
B222:2:5,Euplectromorpha Girault,Girault,,,,,genus,,B222:2,accepted,,,B222:2:4,Euplectrini,,,,,Eulophidae,Elachertinae,Euplectromorpha,,Eulophidae | Elachertinae | Euplectrini,4GD2,1381024,4GD2,1381024
B222:2:6,Euplectromorpha laeviscuta (Thomson),(Thomson),Euplectromorpha,,laeviscuta,,species,,B222:2,accepted,,,B222:2:5,Euplectromorpha Girault,,,,,Eulophidae,Elachertinae,Euplectromorpha,,Eulophidae | Elachertinae | Euplectrini | Euplectromorpha,6HCMJ,1384373,6VR48,1384371
B222:2:7,Euplectrus Westwood,Westwood,,,,,genus,,B222:2,accepted,,,B222:2:4,Euplectrini,,,,,Eulophidae,Elachertinae,Euplectrus,,Eulophidae | Elachertinae | Euplectrini,4GD5,1383227,4GD5,1383227
B222:2:8,Euplectrus nigriceps Ferrière,Ferrière,Euplectrus,,nigriceps,,species,,B222:2,accepted,,,B222:2:7,Euplectrus Westwood,,,,,Eulophidae,Elachertinae,Euplectrus,,Eulophidae | Elachertinae | Euplectrini | Euplectrus,6HD2N,1385970,3CV2D,1385966
B222:2:9,Euplectrus bicolor (Swederus),(Swederus),Euplectrus,,bicolor,,species,,B222:2,accepted,,,B222:2:7,Euplectrus Westwood,,,,,Eulophidae,Elachertinae,Euplectrus,,Eulophidae | Elachertinae | Euplectrini | Euplectrus,6HCPZ,1385950,6HCPZ,1385950
B222:2:10,Elachertini,,,,,,tribe,,B222:2,accepted,,,B222:2:3,Elachertinae,,,,,Eulophidae,Elachertinae,,,Eulophidae | Elachertinae,,,,
B222:2:11,Xanthellum Erdös & Novicky,Erdös & Novicky,,,,,genus,,B222:2,accepted,,,B222:2:10,Elachertini,,,,,Eulophidae,Elachertinae,Xanthellum,,Eulophidae | Elachertinae | Elachertini,,1383744,,1383744
B222:2:12,Xanthellum transsylvanicum Erdös,Erdös,Xanthellum,,transsylvanicum,,species,,B222:2,accepted,,,B222:2:11,Xanthellum Erdös & Novicky,,,,,Eulophidae,Elachertinae,Xanthellum,,Eulophidae | Elachertinae | Elachertini | Xanthellum,,4499538,,4499538
B222:2:13,Olynx Förster,Förster,,,,,genus,,B222:2,accepted,,,B222:2:10,Elachertini,,,,,Eulophidae,Elachertinae,Olynx,,Eulophidae | Elachertinae | Elachertini,,1384597,,1384210
