scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID
B1376:1:1,Pentatomoidea,,,,,,superfamily,,B1376:1,accepted,,,,,,,,,,,,,,622P8,
B1376:1:2,"Plataspidae Dallas, 1851","Dallas, 1851",,,,,family,,B1376:1,accepted,,,B1376:1:1,Pentatomoidea,,,,,Plataspidae,,,,Pentatomoidea,625R2,9652
B1376:1:3,"Coptosominae Kirkaldy, 1909","Kirkaldy, 1909",,,,,family,,B1376:1,synonym,B1376:1:2,"Plataspidae Dallas, 1851",,,,,,,Coptosominae,,,,Pentatomoidea,,
B1376:1:4,"Coptosomatidae Reuter, 1912","Reuter, 1912",,,,,family,,B1376:1,synonym,B1376:1:2,"Plataspidae Dallas, 1851",,,,,,,Coptosomatidae,,,,Pentatomoidea,,
B1376:1:5,"Brachyplatydae Leston, 1952","Leston, 1952",,,,,family,,B1376:1,synonym,B1376:1:2,"Plataspidae Dallas, 1851",,,,,,,Brachyplatydae,,,,Pentatomoidea,,
B1376:1:6,"Plataspinae Dallas, 1851","Dallas, 1851",,,,,subfamily,,B1376:1,accepted,,,B1376:1:2,"Plataspidae Dallas, 1851",,,,,Plataspidae,Plataspinae,,,Pentatomoidea | Plataspidae,,
B1376:1:7,"Coptosoma Lap., 1832","Lap., 1832",,,,,genus,,B1376:1,accepted,,,B1376:1:6,"Plataspinae Dallas, 1851",,,,,Plataspidae,Plataspinae,Coptosoma,,Pentatomoidea | Plataspidae | Plataspinae,,3265959
B1376:1:8,"Coptosoma scutellatum (Geoffroy, 1785)","(Geoffroy, 1785)",Coptosoma,,scutellatum,,species,,B1376:1,accepted,,,B1376:1:7,"Coptosoma Lap., 1832",,,,,Plataspidae,Plataspinae,Coptosoma,,Pentatomoidea | Plataspidae | Plataspinae | Coptosoma,,6096723
B1376:1:9,"Cimex scutellatus Geoffroy, 1785","Geoffroy, 1785",Cimex,,scutellatus,,species,,B1376:1,synonym,B1376:1:8,"Coptosoma scutellatum (Geoffroy, 1785)",,,,,,,Plataspidae,Plataspinae,Coptosoma,,Pentatomoidea | Plataspidae | Plataspinae | Coptosoma,,8932578
B1376:1:10,"Coptosoma globus Fieber, 1861","Fieber, 1861",Coptosoma,,globus,,species,,B1376:1,synonym,B1376:1:8,"Coptosoma scutellatum (Geoffroy, 1785)",,,,,,,Plataspidae,Plataspinae,Coptosoma,,Pentatomoidea | Plataspidae | Plataspinae | Coptosoma,,12113477
B1376:1:11,Acanthosomatidae,,,,,,family,,B1376:1,accepted,,,B1376:1:1,Pentatomoidea,,,,,Acanthosomidae,,,,Pentatomoidea,7NFSF,4303
B1376:1:12,"Acanthosomida Stal, 1864","Stal, 1864",,,,,family,,B1376:1,synonym,B1376:1:11,Acanthosomatidae,,,,,,,Acanthosomida,,,,Pentatomoidea,,
B1376:1:13,"Acanthosomidae Leston, 1953","Leston, 1953",,,,,family,,B1376:1,synonym,B1376:1:11,Acanthosomatidae,,,,,,,Acanthosomidae,,,,Pentatomoidea,,
B1376:1:14,"Acanthosoma Curt., 1824","Curt., 1824",,,,,genus,,B1376:1,accepted,,,B1376:1:11,Acanthosomatidae,,,,,Acanthosomidae,,Acanthosoma,,Pentatomoidea | Acanthosomatidae,7NMN9,11258498
B1376:1:15,"Acanthosoma haemorrhoidale (Linné, 1758)","(Linné, 1758)",Acanthosoma,,haemorrhoidale,,species,,B1376:1,accepted,,,B1376:1:14,"Acanthosoma Curt., 1824",,,,,Acanthosomidae,,Acanthosoma,,Pentatomoidea | Acanthosomatidae | Acanthosoma,7Q9KF,5866246
B1376:1:16,"Cimex haemorrhoidalis Linné, 1758","Linné, 1758",Cimex,,haemorrhoidalis,,species,,B1376:1,synonym,B1376:1:15,"Acanthosoma haemorrhoidale (Linné, 1758)",,,,,,,Acanthosomidae,,Acanthosoma,,Pentatomoidea | Acanthosomatidae | Acanthosoma,,8887317
B1376:1:17,"Elasmostethus Fieber, 1860","Fieber, 1860",,,,,genus,,B1376:1,accepted,,,B1376:1:11,Acanthosomatidae,,,,,Acanthosomidae,,Elasmostethus,,Pentatomoidea | Acanthosomatidae,7NVTY,2079269
B1376:1:18,"Elasmostethus interstinctus (Linné, 1758)","(Linné, 1758)",Elasmostethus,,interstinctus,,species,,B1376:1,accepted,,,B1376:1:17,"Elasmostethus Fieber, 1860",,,,,Acanthosomidae,,Elasmostethus,,Pentatomoidea | Acanthosomatidae | Elasmostethus,7TG9H,2079270
B1376:1:19,"Cimex interstinctus Linné, 1758","Linné, 1758",Cimex,,interstinctus,,species,,B1376:1,synonym,B1376:1:18,"Elasmostethus interstinctus (Linné, 1758)",,,,,,,Acanthosomidae,,Elasmostethus,,Pentatomoidea | Acanthosomatidae | Elasmostethus,,4485984
B1376:1:20,"Elasmostethus dentatus Fieber, 1861","Fieber, 1861",Elasmostethus,,dentatus,,species,,B1376:1,synonym,B1376:1:18,"Elasmostethus interstinctus (Linné, 1758)",,,,,,,Acanthosomidae,,Elasmostethus,,Pentatomoidea | Acanthosomatidae | Elasmostethus,7TG99,11364037
B1376:1:21,"Elasmostethus minor Horv., 1899","Horv., 1899",Elasmostethus,,minor,,species,,B1376:1,accepted,,,B1376:1:17,"Elasmostethus Fieber, 1860",,,,,Acanthosomidae,,Elasmostethus,,Pentatomoidea | Acanthosomatidae | Elasmostethus,7TG9R,4485983
B1376:1:22,"Elasmucha Stal, 1864","Stal, 1864",,,,,genus,,B1376:1,accepted,,,B1376:1:11,Acanthosomatidae,,,,,Acanthosomidae,,Elasmucha,,Pentatomoidea | Acanthosomatidae,7NYBN,2079257
B1376:1:23,"Elasmucha grisea (L., 1758)","(L., 1758)",Elasmucha,,grisea,,species,,B1376:1,accepted,,,B1376:1:22,"Elasmucha Stal, 1864",,,,,Acanthosomidae,,Elasmucha,,Pentatomoidea | Acanthosomatidae | Elasmucha,7TGBX,4485987
