scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B2901:1:1,Hydrometridae,,,,,,family,,B2901:1,accepted,,,,,,,,,Hydrometridae,,,,,Hydrometridae,,B8R,7884,B8R,7884
B2901:1:2,Hydrometra Latr.,Latr.,,,,,genus,,B2901:1,accepted,,,B2901:1:1,Hydrometridae,,,,,Hydrometridae,,Hydrometra,,Hydrometridae,Hydrometra Latr.,,4ZTP,2020474,4ZTP,2020474
B2901:1:3,"Hydrometra stagnorum (LLinnaeus, 1758)","(LLinnaeus, 1758)",Hydrometra,,stagnorum,,species,,B2901:1,accepted,,,B2901:1:2,Hydrometra Latr.,,,,,Hydrometridae,,Hydrometra,,Hydrometridae | Hydrometra,"stagnorum (LLinnaeus, 1758)",,3N7QM,2049340,3N7QM,2049340
B2901:1:4,"Hydrometra eremobia Kiritshenko, 1925","Kiritshenko, 1925",Hydrometra,,eremobia,,species,,B2901:1,synonym,B2901:1:3,"Hydrometra stagnorum (LLinnaeus, 1758)",,,,,,,Hydrometridae,,Hydrometra,,Hydrometridae | Hydrometra,"eremobia Kiritshenko, 1925",,3N7N3,9409465,3N7QM,2049340
B2901:1:5,"Hydrometra gracilenta Horváth, 1899","Horváth, 1899",Hydrometra,,gracilenta,,species,,B2901:1,accepted,,,B2901:1:2,Hydrometra Latr.,,,,,Hydrometridae,,Hydrometra,,Hydrometridae | Hydrometra,"gracilenta Horváth, 1899",,6MJQV,4485514,6MJQV,4485514
