scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B1327:1:1,Achipteriidae,,,,,,family,,B1327:1,accepted,,,,,,,,,Achipteriidae,,,,,5WP,3606,5WP,3606
B1327:1:2,Ameronothridae,,,,,,family,,B1327:1,accepted,,,,,,,,,Ameronothridae,,,,,69Q,3609,69Q,3609
B1327:1:3,Astegistidae,,,,,,family,,B1327:1,accepted,,,,,,,,,Astegistidae,,,,,6TY,7405,6TY,7405
B1327:1:4,Autognetidae,,,,,,family,,B1327:1,accepted,,,,,,,,,Autognetidae,,,,,6Y7,3616,6Y7,3616
B1327:1:5,Brachychthoniidae,,,,,,family,,B1327:1,accepted,,,,,,,,,Brachychthoniidae,,,,,7CP,3617,7CP,3617
B1327:1:6,Caleremaeidae,,,,,,family,,B1327:1,accepted,,,,,,,,,Caleremaeidae,,,,,7JV,3618,7JV,3618
B1327:1:7,Camisiidae,,,,,,family,,B1327:1,accepted,,,,,,,,,Camisiidae,,,,,7MT,7408,8PP,7415
B1327:1:8,Carabodidae,,,,,,family,,B1327:1,accepted,,,,,,,,,Carabodidae,,,,,7Q8,3619,7Q8,3619
B1327:1:9,Cepheusidae,,,,,,family,,B1327:1,accepted,,,,,,,,,Cepheusidae,,,,,8TCN9,11118266,8TCN9,11118266
B1327:1:10,Ceratozetidae,,,,,,family,,B1327:1,accepted,,,,,,,,,Ceratozetidae,,,,,7WX,7412,7WX,7412
B1327:1:11,Chamobatidae,,,,,,family,,B1327:1,accepted,,,,,,,,,Chamobatidae,,,,,7ZL,7413,7ZL,7413
