scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B2944:1:1,Eurycranella Reuter 1904,Reuter 1904,,,,,genus,,B2944:1,accepted,,,,,,,,,,,Eurycranella,,,Eurycranella Reuter 1904,,4GRG,4775307,4GRG,4775307
B2944:1:2,Eurycranella geocoriceps Reut.,Reut.,Eurycranella,,geocoriceps,,species,,B2944:1,accepted,,,B2944:1:1,Eurycranella Reuter 1904,,,,,,,Eurycranella,,Eurycranella,geocoriceps Reut.,,3D3ZM,7742925,3D3ZM,7742925
B2944:1:3,Eurycranella nupta Linnav.,Linnav.,Eurycranella,,nupta,,species,,B2944:1,accepted,,,B2944:1:1,Eurycranella Reuter 1904,,,,,,,Eurycranella,,Eurycranella,nupta Linnav.,,3D3ZP,9505751,3D3ZP,9505751
B2944:1:4,Megalodactylus Fieber 1858,Fieber 1858,,,,,genus,,B2944:1,accepted,,,,,,,,,,,Megalodactylus,,,Megalodactylus Fieber 1858,,5MSD,2010015,5MSD,2010015
B2944:1:5,Megalodactylus macularubra Mls. & R.,Mls. & R.,Megalodactylus,,macularubra,,species,,B2944:1,accepted,,,B2944:1:4,Megalodactylus Fieber 1858,,,,,,,Megalodactylus,,Megalodactylus,macularubra Mls. & R.,,737S2,4488522,737S2,4488522
B2944:1:6,Megalodactylus bicolor Wgn.,Wgn.,Megalodactylus,,bicolor,,species,,B2944:1,accepted,,,B2944:1:4,Megalodactylus Fieber 1858,,,,,,,Megalodactylus,,Megalodactylus,bicolor Wgn.,,72W42,7846068,737S2,4488522
B2944:1:7,Itupona Wagner 1957,Wagner 1957,,,,,genus,,B2944:1,accepted,,,,,,,,,,,Itupona,,,Itupona Wagner 1957,,,,,
B2944:1:8,Itupona pallida Reut.,Reut.,Itupona,,pallida,,species,,B2944:1,accepted,,,B2944:1:7,Itupona Wagner 1957,,,,,,,Itupona,,Itupona,pallida Reut.,,6ND2Q,7660605,5BRFB,4488461
B2944:1:9,Itupona dubia Wgn.,Wgn.,Itupona,,dubia,,species,,B2944:1,accepted,,,B2944:1:7,Itupona Wagner 1957,,,,,,,Itupona,,Itupona,dubia Wgn.,,,,,
B2944:1:10,Tuponia Reuter 1875,Reuter 1875,,,,,genus,,B2944:1,accepted,,,,,,,,,,,Tuponia,,,Tuponia Reuter 1875,,83RH,2009963,83RH,2009963
