scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID
B163:2:1,Chaitophoridae,,,,,,family,,B163:2,accepted,,,,,,,,,Chaitophoridae,,,,,8PSFL,6130083
B163:2:2,Chaitophorinae,,,,,,subfamily,,B163:2,accepted,,,B163:2:1,Chaitophoridae,,,,,Chaitophoridae,Chaitophorinae,,,Chaitophoridae,8PRWZ,
B163:2:3,"Chaitophorus C. L. Koch, 1854","C. L. Koch, 1854",,,,,genus,,B163:2,accepted,,,B163:2:2,Chaitophorinae,,,,,Chaitophoridae,Chaitophorinae,Chaitophorus,,Chaitophoridae | Chaitophorinae,8NPBQ,2074375
B163:2:4,Chaitophorus populeti (Panzer),(Panzer),Chaitophorus,,populeti,,species,,B163:2,accepted,,,B163:2:3,"Chaitophorus C. L. Koch, 1854",,,,,Chaitophoridae,Chaitophorinae,Chaitophorus,,Chaitophoridae | Chaitophorinae | Chaitophorus,8P7RK,2074462
B163:2:5,Chaitophorus vitellinae (Schrank),(Schrank),Chaitophorus,,vitellinae,,species,,B163:2,accepted,,,B163:2:3,"Chaitophorus C. L. Koch, 1854",,,,,Chaitophoridae,Chaitophorinae,Chaitophorus,,Chaitophoridae | Chaitophorinae | Chaitophorus,TFD5,2074420
B163:2:6,Chaitophorus beuthani (Börner),(Börner),Chaitophorus,,beuthani,,species,,B163:2,accepted,,,B163:2:3,"Chaitophorus C. L. Koch, 1854",,,,,Chaitophoridae,Chaitophorinae,Chaitophorus,,Chaitophoridae | Chaitophorinae | Chaitophorus,TF87,8790666
B163:2:7,Chaitophorus capreae (O. Mosley),(O. Mosley),Chaitophorus,,capreae,,species,,B163:2,accepted,,,B163:2:3,"Chaitophorus C. L. Koch, 1854",,,,,Chaitophoridae,Chaitophorinae,Chaitophorus,,Chaitophoridae | Chaitophorinae | Chaitophorus,5Y2KW,9611366
B163:2:8,Chaitophorus albus (Mordvilko),(Mordvilko),Chaitophorus,,albus,,species,,B163:2,accepted,,,B163:2:3,"Chaitophorus C. L. Koch, 1854",,,,,Chaitophoridae,Chaitophorinae,Chaitophorus,,Chaitophoridae | Chaitophorinae | Chaitophorus,8QT5M,11392500
B163:2:9,Chaitophorus niger Mordvilko,Mordvilko,Chaitophorus,,niger,,species,,B163:2,accepted,,,B163:2:3,"Chaitophorus C. L. Koch, 1854",,,,,Chaitophoridae,Chaitophorinae,Chaitophorus,,Chaitophoridae | Chaitophorinae | Chaitophorus,8Q7K9,11403014
B163:2:10,Chaitophorus salicti (Schrank),(Schrank),Chaitophorus,,salicti,,species,,B163:2,accepted,,,B163:2:3,"Chaitophorus C. L. Koch, 1854",,,,,Chaitophoridae,Chaitophorinae,Chaitophorus,,Chaitophoridae | Chaitophorinae | Chaitophorus,TFCC,2074488
