scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B657:1:1,Dermaptera,,,,,,order,,B657:1,accepted,,,,,,,,Dermaptera,,,,,,8MP8D,1224,8MP8D,1224
B657:1:2,Pygidicranoidea,,,,,,superfamily,,B657:1,accepted,,,B657:1:1,Dermaptera,,,,Dermaptera,,,,,Dermaptera,8MP9T,,8MP9T,
B657:1:3,Pygidicranidae,,,,,,family,,B657:1,accepted,,,B657:1:2,Pygidicranoidea,,,,Dermaptera,Pygidicranidae,,,,Dermaptera | Pygidicranoidea,8MPJL,3264062,8MPJL,3264062
B657:1:4,Pygidicraninae,,,,,,subfamily,,B657:1,accepted,,,B657:1:3,Pygidicranidae,,,,Dermaptera,Pygidicranidae,Pygidicraninae,,,Dermaptera | Pygidicranoidea | Pygidicranidae,8N7YP,,8N7YP,
B657:1:5,Pyragropsis,,,,,,genus,,B657:1,accepted,,,B657:1:4,Pygidicraninae,,,,Dermaptera,Pygidicranidae,Pygidicraninae,Pyragropsis,,Dermaptera | Pygidicranoidea | Pygidicranidae | Pygidicraninae,8MTW9,4394399,8MTW9,4394399
B657:1:6,"Pyragropsis buscki (Caudell, 1907)","(Caudell, 1907)",Pyragropsis,,buscki,,species,,B657:1,accepted,,,B657:1:5,Pyragropsis,,,,Dermaptera,Pygidicranidae,Pygidicraninae,Pyragropsis,,Dermaptera | Pygidicranoidea | Pygidicranidae | Pygidicraninae | Pyragropsis,4QQ2K,4394404,4QQ2K,4394404
B657:1:7,Labioidea,,,,,,superfamily,,B657:1,accepted,,,B657:1:1,Dermaptera,,,,Dermaptera,,,,,Dermaptera,,,,
B657:1:8,Carcinophoridae,,,,,,family,,B657:1,accepted,,,B657:1:7,Labioidea,,,,Dermaptera,Carcinophoridae,,,,Dermaptera | Labioidea,,4767,,4767
B657:1:9,Carcinophorinae,,,,,,subfamily,,B657:1,accepted,,,B657:1:8,Carcinophoridae,,,,Dermaptera,Carcinophoridae,Carcinophorinae,,,Dermaptera | Labioidea | Carcinophoridae,8MPLR,,8N7XP,
B657:1:10,Anisolabis,,,,,,genus,,B657:1,accepted,,,B657:1:9,Carcinophorinae,,,,Dermaptera,Carcinophoridae,Carcinophorinae,Anisolabis,,Dermaptera | Labioidea | Carcinophoridae | Carcinophorinae,8MQ26,1419900,8MQ26,1419900
B657:1:11,"Anisolabis maritima (Bonelli, 1832)","(Bonelli, 1832)",Anisolabis,,maritima,,species,,B657:1,accepted,,,B657:1:10,Anisolabis,,,,Dermaptera,Carcinophoridae,Carcinophorinae,Anisolabis,,Dermaptera | Labioidea | Carcinophoridae | Carcinophorinae | Anisolabis,5V3KJ,1419902,5V3KJ,1419902
B657:1:12,Euborellia,,,,,,genus,,B657:1,accepted,,,B657:1:9,Carcinophorinae,,,,Dermaptera,Carcinophoridae,Carcinophorinae,Euborellia,,Dermaptera | Labioidea | Carcinophoridae | Carcinophorinae,8MR2V,1419888,8MR2V,1419888
B657:1:13,"Euborellia ambigua (Borelli, 1906)","(Borelli, 1906)",Euborellia,,ambigua,,species,,B657:1,accepted,,,B657:1:12,Euborellia,,,,Dermaptera,Carcinophoridae,Carcinophorinae,Euborellia,,Dermaptera | Labioidea | Carcinophoridae | Carcinophorinae | Euborellia,3BNX5,1419893,3BNX5,1419893
B657:1:14,"Euborellia annulata (F., 1793)","(F., 1793)",Euborellia,,annulata,,species,,B657:1,accepted,,,B657:1:12,Euborellia,,,,Dermaptera,Carcinophoridae,Carcinophorinae,Euborellia,,Dermaptera | Labioidea | Carcinophoridae | Carcinophorinae | Euborellia,,,,
B657:1:15,"Euborellia annulipes (Lucas, 1847)","(Lucas, 1847)",Euborellia,,annulipes,,species,,B657:1,accepted,,,B657:1:12,Euborellia,,,,Dermaptera,Carcinophoridae,Carcinophorinae,Euborellia,,Dermaptera | Labioidea | Carcinophoridae | Carcinophorinae | Euborellia,3BNX9,1419894,3BNX9,1419894
B657:1:16,"Euborellia caraibea Hebard, 1922","Hebard, 1922",Euborellia,,caraibea,,species,,B657:1,accepted,,,B657:1:12,Euborellia,,,,Dermaptera,Carcinophoridae,Carcinophorinae,Euborellia,,Dermaptera | Labioidea | Carcinophoridae | Carcinophorinae | Euborellia,3BNXK,1419897,3BNXK,1419897
B657:1:17,"Euborellia cincticollis (Gerstaecker, 1883)","(Gerstaecker, 1883)",Euborellia,,cincticollis,,species,,B657:1,accepted,,,B657:1:12,Euborellia,,,,Dermaptera,Carcinophoridae,Carcinophorinae,Euborellia,,Dermaptera | Labioidea | Carcinophoridae | Carcinophorinae | Euborellia,3BNXL,1419890,3BNXL,1419890
