scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID
B67:1:1,Bombus,,,,,,genus,,B67:1,accepted,,,,,,,,,,,Bombus,,,62H8K,11239415
B67:1:2,"Bombus alpinus (Linnaeus, 1758)","(Linnaeus, 1758)",Bombus,,alpinus,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFDH,1340325
B67:1:3,"Bombus argillaceus (Scopoli, 1763)","(Scopoli, 1763)",Bombus,,argillaceus,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFDX,1340531
B67:1:4,"Bombus barbutellus (Kirby, 1802)","(Kirby, 1802)",Bombus,,barbutellus,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,68NQ6,1340434
B67:1:5,"Bombus bohemicus Seidl, 1837","Seidl, 1837",Bombus,,bohemicus,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,68NQ9,1340362
B67:1:6,"Bombus brodmannicus Vogt, 1909","Vogt, 1909",Bombus,,brodmannicus,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFFB,1340537
B67:1:7,"Bombus campestris (Panzer, 1802)","(Panzer, 1802)",Bombus,,campestris,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFFQ,1340527
B67:1:8,"Bombus confusus Schenck, 1859","Schenck, 1859",Bombus,,confusus,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFGD,1340477
B67:1:9,"Bombus cryptarum (Fabricius, 1775)","(Fabricius, 1775)",Bombus,,cryptarum,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFGS,5870368
B67:1:10,"Bombus distinguendus Morawitz, 1869","Morawitz, 1869",Bombus,,distinguendus,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFH8,1340521
B67:1:11,"Bombus flavidus Eversmann, 1852","Eversmann, 1852",Bombus,,flavidus,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,5WNPD,1340484
B67:1:12,"Bombus gerstaeckeri Morawitz, 1882","Morawitz, 1882",Bombus,,gerstaeckeri,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFK5,1340384
B67:1:13,"Bombus hortorum (Linnaeus, 1761)","(Linnaeus, 1761)",Bombus,,hortorum,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFKV,1340542
B67:1:14,"Bombus humilis Illiger, 1806","Illiger, 1806",Bombus,,humilis,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFL3,1340523
B67:1:15,"Bombus hypnorum (Linnaeus, 1758)","(Linnaeus, 1758)",Bombus,,hypnorum,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFL7,1340513
B67:1:16,"Bombus inexspectatus (Tkalcu, 1758)","(Tkalcu, 1758)",Bombus,,inexspectatus,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFLH,1340424
B67:1:17,"Bombus jonellus (Kirby, 1802)","(Kirby, 1802)",Bombus,,jonellus,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFLX,1340308
B67:1:18,"Bombus konradini Reinig, 1965","Reinig, 1965",Bombus,,konradini,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,62H8K,4669778
B67:1:19,"Bombus lapidarius (Linnaeus, 1758)","(Linnaeus, 1758)",Bombus,,lapidarius,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFMT,1340301
B67:1:20,"Bombus lucorum (Linnaeus, 1761)","(Linnaeus, 1761)",Bombus,,lucorum,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFNK,1340298
B67:1:21,"Bombus magnus Vogt, 1911","Vogt, 1911",Bombus,,magnus,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFNS,4496017
B67:1:22,"Bombus mendax Gerstaecker, 1869","Gerstaecker, 1869",Bombus,,mendax,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFPJ,1340431
B67:1:23,"Bombus mesomelas Gerstaecker, 1869","Gerstaecker, 1869",Bombus,,mesomelas,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFPN,1340420
B67:1:24,"Bombus monticola Smith, 1849","Smith, 1849",Bombus,,monticola,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFQF,1340341
B67:1:25,"Bombus mucidus Gerstaecker, 1869","Gerstaecker, 1869",Bombus,,mucidus,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFQS,1340297
B67:1:26,"Bombus muscorum (Linnaeus, 1758)","(Linnaeus, 1758)",Bombus,,muscorum,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFQT,1340286
B67:1:27,"Bombus norvegicus (Sparre-Schneider, 1918)","(Sparre-Schneider, 1918)",Bombus,,norvegicus,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,5WNPQ,1340506
B67:1:28,"Bombus pascuorum (Scopoli, 1763)","(Scopoli, 1763)",Bombus,,pascuorum,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFS2,1340405
B67:1:29,"Bombus pomorum (Panzer, 1805)","(Panzer, 1805)",Bombus,,pomorum,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFSK,1340327
B67:1:30,"Bombus pratorum (Linnaeus, 1761)","(Linnaeus, 1761)",Bombus,,pratorum,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFSN,1340305
B67:1:31,"Bombus pyrenaeus (Pérez, 1879)","(Pérez, 1879)",Bombus,,pyrenaeus,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFT2,1340533
B67:1:32,"Bombus quadricolor (Lepeletier, 1832)","(Lepeletier, 1832)",Bombus,,quadricolor,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFT6,1340515
B67:1:33,"Bombus renardi Radoszkowski, 1884","Radoszkowski, 1884",Bombus,,renardi,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFTF,9238633
B67:1:34,"Bombus ruderarius (Muller, 1776)","(Muller, 1776)",Bombus,,ruderarius,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFTT,1340394
B67:1:35,"Bombus ruderatus (Fabricius, 1775)","(Fabricius, 1775)",Bombus,,ruderatus,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,5WNR9,1340383
B67:1:36,"Bombus rupestris (Fabricius, 1793)","(Fabricius, 1793)",Bombus,,rupestris,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,5WNQV,1340344
B67:1:37,"Bombus sichelii Radoszkowski, 1859","Radoszkowski, 1859",Bombus,,sichelii,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFV2,1340500
B67:1:38,"Bombus soroeensis (Fabricius, 1776)","(Fabricius, 1776)",Bombus,,soroeensis,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFVQ,1340444
B67:1:39,"Bombus subterraneus (Linnaeus, 1758)","(Linnaeus, 1758)",Bombus,,subterraneus,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFVY,1340422
B67:1:40,"Bombus sylvarum (Linnaeus, 1761)","(Linnaeus, 1761)",Bombus,,sylvarum,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFV6,1340342
B67:1:41,"Bombus sylvestris (Lepeletier, 1832)","(Lepeletier, 1832)",Bombus,,sylvestris,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFW9,1340333
B67:1:42,"Bombus terrestris (Linnaeus, 1758)","(Linnaeus, 1758)",Bombus,,terrestris,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFWK,1340503
B67:1:43,"Bombus vestalis (Geoffroy in Fourcroy, 1758)","(Geoffroy in Fourcroy, 1758)",Bombus,,vestalis,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFXW,1340418
B67:1:44,"Bombus veteranus (Fabricius, 1793)","(Fabricius, 1793)",Bombus,,veteranus,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,MFXX,1340387
B67:1:45,"Bombus wurflenii Radoszkowski, 1859","Radoszkowski, 1859",Bombus,,wurflenii,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,68NQT,1340358
B67:1:46,"Bombus xanthopus Kriechbaumer, 1870","Kriechbaumer, 1870",Bombus,,xanthopus,,species,,B67:1,accepted,,,B67:1:1,Bombus,,,,,,,Bombus,,Bombus,8P66J,9254265
