scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B427:2:1,Eumenidae,,,,,,family,,B427:2,accepted,,,,,,,,,Eumenidae,,,,,9XR,4240,9XR,4240
B427:2:2,"Eumenes Latreille, 1802","Latreille, 1802",,,,,genus,,B427:2,accepted,,,B427:2:1,Eumenidae,,,,,Eumenidae,,Eumenes,,Eumenidae,4FY8,1311630,4FY8,1311630
B427:2:3,Eumenes arbustorum Panzer,Panzer,Eumenes,,arbustorum,,species,,B427:2,accepted,,,B427:2:2,"Eumenes Latreille, 1802",,,,,Eumenidae,,Eumenes,,Eumenidae | Eumenes,6H92G,5036929,6H92G,5036929
B427:2:4,Eumenes unguiculata Villers,Villers,Eumenes,,unguiculata,,species,,B427:2,accepted,,,B427:2:2,"Eumenes Latreille, 1802",,,,,Eumenidae,,Eumenes,,Eumenidae | Eumenes,3CDQ3,5037058,3CDQ3,5037058
B427:2:5,Eumenes pomiformis F.,F.,Eumenes,,pomiformis,,species,,B427:2,accepted,,,B427:2:2,"Eumenes Latreille, 1802",,,,,Eumenidae,,Eumenes,,Eumenidae | Eumenes,6GWPM,10471755,6GWPM,10471755
B427:2:6,Eumenes pomiformis subsp. pomiformis F.,F.,Eumenes,,pomiformis,pomiformis,subspecies,,B427:2,accepted,,,B427:2:5,Eumenes pomiformis F.,,,,,Eumenidae,,Eumenes,,Eumenidae | Eumenes | Eumenes pomiformis,,7217937,,7217937
B427:2:7,Eumenes pomiformis var. mediterranea Kriechb.,Kriechb.,Eumenes,,pomiformis,mediterranea,variety,,B427:2,accepted,,,B427:2:6,Eumenes pomiformis subsp. pomiformis F.,,,,,Eumenidae,,Eumenes,,Eumenidae | Eumenes | Eumenes pomiformis | Eumenes pomiformis subsp. pomiformis,,,,
B427:2:8,Eumenes pomiformis var. obscura Edmond,Edmond,Eumenes,,pomiformis,obscura,variety,André,B427:2,accepted,,,B427:2:6,Eumenes pomiformis subsp. pomiformis F.,,,,,Eumenidae,,Eumenes,,Eumenidae | Eumenes | Eumenes pomiformis | Eumenes pomiformis subsp. pomiformis,,,,
B427:2:9,Eumenes pomiformis subsp. coarctata L.,L.,Eumenes,,pomiformis,coarctata,subspecies,,B427:2,accepted,,,B427:2:5,Eumenes pomiformis F.,,,,,Eumenidae,,Eumenes,,Eumenidae | Eumenes | Eumenes pomiformis,,,,
B427:2:10,Eumenes pomiformis var. bipunctis Saussure,Saussure,Eumenes,,pomiformis,bipunctis,variety,,B427:2,accepted,,,B427:2:9,Eumenes pomiformis subsp. coarctata L.,,,,,Eumenidae,,Eumenes,,Eumenidae | Eumenes | Eumenes pomiformis | Eumenes pomiformis subsp. coarctata,,,,
B427:2:11,Eumenes bimaculata Edmond,Edmond,Eumenes,,bimaculata,,species,André,B427:2,synonym,B427:2:10,Eumenes pomiformis var. bipunctis Saussure,,,,,,,Eumenidae,,Eumenes,,Eumenidae | Eumenes | Eumenes pomiformis | Eumenes pomiformis subsp. coarctata,6GWPZ,5036872,3CDMC,5036870
B427:2:12,Eumenes picteti Saussure,Saussure,Eumenes,,picteti,,species,,B427:2,accepted,,,B427:2:2,"Eumenes Latreille, 1802",,,,,Eumenidae,,Eumenes,,Eumenidae | Eumenes,,9093042,,1330141
