scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B141:1:1,Araneae,,,,,,order,,B141:1,accepted,,,,,,,,Araneae,,,,,,Araneae,,RN,1496,RN,1496
B141:1:2,Oonopidae,,,,,,family,,B141:1,accepted,,,B141:1:1,Araneae,,,,Araneae,Oonopidae,,,,Araneae,Oonopidae,,CVF36,6185,CVF36,6185
B141:1:3,Dysderidae,,,,,,family,,B141:1,accepted,,,B141:1:1,Araneae,,,,Araneae,Dysderidae,,,,Araneae,Dysderidae,,CV2G3,7368,CV2G3,7368
B141:1:4,Salticidae,,,,,,family,,B141:1,accepted,,,B141:1:1,Araneae,,,,Araneae,Salticidae,,,,Araneae,Salticidae,,CVNXY,5644,CVNXY,5644
B141:1:5,Lycosidae,,,,,,family,,B141:1,accepted,,,B141:1:1,Araneae,,,,Araneae,Lycosidae,,,,Araneae,Lycosidae,,CV7YH,3417,CV7YH,3417
B141:1:6,Pisauridae,,,,,,family,,B141:1,accepted,,,B141:1:1,Araneae,,,,Araneae,Pisauridae,,,,Araneae,Pisauridae,,CVHNQ,5641,CVHNQ,5641
B141:1:7,Agelenidae,,,,,,family,,B141:1,accepted,,,B141:1:1,Araneae,,,,Araneae,Agelenidae,,,,Araneae,Agelenidae,,CTPFV,7353,CTPFV,7353
B141:1:8,Hahniidae,,,,,,family,,B141:1,accepted,,,B141:1:1,Araneae,,,,Araneae,Hahniidae,,,,Araneae,Hahniidae,,CV5HP,7386,CV5HP,7386
B141:1:9,Mimetidae,,,,,,family,,B141:1,accepted,,,B141:1:1,Araneae,,,,Araneae,Mimetidae,,,,Araneae,Mimetidae,,CV9PM,9563,CV9PM,9563
B141:1:10,Thomisidae,,,,,,family,,B141:1,accepted,,,B141:1:1,Araneae,,,,Araneae,Thomisidae,,,,Araneae,Thomisidae,,CVQNZ,6163,CVQNZ,6163
B141:1:11,Gnaphosidae,,,,,,family,,B141:1,accepted,,,B141:1:1,Araneae,,,,Araneae,Gnaphosidae,,,,Araneae,Gnaphosidae,,CV3TS,7370,CV3TS,7370
B141:1:12,Clubionidae,,,,,,family,,B141:1,accepted,,,B141:1:1,Araneae,,,,Araneae,Clubionidae,,,,Araneae,Clubionidae,,CTSWB,3401,CTSWB,3401
B141:1:13,Nesticidae,,,,,,family,,B141:1,accepted,,,B141:1:1,Araneae,,,,Araneae,Nesticidae,,,,Araneae,Nesticidae,,CVCY8,9565,CVCY8,9565
B141:1:14,Tetragnathidae,,,,,,family,,B141:1,accepted,,,B141:1:1,Araneae,,,,Araneae,Tetragnathidae,,,,Araneae,Tetragnathidae,,CVQNV,2151272,CVQNV,2151272
B141:1:15,Linyphiidae,,,,,,family,,B141:1,accepted,,,B141:1:1,Araneae,,,,Araneae,Linyphiidae,,,,Araneae,Linyphiidae,,CV7YB,3415,CV7YB,3415
B141:1:16,Argiopidae,,,,,,family,,B141:1,accepted,,,B141:1:1,Araneae,,,,Araneae,Argiopidae,,,,Araneae,Argiopidae,,LVKTH,3253057,CTR7N,7359
B141:1:17,Araneidae,,,,,,family,,B141:1,synonym,B141:1:16,Argiopidae,,,,,,Araneae,Araneidae,,,,Araneae,Araneidae,,CTR7N,7359,CTR7N,7359
B141:1:18,Uloboridae,,,,,,family,,B141:1,accepted,,,B141:1:1,Araneae,,,,Araneae,Uloboridae,,,,Araneae,Uloboridae,,CVTH8,3326,CVTH8,3326
B141:1:19,Dictynidae,,,,,,family,,B141:1,accepted,,,B141:1:1,Araneae,,,,Araneae,Dictynidae,,,,Araneae,Dictynidae,,CTZ8R,3407,CTZ8R,3407
