scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B2521:1:1,Scutelleridae,,,,,,family,,B2521:1,accepted,,,,,,,,,Scutelleridae,,,,,SCUTELLERIDAE,,BXWJF,4327,BXWJF,4327
B2521:1:2,Odontoscelis Lap.,Lap.,,,,,genus,,B2521:1,accepted,,,B2521:1:1,Scutelleridae,,,,,Scutelleridae,,Odontoscelis,,Scutelleridae,Odontoscelis Lap.,,R2GVQ,2079364,R2GVQ,2079364
B2521:1:3,Odontoscelis fuliginosa L.,L.,Odontoscelis,,fuliginosa,,species,,B2521:1,accepted,,,B2521:1:2,Odontoscelis Lap.,,,,,Scutelleridae,,Odontoscelis,,Scutelleridae | Odontoscelis,fuliginosa L.,"{""indistinguishableFrom"":[""B2521:1:4""]}",R2GXN,5758780,R2GXN,5758780
B2521:1:4,Odontoscelis dorsalis Fabr.,Fabr.,Odontoscelis,,dorsalis,,species,,B2521:1,accepted,,,B2521:1:2,Odontoscelis Lap.,,,,,Scutelleridae,,Odontoscelis,,Scutelleridae | Odontoscelis,dorsalis Fabr.,"{""indistinguishableFrom"":[""B2521:1:3""]}",R2GXF,5758783,R2GXV,5758782
B2521:1:5,Psacasta Germ.,Germ.,,,,,genus,,B2521:1,accepted,,,B2521:1:1,Scutelleridae,,,,,Scutelleridae,,Psacasta,,Scutelleridae,Psacasta Germ.,,S6GQB,4404628,S6GQB,4404628
B2521:1:6,Psacasta exanthematica Scop.,Scop.,Psacasta,,exanthematica,,species,,B2521:1,accepted,,,B2521:1:5,Psacasta Germ.,,,,,Scutelleridae,,Psacasta,,Scutelleridae | Psacasta,exanthematica Scop.,,S6GR4,4486072,S6GR4,4486072
B2521:1:7,Eurygaster Lap.,Lap.,,,,,genus,,B2521:1,accepted,,,B2521:1:1,Scutelleridae,,,,,Scutelleridae,,Eurygaster,,Scutelleridae,Eurygaster Lap.,,P49BY,2079334,P49BY,2079334
B2521:1:8,Eurygaster maura L.,L.,Eurygaster,,maura,,species,,B2521:1,accepted,,,B2521:1:7,Eurygaster Lap.,,,,,Scutelleridae,,Eurygaster,,Scutelleridae | Eurygaster,Maura L.,"{""indistinguishableFrom"":[""B2521:1:9""]}",P49KS,5758789,P49KS,5758789
B2521:1:9,Eurygaster hottentota Fabr.,Fabr.,Eurygaster,,hottentota,,species,,B2521:1,accepted,,,B2521:1:7,Eurygaster Lap.,,,,,Scutelleridae,,Eurygaster,,Scutelleridae | Eurygaster,hottentota Fabr.,"{""indistinguishableFrom"":[""B2521:1:8""]}",P49HX,5160030,P49HX,5758791
B2521:1:10,Cydnidae,,,,,,family,,B2521:1,accepted,,,,,,,,,Cydnidae,,,,,CYDNIDAE,,BXWHY,6989,BXWHY,6989
B2521:1:11,Thyreocoridae,,,,,,family,,B2521:1,synonym,B2521:1:10,Cydnidae,,,,,,,Thyreocoridae,,,,,Thyreocoridae,,BY545,7898,BY545,7898
B2521:1:12,Thyreocorinae,,,,,,subfamily,,B2521:1,accepted,,,B2521:1:10,Cydnidae,,,,,Cydnidae,Thyreocorinae,,,Cydnidae,Thyreocorinae,,,,,
B2521:1:13,Corimelaena L.,L.,,,,,genus,,B2521:1,accepted,,,B2521:1:12,Thyreocorinae,,,,,Cydnidae,Thyreocorinae,Corimelaena,,Cydnidae | Thyreocorinae,Corimelaena L.,,MM5WK,2079408,MM5WK,2079408
B2521:1:14,Cydninae,,,,,,subfamily,,B2521:1,accepted,,,B2521:1:10,Cydnidae,,,,,Cydnidae,Cydninae,,,Cydnidae,Cydninae,,,,,
B2521:1:15,Cydnus Fab.,Fab.,,,,,genus,,B2521:1,accepted,,,B2521:1:14,Cydninae,,,,,Cydnidae,Cydninae,Cydnus,,Cydnidae | Cydninae,Cydnus Fab.,,MZ5P6,2078814,MZ5P6,2078814
B2521:1:16,Cydnus flavicornis Fab.,Fab.,Cydnus,,flavicornis,,species,,B2521:1,accepted,,,B2521:1:15,Cydnus Fab.,,,,,Cydnidae,Cydninae,Cydnus,,Cydnidae | Cydninae | Cydnus,flavicornis Fab.,"{""indistinguishableFrom"":[""B2521:1:17""]}",MZ5T7,7972365,LZS8S,4486103
B2521:1:17,Cydnus nigrita Fab.,Fab.,Cydnus,,nigrita,,species,,B2521:1,accepted,,,B2521:1:15,Cydnus Fab.,,,,,Cydnidae,Cydninae,Cydnus,,Cydnidae | Cydninae | Cydnus,nigrita Fab.,"{""indistinguishableFrom"":[""B2521:1:16""]}",MZ5WX,10320080,L7WRG,5758803
B2521:1:18,Geotomus Mls & R.,Mls & R.,,,,,genus,,B2521:1,accepted,,,B2521:1:14,Cydninae,,,,,Cydnidae,Cydninae,Geotomus,,Cydnidae | Cydninae,Geotomus Mls & R.,,PCND5,2078736,PCND5,2078736
B2521:1:19,Geotomus punctulatus Costa.,Costa.,Geotomus,,punctulatus,,species,,B2521:1,accepted,,,B2521:1:18,Geotomus Mls & R.,,,,,Cydnidae,Cydninae,Geotomus,,Cydnidae | Cydninae | Geotomus,punctulatus Costa.,"{""indistinguishableFrom"":[""B2521:1:20""]}",PCNMY,4486116,PCNMY,4486116
B2521:1:20,Geotomus elongatus H. S.,H. S.,Geotomus,,elongatus,,species,,B2521:1,accepted,,,B2521:1:18,Geotomus Mls & R.,,,,,Cydnidae,Cydninae,Geotomus,,Cydnidae | Cydninae | Geotomus,elongatus H. S.,"{""indistinguishableFrom"":[""B2521:1:19""]}",PCNGX,4486118,PCNGX,4486118
B2521:1:21,Brachypelta Am. Serv.,Am. Serv.,,,,,genus,,B2521:1,accepted,,,B2521:1:14,Cydninae,,,,,Cydnidae,Cydninae,Brachypelta,,Cydnidae | Cydninae,Brachypelta Am. Serv.,,LZN5M,4784719,LZN5M,4784719
