scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B136:14:1,Atomaria,,,,,,genus,,B136:14,accepted,,,,,,,,,,,Atomaria,,,Atomaria,,KTYLW,3260984,KTYLW,3260984
B136:14:2,Anchicera,,Atomaria,,,,subgenus,,B136:14,accepted,,,B136:14:1,Atomaria,,,,,,,Atomaria,Anchicera,Atomaria,Anchicera,,LLTGG,,KTYLW,
B136:14:3,Atomaria munda Er.,Er.,Atomaria,Anchicera,munda,,species,,B136:14,accepted,,,B136:14:2,Anchicera,,,,,,,Atomaria,Anchicera,Atomaria | Anchicera,munda Er.,,LLTPL,5749265,LLTPL,5749265
B136:14:4,Atomaria impressa Er.,Er.,Atomaria,Anchicera,impressa,,species,,B136:14,accepted,,,B136:14:2,Anchicera,,,,,,,Atomaria,Anchicera,Atomaria | Anchicera,impressa Er.,,LLV3F,5749132,LLV3F,5749132
B136:14:5,Atomaria pusilla Schønh.,Schønh.,Atomaria,Anchicera,pusilla,,species,,B136:14,accepted,,,B136:14:2,Anchicera,,,,,,,Atomaria,Anchicera,Atomaria | Anchicera,pusilla Schønh.,,LLTTH,5749280,LLTTH,5749280
B136:14:6,Atomaria fuscipes Gyll,Gyll,Atomaria,Anchicera,fuscipes,,species,,B136:14,accepted,,,B136:14:2,Anchicera,,,,,,,Atomaria,Anchicera,Atomaria | Anchicera,fuscipes Gyll,,LLTMX,5716420,LLTMX,5716420
B136:14:7,Atomaria peltata Kr.,Kr.,Atomaria,Anchicera,peltata,,species,,B136:14,accepted,,,B136:14:2,Anchicera,,,,,,,Atomaria,Anchicera,Atomaria | Anchicera,peltata Kr.,,LLTRL,5749241,LLTRL,5749241
B136:14:8,Atomaria peltataeformis Sjøb.,Sjøb.,Atomaria,Anchicera,peltataeformis,,species,,B136:14,accepted,,,B136:14:2,Anchicera,,,,,,,Atomaria,Anchicera,Atomaria | Anchicera,peltataeformis Sjøb.,,LLTRQ,6943302,LLTRQ,6943302
B136:14:9,Atomaria lewisi Reitter,Reitter,Atomaria,Anchicera,lewisi,,species,,B136:14,accepted,,,B136:14:2,Anchicera,,,,,,,Atomaria,Anchicera,Atomaria | Anchicera,lewisi Reitter,,LLTP5,5749277,LLTP5,5749277
B136:14:10,Atomaria clavigera Ganglb.,Ganglb.,Atomaria,Anchicera,clavigera,,species,,B136:14,accepted,,,B136:14:2,Anchicera,,,,,,,Atomaria,Anchicera,Atomaria | Anchicera,clavigera Ganglb.,,LLTKL,5749191,LLTKL,5749191
B136:14:11,Atomaria soedermani Sjøb.,Sjøb.,Atomaria,Anchicera,soedermani,,species,,B136:14,accepted,,,B136:14:2,Anchicera,,,,,,,Atomaria,Anchicera,Atomaria | Anchicera,soedermani Sjøb.,,LLTWC,6943256,LLTWC,6943256
B136:14:12,Atomaria semitestacea Reitter,Reitter,Atomaria,Anchicera,semitestacea,,species,,B136:14,accepted,,,B136:14:2,Anchicera,,,,,,,Atomaria,Anchicera,Atomaria | Anchicera,semitestacea Reitter,,LLTW3,6943295,LLTMG,6943205
B136:14:13,Atomaria nitidula (Mrsh.),(Mrsh.),Atomaria,Anchicera,nitidula,,species,,B136:14,accepted,,,B136:14:2,Anchicera,,,,,,,Atomaria,Anchicera,Atomaria | Anchicera,nitidula (Mrsh.),,LLTQH,6943225,LLTQH,6943225
B136:14:14,Atomaria borealis Sjøb.,Sjøb.,Atomaria,Anchicera,borealis,,species,,B136:14,synonym,B136:14:13,Atomaria nitidula (Mrsh.),,,,,,,,,Atomaria,Anchicera,Atomaria | Anchicera,borealis Sjøb.,,LLTJD,6943226,LLTQH,6943225
B136:14:15,Atomaria ruficornis Mrsh.,Mrsh.,Atomaria,Anchicera,ruficornis,,species,,B136:14,accepted,,,B136:14:2,Anchicera,,,,,,,Atomaria,Anchicera,Atomaria | Anchicera,ruficornis Mrsh.,,LLTV9,6943390,LLTX2,5749203
B136:14:16,Atomaria hislopi Woll.,Woll.,Atomaria,Anchicera,hislopi,,species,,B136:14,accepted,,,B136:14:2,Anchicera,,,,,,,Atomaria,Anchicera,Atomaria | Anchicera,hislopi Woll.,,LLTNK,6943324,LLTNK,6943324
B136:14:17,Atomaria,,Atomaria,,,,subgenus,s.str.,B136:14,accepted,,,B136:14:1,Atomaria,,,,,,,Atomaria,Atomaria,Atomaria,Atomaria s.str.,,KTYLW,,KTYLW,
B136:14:18,Atomaria prolixa Er.,Er.,Atomaria,Atomaria,prolixa,,species,,B136:14,accepted,,,B136:14:17,Atomaria,,,,,,,Atomaria,Atomaria,Atomaria | Atomaria,prolixa Er.,,LLV5V,6943311,LLV6C,6943247
B136:14:19,Atomaria procerula Er.,Er.,Atomaria,Atomaria,procerula,,species,,B136:14,accepted,,,B136:14:17,Atomaria,,,,,,,Atomaria,Atomaria,Atomaria | Atomaria,procerula Er.,,LLV5T,5749184,LLV3R,6943202
B136:14:20,Atomaria atrata Rtt.,Rtt.,Atomaria,Atomaria,atrata,,species,,B136:14,accepted,,,B136:14:17,Atomaria,,,,,,,Atomaria,Atomaria,Atomaria | Atomaria,atrata Rtt.,,LLTY9,6943310,LLTY9,6943310
B136:14:21,Atomaria strandi Johnson,Johnson,Atomaria,Atomaria,strandi,,species,,B136:14,accepted,,,B136:14:17,Atomaria,,,,,,,Atomaria,Atomaria,Atomaria | Atomaria,strandi Johnson,,LLV78,6943368,LLV78,6943368
