scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B749:1:1,Nepomorpha,,,,,,infraorder,,B749:1,accepted,,,,,,,,,,,,,,4MC,,4MC,
B749:1:2,"Nepidae Latreille, 1802","Latreille, 1802",,,,,family,,B749:1,accepted,,,B749:1:1,Nepomorpha,,,,,Nepidae,,,,Nepomorpha,DB4,7892,DB4,7892
B749:1:3,"Nepinae Latreille, 1802","Latreille, 1802",,,,,subfamily,,B749:1,accepted,,,B749:1:2,"Nepidae Latreille, 1802",,,,,Nepidae,Nepinae,,,Nepomorpha | Nepidae,JYT,,JYT,
B749:1:4,Nepa,,,,,,genus,,B749:1,accepted,,,B749:1:3,"Nepinae Latreille, 1802",,,,,Nepidae,Nepinae,Nepa,,Nepomorpha | Nepidae | Nepinae,634F,2007591,634F,2007591
B749:1:5,"Nepa cinerea Linnaeus, 1758","Linnaeus, 1758",Nepa,,cinerea,,species,,B749:1,accepted,,,B749:1:4,Nepa,,,,,Nepidae,Nepinae,Nepa,,Nepomorpha | Nepidae | Nepinae | Nepa,6RWWL,5152456,6RWWL,5152456
B749:1:6,"Ranatrinae Douglas & Scott, 1865","Douglas & Scott, 1865",,,,,subfamily,,B749:1,accepted,,,B749:1:2,"Nepidae Latreille, 1802",,,,,Nepidae,Ranatrinae,,,Nepomorpha | Nepidae,K94,,K94,
B749:1:7,Ranatra,,,,,,genus,,B749:1,accepted,,,B749:1:6,"Ranatrinae Douglas & Scott, 1865",,,,,Nepidae,Ranatrinae,Ranatra,,Nepomorpha | Nepidae | Ranatrinae,772G,2007594,772G,2007594
B749:1:8,Ranatra,,,,,,subgenus,,B749:1,accepted,,,B749:1:7,Ranatra,,,,,Nepidae,Ranatrinae,Ranatra,Ranatra,Nepomorpha | Nepidae | Ranatrinae | Ranatra,772G,,772G,
B749:1:9,"Ranatra linearis (Linnaeus, 1758)","(Linnaeus, 1758)",Ranatra,,linearis,,species,,B749:1,accepted,,,B749:1:8,Ranatra,,,,,Nepidae,Ranatrinae,Ranatra,Ranatra,Nepomorpha | Nepidae | Ranatrinae | Ranatra | Ranatra,6WQVR,5152464,6WQVR,5152464
B749:1:10,"Corixidae Leach, 1815","Leach, 1815",,,,,family,,B749:1,accepted,,,B749:1:1,Nepomorpha,,,,,Corixidae,,,,Nepomorpha,8KK,6988,8KK,6988
B749:1:11,"Micronectinae Jaczewski, 1924","Jaczewski, 1924",,,,,subfamily,,B749:1,accepted,,,B749:1:10,"Corixidae Leach, 1815",,,,,Corixidae,Micronectinae,,,Nepomorpha | Corixidae,JWM,,JWM,
B749:1:12,Micronecta,,,,,,genus,,B749:1,accepted,,,B749:1:11,"Micronectinae Jaczewski, 1924",,,,,Corixidae,Micronectinae,Micronecta,,Nepomorpha | Corixidae | Micronectinae,5S3P,4485457,5S3P,4485457
B749:1:13,Dichaetonecta,,,,,,subgenus,,B749:1,accepted,,,B749:1:12,Micronecta,,,,,Corixidae,Micronectinae,Micronecta,Dichaetonecta,Nepomorpha | Corixidae | Micronectinae | Micronecta,8P3FV,,8P3FV,
B749:1:14,"Micronecta scholtzi (Fieber, 1860)","(Fieber, 1860)",Micronecta,,scholtzi,,species,,B749:1,accepted,,,B749:1:13,Dichaetonecta,,,,,Corixidae,Micronectinae,Micronecta,Dichaetonecta,Nepomorpha | Corixidae | Micronectinae | Micronecta | Dichaetonecta,7VV37,4485460,7VV37,4485460
B749:1:15,Micronecta,,,,,,subgenus,,B749:1,accepted,,,B749:1:12,Micronecta,,,,,Corixidae,Micronectinae,Micronecta,Micronecta,Nepomorpha | Corixidae | Micronectinae | Micronecta,5S3P,,5S3P,
B749:1:16,"Micronecta griseola Horváth, 1899","Horváth, 1899",Micronecta,,griseola,,species,,B749:1,accepted,,,B749:1:15,Micronecta,,,,,Corixidae,Micronectinae,Micronecta,Micronecta,Nepomorpha | Corixidae | Micronectinae | Micronecta | Micronecta,7VV3N,4485464,7VV3N,4485464
B749:1:17,"Micronecta minutissima (Linnaeus, 1758)","(Linnaeus, 1758)",Micronecta,,minutissima,,species,,B749:1,accepted,,,B749:1:15,Micronecta,,,,,Corixidae,Micronectinae,Micronecta,Micronecta,Nepomorpha | Corixidae | Micronectinae | Micronecta | Micronecta,7VV49,4485462,7VV49,4485462
B749:1:18,"Micronecta poweri (Douglas & Scott, 1869)","(Douglas & Scott, 1869)",Micronecta,,poweri,,species,,B749:1,accepted,,,B749:1:15,Micronecta,,,,,Corixidae,Micronectinae,Micronecta,Micronecta,Nepomorpha | Corixidae | Micronectinae | Micronecta | Micronecta,7VV4H,4485465,7VV4H,4485465
B749:1:19,"Micronecta poweri subsp. poweri (Douglas & Scott, 1869)","(Douglas & Scott, 1869)",Micronecta,,poweri,poweri,subspecies,,B749:1,accepted,,,B749:1:18,"Micronecta poweri (Douglas & Scott, 1869)",,,,,Corixidae,Micronectinae,Micronecta,Micronecta,Nepomorpha | Corixidae | Micronectinae | Micronecta | Micronecta | Micronecta poweri,7KBMV,4485466,7KBMV,4485466
B749:1:20,"Cymatiainae Walton, 1940","Walton, 1940",,,,,subfamily,,B749:1,accepted,,,B749:1:10,"Corixidae Leach, 1815",,,,,Corixidae,Cymatiainae,,,Nepomorpha | Corixidae,,,,
B749:1:21,Cymatia,,,,,,genus,,B749:1,accepted,,,B749:1:20,"Cymatiainae Walton, 1940",,,,,Corixidae,Cymatiainae,Cymatia,,Nepomorpha | Corixidae | Cymatiainae,62PRB,2049917,62PRB,2049917
B749:1:22,"Cymatia bonsdorffii (C.R. Sahlberg, 1819)","(C.R. Sahlberg, 1819)",Cymatia,,bonsdorffii,,species,,B749:1,accepted,,,B749:1:21,Cymatia,,,,,Corixidae,Cymatiainae,Cymatia,,Nepomorpha | Corixidae | Cymatiainae | Cymatia,335T2,5866462,335T2,5866462
B749:1:23,"Cymatia coleoptrata (Fabricius, 1777)","(Fabricius, 1777)",Cymatia,,coleoptrata,,species,,B749:1,accepted,,,B749:1:21,Cymatia,,,,,Corixidae,Cymatiainae,Cymatia,,Nepomorpha | Corixidae | Cymatiainae | Cymatia,335T3,2049918,335T3,2049918
B749:1:24,"Cymatia rogenhoferi (Fieber, 1864)","(Fieber, 1864)",Cymatia,,rogenhoferi,,species,,B749:1,accepted,,,B749:1:21,Cymatia,,,,,Corixidae,Cymatiainae,Cymatia,,Nepomorpha | Corixidae | Cymatiainae | Cymatia,335T5,6096727,335T5,6096727
B749:1:25,"Corixinae Leach, 1815","Leach, 1815",,,,,subfamily,,B749:1,accepted,,,B749:1:10,"Corixidae Leach, 1815",,,,,Corixidae,Corixinae,,,Nepomorpha | Corixidae,JDJ,,JDJ,
B749:1:26,Glaenocorisa,,,,,,genus,,B749:1,accepted,,,B749:1:25,"Corixinae Leach, 1815",,,,,Corixidae,Corixinae,Glaenocorisa,,Nepomorpha | Corixidae | Corixinae,4NR7,2049769,4NR7,2049769
B749:1:27,"Glaenocorisa propinqua (Fieber, 1860)","(Fieber, 1860)",Glaenocorisa,,propinqua,,species,,B749:1,accepted,,,B749:1:26,Glaenocorisa,,,,,Corixidae,Corixinae,Glaenocorisa,,Nepomorpha | Corixidae | Corixinae | Glaenocorisa,3G56Y,2049770,3G56Y,2049770
B749:1:28,"Glaenocorisa propinqua subsp. propinqua (Fieber, 1860)","(Fieber, 1860)",Glaenocorisa,,propinqua,propinqua,subspecies,,B749:1,accepted,,,B749:1:27,"Glaenocorisa propinqua (Fieber, 1860)",,,,,Corixidae,Corixinae,Glaenocorisa,,Nepomorpha | Corixidae | Corixinae | Glaenocorisa | Glaenocorisa propinqua,5HGV8,7199302,5HGV8,7199302
