scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B2588:1:1,Rubus,,,,,,genus,,B2588:1,accepted,,,,,,,,,,,Rubus,,,Rubus,,643JJ,2988638,643JJ,2988638
B2588:1:2,Rubus idaeus,,Rubus,,idaeus,,species,,B2588:1,accepted,,,B2588:1:1,Rubus,,,,,,,Rubus,,Rubus,idaeus,,4TKGB,2993094,4TKGB,2993094
B2588:1:3,Rubus phoenicolasius,,Rubus,,phoenicolasius,,species,,B2588:1,accepted,,,B2588:1:1,Rubus,,,,,,,Rubus,,Rubus,phoenicolasius,,4TL9N,2995149,4TL9N,2995149
B2588:1:4,Rubus nessensis,,Rubus,,nessensis,,species,,B2588:1,accepted,,,B2588:1:1,Rubus,,,,,,,Rubus,,Rubus,nessensis,,4TKZH,2994822,4TKZH,10705171
B2588:1:5,Rubus scissus,,Rubus,,scissus,,species,,B2588:1,accepted,,,B2588:1:1,Rubus,,,,,,,Rubus,,Rubus,scissus,,4TLMW,2991652,4TLMW,2991652
B2588:1:6,Rubus ammobius,,Rubus,,ammobius,,species,,B2588:1,accepted,,,B2588:1:1,Rubus,,,,,,,Rubus,,Rubus,ammobius,,799JF,2994482,799JF,2994482
B2588:1:7,Rubus plicatus,,Rubus,,plicatus,,species,,B2588:1,accepted,,,B2588:1:1,Rubus,,,,,,,Rubus,,Rubus,plicatus,,78XP7,2990412,78XP7,2990412
B2588:1:8,Rubus affinis,,Rubus,,affinis,,species,,B2588:1,accepted,,,B2588:1:1,Rubus,,,,,,,Rubus,,Rubus,affinis,,6X9J7,2988809,6X9J7,2988809
B2588:1:9,Rubus integribasis,,Rubus,,integribasis,,species,,B2588:1,accepted,,,B2588:1:1,Rubus,,,,,,,Rubus,,Rubus,integribasis,,78XL9,2993012,78XL9,2993012
B2588:1:10,Rubus nitidiformis,,Rubus,,nitidiformis,,species,,B2588:1,accepted,,,B2588:1:1,Rubus,,,,,,,Rubus,,Rubus,nitidiformis,,BZMR2,2994733,BZMR2,2994733
