scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID
B537:1:1,Pieridae,,,,,,family,,B537:1,accepted,,,,,,,,,Pieridae,,,,,625MK,5481
B537:1:2,Aporia,,,,,,genus,,B537:1,accepted,,,B537:1:1,Pieridae,,,,,Pieridae,,Aporia,,Pieridae,Z3J,8319926
B537:1:3,Aporia crataegi,,Aporia,,crataegi,,species,,B537:1,accepted,,,B537:1:2,Aporia,,,,,Pieridae,,Aporia,,Pieridae | Aporia,5VQKD,1920218
B537:1:4,Gonepteryx,,,,,,genus,,B537:1,accepted,,,B537:1:1,Pieridae,,,,,Pieridae,,Gonepteryx,,Pieridae,4PZD,1920704
B537:1:5,Gonepteryx rhamni,,Gonepteryx,,rhamni,,species,,B537:1,accepted,,,B537:1:4,Gonepteryx,,,,,Pieridae,,Gonepteryx,,Pieridae | Gonepteryx,6L326,1920712
B537:1:6,Colias,,,,,,genus,,B537:1,accepted,,,B537:1:1,Pieridae,,,,,Pieridae,,Colias,,Pieridae,3S9M,11311228
B537:1:7,Colias crocea,,Colias,,crocea,,species,,B537:1,accepted,,,B537:1:6,Colias,,,,,Pieridae,,Colias,,Pieridae | Colias,5ZLQ4,5137612
B537:1:8,Pieris,,,,,,genus,,B537:1,accepted,,,B537:1:1,Pieridae,,,,,Pieridae,,Pieris,,Pieridae,6QB2,1920481
B537:1:9,Pieris napi,,Pieris,,napi,,species,,B537:1,accepted,,,B537:1:8,Pieris,,,,,Pieridae,,Pieris,,Pieridae | Pieris,4HRQQ,1920494
B537:1:10,Pieris rapae,,Pieris,,rapae,,species,,B537:1,accepted,,,B537:1:8,Pieris,,,,,Pieridae,,Pieris,,Pieridae | Pieris,4HRRC,1920496
B537:1:11,Pieris brassicae,,Pieris,,brassicae,,species,,B537:1,accepted,,,B537:1:8,Pieris,,,,,Pieridae,,Pieris,,Pieridae | Pieris,4HRN4,1920506
