scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B1632:1:1,Raphidioptera,,,,,,order,,B1632:1,accepted,,,,,,,,Raphidioptera,,,,,,Raphidioptera,,6236X,786,6236X,786
B1632:1:2,Raphidiidae,,,,,,family,,B1632:1,accepted,,,B1632:1:1,Raphidioptera,,,,Raphidioptera,Raphidiidae,,,,Raphidioptera,Raphidiidae,,FJZ,6181,FJZ,6181
B1632:1:3,Raphidia L.,L.,,,,,genus,,B1632:1,accepted,,,B1632:1:2,Raphidiidae,,,,Raphidioptera,Raphidiidae,,Raphidia,,Raphidioptera | Raphidiidae,Raphidia L.,,775X,1730014,775X,1730014
B1632:1:4,Raphidia L.,L.,Raphidia,,,,subgenus,,B1632:1,accepted,,,B1632:1:3,Raphidia L.,,,,Raphidioptera,Raphidiidae,,Raphidia,Raphidia,Raphidioptera | Raphidiidae | Raphidia,Raphidia L.,,775X,,775X,
B1632:1:5,"Raphidia ophiopsis Linnaeus, 1758","Linnaeus, 1758",Raphidia,Raphidia,ophiopsis,,species,,B1632:1,accepted,,,B1632:1:4,Raphidia L.,,,,Raphidioptera,Raphidiidae,,Raphidia,Raphidia,Raphidioptera | Raphidiidae | Raphidia | Raphidia,"ophiopsis Linnaeus, 1758",,4RK6R,2006704,4RK6R,2006704
B1632:1:6,"Raphidia ulrikae Aspöck, 1964","Aspöck, 1964",Raphidia,Raphidia,ulrikae,,species,,B1632:1,accepted,,,B1632:1:4,Raphidia L.,,,,Raphidioptera,Raphidiidae,,Raphidia,Raphidia,Raphidioptera | Raphidiidae | Raphidia | Raphidia,"ulrikae Aspöck, 1964",,4RK6T,2006684,4RK6T,2006684
B1632:1:7,Dichrostigma,,Raphidia,,,,subgenus,,B1632:1,accepted,,,B1632:1:3,Raphidia L.,,,,Raphidioptera,Raphidiidae,,Raphidia,Dichrostigma,Raphidioptera | Raphidiidae | Raphidia,Dichrostigma,,44Q8,,44Q8,
B1632:1:8,"Raphidia flavipes Stein, 1863","Stein, 1863",Raphidia,Dichrostigma,flavipes,,species,,B1632:1,accepted,,,B1632:1:7,Dichrostigma,,,,Raphidioptera,Raphidiidae,,Raphidia,Dichrostigma,Raphidioptera | Raphidiidae | Raphidia | Dichrostigma,"flavipes Stein, 1863",,CHFCN,2007100,6CRTG,2007097
B1632:1:9,Phaeostigma,,Raphidia,,,,subgenus,,B1632:1,accepted,,,B1632:1:3,Raphidia L.,,,,Raphidioptera,Raphidiidae,,Raphidia,Phaeostigma,Raphidioptera | Raphidiidae | Raphidia,Phaeostigma,,6MKS,,6MKS,
B1632:1:10,"Raphidia notata Fabricius, 1781","Fabricius, 1781",Raphidia,Phaeostigma,notata,,species,,B1632:1,accepted,,,B1632:1:9,Phaeostigma,,,,Raphidioptera,Raphidiidae,,Raphidia,Phaeostigma,Raphidioptera | Raphidiidae | Raphidia | Phaeostigma,"notata Fabricius, 1781",,CJG24,2006940,4FPQH,5152421
B1632:1:11,Magnoraphidia,,Raphidia,,,,subgenus,,B1632:1,accepted,,,B1632:1:3,Raphidia L.,,,,Raphidioptera,Raphidiidae,,Raphidia,Magnoraphidia,Raphidioptera | Raphidiidae | Raphidia,Magnoraphidia,,63XVJ,,63XVJ,
B1632:1:12,"Raphidia maior Burmeister, 1839","Burmeister, 1839",Raphidia,Magnoraphidia,maior,,species,,B1632:1,accepted,,,B1632:1:11,Magnoraphidia,,,,Raphidioptera,Raphidiidae,,Raphidia,Magnoraphidia,Raphidioptera | Raphidiidae | Raphidia | Magnoraphidia,"maior Burmeister, 1839",,CJG22,2006867,76VDZ,5152386
B1632:1:13,Subilla,,Raphidia,,,,subgenus,,B1632:1,accepted,,,B1632:1:3,Raphidia L.,,,,Raphidioptera,Raphidiidae,,Raphidia,Subilla,Raphidioptera | Raphidiidae | Raphidia,Subilla,,7PYQ,,7PYQ,
B1632:1:14,"Raphidia cognata Rambur, 1842","Rambur, 1842",Raphidia,Subilla,cognata,,species,,B1632:1,accepted,,,B1632:1:13,Subilla,,,,Raphidioptera,Raphidiidae,,Raphidia,Subilla,Raphidioptera | Raphidiidae | Raphidia | Subilla,"cognata Rambur, 1842",,CJG3X,2007016,53DBR,2007015
B1632:1:15,Xanthostigma,,Raphidia,,,,subgenus,,B1632:1,accepted,,,B1632:1:3,Raphidia L.,,,,Raphidioptera,Raphidiidae,,Raphidia,Xanthostigma,Raphidioptera | Raphidiidae | Raphidia,Xanthostigma,,88HL,,88HL,
B1632:1:16,"Raphidia xanthostigma Schummel, 1832","Schummel, 1832",Raphidia,Xanthostigma,xanthostigma,,species,,B1632:1,accepted,,,B1632:1:15,Xanthostigma,,,,Raphidioptera,Raphidiidae,,Raphidia,Xanthostigma,Raphidioptera | Raphidiidae | Raphidia | Xanthostigma,"xanthostigma Schummel, 1832",,CJG48,2006745,5C8HN,5152382
