scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B2397:1:1,Formicidae,,,,,,family,,B2397:1,accepted,,,,,,,,,Formicidae,,,,,Formicidae,,CLRKP,4342,CLRKP,4342
B2397:1:2,Amblyoponinae,,,,,,subfamily,,B2397:1,accepted,,,B2397:1:1,Formicidae,,,,,Formicidae,Amblyoponinae,,,Formicidae,Amblyoponinae,,CL57W,,CL57W,
B2397:1:3,"Stigmatomma Roger, 1859","Roger, 1859",,,,,genus,,B2397:1,accepted,,,B2397:1:2,Amblyoponinae,,,,,Formicidae,Amblyoponinae,Stigmatomma,,Formicidae | Amblyoponinae,"Stigmatomma Roger, 1859",,CL56P,3258370,CL56P,3258370
B2397:1:4,"Stigmatomma emeryi Saunders, 1890","Saunders, 1890",Stigmatomma,,emeryi,,species,,B2397:1,accepted,,,B2397:1:3,"Stigmatomma Roger, 1859",,,,,Formicidae,Amblyoponinae,Stigmatomma,,Formicidae | Amblyoponinae | Stigmatomma,"emeryi Saunders, 1890","{""identifiable"":false}",CMYMS,8943019,CMYMS,1327406
B2397:1:5,"Stigmatomma gaetulicum (Baroni Urbani, 1978)","(Baroni Urbani, 1978)",Stigmatomma,,gaetulicum,,species,,B2397:1,accepted,,,B2397:1:3,"Stigmatomma Roger, 1859",,,,,Formicidae,Amblyoponinae,Stigmatomma,,Formicidae | Amblyoponinae | Stigmatomma,"gaetulicum (Baroni Urbani, 1978)","{""identifiable"":false}",CMYN2,,CMYN2,
B2397:1:6,"Stigmatomma denticulatum Roger, 1859","Roger, 1859",Stigmatomma,,denticulatum,,species,,B2397:1,accepted,,,B2397:1:3,"Stigmatomma Roger, 1859",,,,,Formicidae,Amblyoponinae,Stigmatomma,,Formicidae | Amblyoponinae | Stigmatomma,"denticulatum Roger, 1859","{""identifiable"":false}",CMYMG,9106168,CMYMG,1327392
B2397:1:7,"Stigmatomma impressifrons Emery, 1869","Emery, 1869",Stigmatomma,,impressifrons,,species,,B2397:1,accepted,,,B2397:1:3,"Stigmatomma Roger, 1859",,,,,Formicidae,Amblyoponinae,Stigmatomma,,Formicidae | Amblyoponinae | Stigmatomma,"impressifrons Emery, 1869","{""identifiable"":false}",CMYNB,8722104,CMYNB,1327404
B2397:1:8,Dolichoderinae,,,,,,subfamily,,B2397:1,accepted,,,B2397:1:1,Formicidae,,,,,Formicidae,Dolichoderinae,,,Formicidae,Dolichoderinae,,CLNKM,,CLNKM,
B2397:1:9,"Bothriomyrmex Emery, 1869","Emery, 1869",,,,,genus,,B2397:1,accepted,,,B2397:1:8,Dolichoderinae,,,,,Formicidae,Dolichoderinae,Bothriomyrmex,,Formicidae | Dolichoderinae,"Bothriomyrmex Emery, 1869",,62H95,1316111,62H95,1316111
B2397:1:10,"Bothriomyrmex meridionalis (Roger, 1863)","(Roger, 1863)",Bothriomyrmex,,meridionalis,,species,,B2397:1,accepted,,,B2397:1:9,"Bothriomyrmex Emery, 1869",,,,,Formicidae,Dolichoderinae,Bothriomyrmex,,Formicidae | Dolichoderinae | Bothriomyrmex,"meridionalis (Roger, 1863)","{""identifiable"":false}",68QJ7,1316159,68QJ7,1316159
B2397:1:11,"Bothriomyrmex corsicus Santschi, 1923","Santschi, 1923",Bothriomyrmex,,corsicus,,species,,B2397:1,accepted,,,B2397:1:9,"Bothriomyrmex Emery, 1869",,,,,Formicidae,Dolichoderinae,Bothriomyrmex,,Formicidae | Dolichoderinae | Bothriomyrmex,"corsicus Santschi, 1923","{""identifiable"":false}",5WQJ3,1316149,5WQJ3,1316149
