scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B23:1:1,Ammobates,,,,,,genus,,B23:1,accepted,,,,,,,,,,,Ammobates,,,TW7,1339382,TW7,1339382
B23:1:2,Ammobates punctatus,,Ammobates,,punctatus,,species,,B23:1,accepted,,,B23:1:1,Ammobates,,,,,,,Ammobates,,Ammobates,66BL3,5039552,66BL3,5039552
B23:1:3,Andrena,,,,,,genus,,B23:1,accepted,,,,,,,,,,,Andrena,,,62BS5,1345710,62BS5,1345710
B23:1:4,Anthidium,,,,,,genus,,B23:1,accepted,,,,,,,,,,,Anthidium,,,XCK,1334798,XCK,1334798
B23:1:5,Anthidium,,,,,,genus,,B23:1,accepted,,,,,,,,,,,Anthidium,,,XCK,1334798,XCK,1334798
B23:1:6,Anthophora,,,,,,genus,,B23:1,accepted,,,,,,,,,,,Anthophora,,,XF5,1337506,XF5,1337506
B23:1:7,Apis,,,,,,genus,,B23:1,accepted,,,,,,,,,,,Apis,,,YNV,1334757,YNV,1334757
B23:1:8,Biastes,,,,,,genus,,B23:1,accepted,,,,,,,,,,,Biastes,,,62GMX,1340138,62GMX,1340138
B23:1:9,Biastes truncatus,,Biastes,,truncatus,,species,,B23:1,accepted,,,B23:1:8,Biastes,,,,,,,Biastes,,Biastes,LQF7,5039606,LQF7,5039606
B23:1:10,Ceratina,,,,,,genus,,B23:1,accepted,,,,,,,,,,,Ceratina,,,3KPT,1341198,3KPT,1341198
B23:1:11,Chelostoma,,,,,,genus,,B23:1,accepted,,,,,,,,,,,Chelostoma,,,62M68,1334476,62M68,1334476
B23:1:12,Coelioxys,,,,,,genus,,B23:1,accepted,,,,,,,,,,,Coelioxys,,,62N47,1338333,62N47,1338333
B23:1:13,Colletes,,,,,,genus,,B23:1,accepted,,,,,,,,,,,Colletes,,,3SBT,1348504,3SBT,1348504
B23:1:14,Dasypoda,,,,,,genus,,B23:1,accepted,,,,,,,,,,,Dasypoda,,,423Y,8591946,423Y,8591946
B23:1:15,Dasypoda hirtipes,,Dasypoda,,hirtipes,,species,,B23:1,accepted,,,B23:1:14,Dasypoda,,,,,,,Dasypoda,,Dasypoda,6CDS8,1345858,6CDS8,1345858
B23:1:16,"Dioxys Lepeletier & Serville, 1825","Lepeletier & Serville, 1825",,,,,genus,,B23:1,accepted,,,,,,,,,,,Dioxys,,,462G,1334322,462G,1334322
B23:1:17,Dioxys tridentata,,Dioxys,,tridentata,,species,,B23:1,accepted,,,B23:1:16,"Dioxys Lepeletier & Serville, 1825",,,,,,,Dioxys,,Dioxys,8SG79,7572490,65RBR,1335008
