scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID
B1316:1:1,Notodromas,,,,,,genus,,B1316:1,accepted,,,,,,,,,,,Notodromas,,,,1029289
B1316:1:2,Notodromas monacha,,Notodromas,,monacha,,species,,B1316:1,accepted,,,B1316:1:1,Notodromas,,,,,,,Notodromas,,Notodromas,,1029290
B1316:1:3,Paracandona,,,,,,genus,,B1316:1,accepted,,,,,,,,,,,Paracandona,,,9CLL5,3254956
B1316:1:4,Paracandona euplectella,,Paracandona,,euplectella,,species,,B1316:1,accepted,,,B1316:1:3,Paracandona,,,,,,,Paracandona,,Paracandona,,1029299
B1316:1:5,Candonopsis,,,,,,genus,,B1316:1,accepted,,,,,,,,,,,Candonopsis,,,84N4Z,4405895
B1316:1:6,Nannocandona,,,,,,genus,,B1316:1,accepted,,,,,,,,,,,Nannocandona,,,,4406896
B1316:1:7,Nannocandona faba,,Nannocandona,,faba,,species,,B1316:1,accepted,,,B1316:1:6,Nannocandona,,,,,,,Nannocandona,,Nannocandona,,4417874
B1316:1:8,Cryptocandona,,,,,,genus,,B1316:1,accepted,,,,,,,,,,,Cryptocandona,,,84P7D,4405372
B1316:1:9,Cryptocandona vavrai,,Cryptocandona,,vavrai,,species,,B1316:1,accepted,,,B1316:1:8,Cryptocandona,,,,,,,Cryptocandona,,Cryptocandona,,4417988
B1316:1:10,Cryptocandona reducta,,Cryptocandona,,reducta,,species,,B1316:1,accepted,,,B1316:1:8,Cryptocandona,,,,,,,Cryptocandona,,Cryptocandona,,4417993
B1316:1:11,Pseudocandona,,,,,,genus,,B1316:1,accepted,,,,,,,,,,,Pseudocandona,,,84SWL,4987789
B1316:1:12,Pseudocandona rostrata,,Pseudocandona,,rostrata,,species,,B1316:1,accepted,,,B1316:1:11,Pseudocandona,,,,,,,Pseudocandona,,Pseudocandona,,4987793
B1316:1:13,Pseudocandona albicans,,Pseudocandona,,albicans,,species,,B1316:1,accepted,,,B1316:1:11,Pseudocandona,,,,,,,Pseudocandona,,Pseudocandona,,4987801
B1316:1:14,Candona,,,,,,genus,,B1316:1,accepted,,,,,,,,,,,Candona,,,84M48,3254823
B1316:1:15,Candona candida,,Candona,,candida,,species,,B1316:1,accepted,,,B1316:1:14,Candona,,,,,,,Candona,,Candona,,4417815
B1316:1:16,Fabaeformiscandona,,,,,,genus,,B1316:1,accepted,,,,,,,,,,,Fabaeformiscandona,,,84NNL,1029383
B1316:1:17,"Cypria Zenker, 1854","Zenker, 1854",,,,,genus,,B1316:1,accepted,,,,,,,,,,,Cypria,,,62PST,1029173
B1316:1:18,Cypria exsculpta,,Cypria,,exsculpta,,species,,B1316:1,accepted,,,B1316:1:17,"Cypria Zenker, 1854",,,,,,,Cypria,,Cypria,6BX7G,1029186
B1316:1:19,Cypria ophtalmica,,Cypria,,ophtalmica,,species,,B1316:1,accepted,,,B1316:1:17,"Cypria Zenker, 1854",,,,,,,Cypria,,Cypria,6C8VG,1029180
B1316:1:20,"Cyclocypris Brady & Norman, 1889","Brady & Norman, 1889",,,,,genus,,B1316:1,accepted,,,,,,,,,,,Cyclocypris,,,84MNM,5430419
B1316:1:21,Cyclocypris globosa,,Cyclocypris,,globosa,,species,,B1316:1,accepted,,,B1316:1:20,"Cyclocypris Brady & Norman, 1889",,,,,,,Cyclocypris,,Cyclocypris,6BS5W,5741862
B1316:1:22,Cyclocypris serena,,Cyclocypris,,serena,,species,,B1316:1,accepted,,,B1316:1:20,"Cyclocypris Brady & Norman, 1889",,,,,,,Cyclocypris,,Cyclocypris,,5741869
B1316:1:23,Cyclocypris laevis,,Cyclocypris,,laevis,,species,,B1316:1,accepted,,,B1316:1:20,"Cyclocypris Brady & Norman, 1889",,,,,,,Cyclocypris,,Cyclocypris,,5741861
B1316:1:24,Cyclocypris ovum,,Cyclocypris,,ovum,,species,,B1316:1,accepted,,,B1316:1:20,"Cyclocypris Brady & Norman, 1889",,,,,,,Cyclocypris,,Cyclocypris,6BS68,5741864
B1316:1:25,Cypris,,,,,,genus,,B1316:1,accepted,,,,,,,,,,,Cypris,,,84MPS,1028971
B1316:1:26,Cypris pubera,,Cypris,,pubera,,species,,B1316:1,accepted,,,B1316:1:25,Cypris,,,,,,,Cypris,,Cypris,33J8N,1029154
B1316:1:27,Bradleystrandesia,,,,,,genus,,B1316:1,accepted,,,,,,,,,,,Brandleystrandesia,,,84LXJ,1028989
B1316:1:28,Bradleystrandesia reticulata,,Bradleystrandesia,,reticulata,,species,,B1316:1,accepted,,,B1316:1:27,Bradleystrandesia,,,,,,,Brandleystrandesia,,Bradleystrandesia,,1028997
B1316:1:29,Herpetocypris,,,,,,genus,,B1316:1,accepted,,,,,,,,,,,Herpetocypris,,,4VWY,4987730
B1316:1:30,Herpetocypris reptans,,Herpetocypris,,reptans,,species,,B1316:1,accepted,,,B1316:1:29,Herpetocypris,,,,,,,Herpetocypris,,Herpetocypris,,4987736
B1316:1:31,Dolerocypris,,,,,,genus,,B1316:1,accepted,,,,,,,,,,,Dolerocypris,,,8R4FC,1029159
B1316:1:32,Dolerocypris fasciata,,Dolerocypris,,fasciata,,species,,B1316:1,accepted,,,B1316:1:31,Dolerocypris,,,,,,,Dolerocypris,,Dolerocypris,,1029161
B1316:1:33,Eucypris,,,,,,genus,,B1316:1,accepted,,,,,,,,,,,Eucypris,,,635DK,1029198
B1316:1:34,Eucypris pigra,,Eucypris,,pigra,,species,,B1316:1,accepted,,,B1316:1:33,Eucypris,,,,,,,Eucypris,,Eucypris,,1029199
B1316:1:35,Heterocypris,,,,,,genus,,B1316:1,accepted,,,,,,,,,,,Heterocypris,,,84P3K,1029111
B1316:1:36,Heterocypris incongruens,,Heterocypris,,incongruens,,species,,B1316:1,accepted,,,B1316:1:35,Heterocypris,,,,,,,Heterocypris,,Heterocypris,,1029114
B1316:1:37,Cypridopsis,,,,,,genus,,B1316:1,accepted,,,,,,,,,,,Cypridopsis,,,84MPQ,4987756
B1316:1:38,Cypridopsis vidua,,Cypridopsis,,vidua,,species,,B1316:1,accepted,,,B1316:1:37,Cypridopsis,,,,,,,Cypridopsis,,Cypridopsis,33HGZ,5741657
B1316:1:39,Potamocypris,,,,,,genus,,B1316:1,accepted,,,,,,,,,,,Potamocypris,,,84SMD,1029005
