scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID
B228:1:1,Tipulidae,,,,,,family,,B228:1,accepted,,,,,,,,,Tipulidae,,,,,626Q6,7634
B228:1:2,Tipulinae,,,,,,subfamily,,B228:1,accepted,,,B228:1:1,Tipulidae,,,,,Tipulidae,Tipulinae,,,Tipulidae,8NL48,
B228:1:3,Dolichopeza Curtis,Curtis,,,,,genus,,B228:1,accepted,,,B228:1:2,Tipulinae,,,,,Tipulidae,Tipulinae,Dolichopeza,,Tipulidae | Tipulinae,87FP4,1507759
B228:1:4,Dolichopeza albipes (Stroem),(Stroem),Dolichopeza,,albipes,,species,,B228:1,accepted,,,B228:1:3,Dolichopeza Curtis,,,,,Tipulidae,Tipulinae,Dolichopeza,,Tipulidae | Tipulinae | Dolichopeza,375P9,9786277
B228:1:5,Prionocera Loew,Loew,,,,,genus,,B228:1,accepted,,,B228:1:2,Tipulinae,,,,,Tipulidae,Tipulinae,Prionocera,,Tipulidae | Tipulinae,87JZJ,1508137
B228:1:6,Prionocera pubescens Loew,Loew,Prionocera,,pubescens,,species,,B228:1,accepted,,,B228:1:5,Prionocera Loew,,,,,Tipulidae,Tipulinae,Prionocera,,Tipulidae | Tipulinae | Prionocera,4MFJQ,1508139
B228:1:7,Prionocera turcica (Fabricius),(Fabricius),Prionocera,,turcica,,species,,B228:1,accepted,,,B228:1:5,Prionocera Loew,,,,,Tipulidae,Tipulinae,Prionocera,,Tipulidae | Tipulinae | Prionocera,4MFK3,1508174
B228:1:8,Prionocera proxima Lackschewitz,Lackschewitz,Prionocera,,proxima,,species,,B228:1,accepted,,,B228:1:5,Prionocera Loew,,,,,Tipulidae,Tipulinae,Prionocera,,Tipulidae | Tipulinae | Prionocera,4MFJP,1508162
B228:1:9,Dictenidia Brullé,Brullé,,,,,genus,,B228:1,accepted,,,B228:1:2,Tipulinae,,,,,Tipulidae,Tipulinae,Dictenidia,,Tipulidae | Tipulinae,87GTS,1507699
B228:1:10,Dictenidia bimaculata (Linnaeus),(Linnaeus),Dictenidia,,bimaculata,,species,,B228:1,accepted,,,B228:1:9,Dictenidia Brullé,,,,,Tipulidae,Tipulinae,Dictenidia,,Tipulidae | Tipulinae | Dictenidia,6D5SX,1507718
B228:1:11,Tanyptera Latreille,Latreille,,,,,genus,,B228:1,accepted,,,B228:1:2,Tipulinae,,,,,Tipulidae,Tipulinae,Tanyptera,,Tipulidae | Tipulinae,87KWT,1509663
B228:1:12,Tanyptera nigricornis (Meigen),(Meigen),Tanyptera,,nigricornis,,species,,B228:1,accepted,,,B228:1:11,Tanyptera Latreille,,,,,Tipulidae,Tipulinae,Tanyptera,,Tipulidae | Tipulinae | Tanyptera,8FTKN,5064441
B228:1:13,Tanyptera atrata Linnaeus,Linnaeus,Tanyptera,,atrata,,species,,B228:1,accepted,,,B228:1:11,Tanyptera Latreille,,,,,Tipulidae,Tipulinae,Tanyptera,,Tipulidae | Tipulinae | Tanyptera,8FCQT,11380037
B228:1:14,Tanyptera ruficornis (Meigen),(Meigen),Tanyptera,,ruficornis,ruficornis,species,,B228:1,accepted,,,B228:1:13,Tanyptera atrata Linnaeus,,,,,Tipulidae,Tipulinae,Tanyptera,,Tipulidae | Tipulinae | Tanyptera | Tanyptera atrata,8FPJC,5064461
B228:1:15,Ctenophora Meigen,Meigen,,,,,genus,,B228:1,accepted,,,B228:1:2,Tipulinae,,,,,Tipulidae,Tipulinae,Ctenophora,,Tipulidae | Tipulinae,87BR2,1507726
B228:1:16,Ctenophora ornata Meigen,Meigen,Ctenophora,,ornata,,species,,B228:1,accepted,,,B228:1:15,Ctenophora Meigen,,,,,Tipulidae,Tipulinae,Ctenophora,,Tipulidae | Tipulinae | Ctenophora,326CQ,10891707
B228:1:17,Ctenophora pectinicornis (Linnaeus),(Linnaeus),Ctenophora,,pectinicornis,,species,,B228:1,accepted,,,B228:1:15,Ctenophora Meigen,,,,,Tipulidae,Tipulinae,Ctenophora,,Tipulidae | Tipulinae | Ctenophora,326D8,5064369
B228:1:18,Ctenophora flaveolata (Fabricius),(Fabricius),Ctenophora,,flaveolata,,species,,B228:1,accepted,,,B228:1:15,Ctenophora Meigen,,,,,Tipulidae,Tipulinae,Ctenophora,,Tipulidae | Tipulinae | Ctenophora,326D2,5064388
B228:1:19,Nephrotoma Meigen,Meigen,,,,,genus,,B228:1,accepted,,,B228:1:2,Tipulinae,,,,,Tipulidae,Tipulinae,Nephrotoma,,Tipulidae | Tipulinae,87HW6,1508807
B228:1:20,Nephrotoma crocata (Linnaeus),(Linnaeus),Nephrotoma,,crocata,,species,,B228:1,accepted,,,B228:1:19,Nephrotoma Meigen,,,,,Tipulidae,Tipulinae,Nephrotoma,,Tipulidae | Tipulinae | Nephrotoma,472BZ,11359990
B228:1:21,Nephrotoma sullingtonensis Edwards,Edwards,Nephrotoma,,sullingtonensis,,species,,B228:1,accepted,,,B228:1:19,Nephrotoma Meigen,,,,,Tipulidae,Tipulinae,Nephrotoma,,Tipulidae | Tipulinae | Nephrotoma,472PR,1509387
