scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B921:1:1,Acteon tornatilis,,Acteon,,tornatilis,,species,,B921:1,accepted,,,,,,,,,,,Acteon,,,9SM5,5191459,9SM5,5191459
B921:1:2,Alvania lactea,,Alvania,,lactea,,species,,B921:1,accepted,,,,,,,,,,,Alvania,,,CBK9,5192244,CBK9,5192244
B921:1:3,Aporrhais pespelecani,,Aporrhais,,pespelecani,,species,,B921:1,accepted,,,,,,,,,,,Aporrhais,,,FV4F,4361146,FV4F,4361146
B921:1:4,Assiminea grayana,,Assiminea,,grayana,,species,,B921:1,accepted,,,,,,,,,,,Assiminea,,,HMF4,2301950,HMF4,2301950
B921:1:5,Buccinum undatum,,Buccinum,,undatum,,species,,B921:1,accepted,,,,,,,,,,,Buccinum,,,NLPP,2305073,NLPP,2305073
B921:1:6,Crepidula fornicata,,Crepidula,,fornicata,,species,,B921:1,accepted,,,,,,,,,,,Crepidula,,,6BG8L,5192789,6BG8L,5192789
B921:1:7,Cylichna cylindracea,,Cylichna,,cylindracea,,species,,B921:1,accepted,,,,,,,,,,,Cylichna,,,6BTD6,2291593,6BTD6,2291593
B921:1:8,Epitonium clathratulum,,Epitonium,,clathratulum,,species,,B921:1,accepted,,,,,,,,,,,Epitonium,,,6FXKR,2300598,6FXKR,2300598
B921:1:9,Epitonium clathrus,,Epitonium,,clathrus,,species,,B921:1,accepted,,,,,,,,,,,Epitonium,,,6FXL3,4362739,6FXL3,4362739
B921:1:10,Epitonium turtonis,,Epitonium,,turtonis,,species,,B921:1,accepted,,,,,,,,,,,Epitonium,,,6G949,4362792,6G949,4362792
B921:1:11,Euspira catena,,Euspira,,catena,,species,,B921:1,accepted,,,,,,,,,,,Euspira,,,6HGNS,5192503,6HGNS,5192503
B921:1:12,Euspira pulchella,,Euspira,,pulchella,,species,,B921:1,accepted,,,,,,,,,,,Euspira,,,6HGQ5,5192507,6HGP7,5725465
B921:1:13,Gibbula cineraria,,Gibbula,,cineraria,,species,,B921:1,accepted,,,,,,,,,,,Gibbula,,,3FZJV,5190300,52G35,9514986
B921:1:14,Littorina littorea,,Littorina,,littorea,,species,,B921:1,accepted,,,,,,,,,,,Littorina,,,3VNPR,2301117,3VNPR,2301117
B921:1:15,Littorina obtusata,,Littorina,,obtusata,,species,,B921:1,accepted,,,,,,,,,,,Littorina,,,3VNQM,2301066,3VNQM,2301066
B921:1:16,Littorina saxatilis,,Littorina,,saxatilis,,species,,B921:1,accepted,,,,,,,,,,,Littorina,,,932NT,8116657,932NT,8116657
B921:1:17,Melarhaphe neritoides,,Melarhaphe,,neritoides,,species,,B921:1,accepted,,,,,,,,,,,Melarhaphe,,,3ZCF4,4361922,3ZCF4,4361922
B921:1:18,Myosotella myosotis,,Myosotella,,myosotis,,species,,B921:1,accepted,,,,,,,,,,,Myosotella,,,455S3,2297460,455S3,2297460
B921:1:19,Nassarius nitidus,,Nassarius,,nitidus,,species,,B921:1,accepted,,,,,,,,,,,Nassarius,,,45RV6,4368321,59436,9711668
B921:1:20,Nassarius pygmaeus,,Nassarius,,pygmaeus,,species,,B921:1,accepted,,,,,,,,,,,Nassarius,,,,2302975,,10778988
B921:1:21,Nassarius reticulatus,,Nassarius,,reticulatus,,species,,B921:1,accepted,,,,,,,,,,,Nassarius,,,45RBZ,4368273,5943F,5727892
B921:1:22,Neptunea antiqua,,Neptunea,,antiqua,,species,,B921:1,accepted,,,,,,,,,,,Neptunea,,,47425,2304683,47425,2304683
B921:1:23,Nucella lapillus,,Nucella,,lapillus,,species,,B921:1,accepted,,,,,,,,,,,Nucella,,,482KT,5193449,482KT,5193449
B921:1:24,Ocenebra erinaceus,,Ocenebra,,erinaceus,,species,,B921:1,accepted,,,,,,,,,,,Ocenebra,,,48CQ8,4364689,48CQ8,4364689
B921:1:25,Odostomia scalaris,,Odostomia,,scalaris,,species,,B921:1,accepted,,,,,,,,,,,Odostomia,,,48T6D,9639631,4QSXX,6517891
B921:1:26,Patella pellucida,,Patella,,pellucida,,species,,B921:1,accepted,,,,,,,,,,,Patella,,,4DZW4,5728509,4DZW4,5728509
B921:1:27,Patella vulgata,,Patella,,vulgata,,species,,B921:1,accepted,,,,,,,,,,,Patella,,,764GF,5190391,764GF,5190391
B921:1:28,Peringia ulvae,,Peringia,,ulvae,,species,,B921:1,accepted,,,,,,,,,,,Peringia,,,4F2LD,4361879,4F2LD,4361879
B921:1:29,Philine quadripartita,,Philine,,quadripartita,,species,,B921:1,accepted,,,,,,,,,,,Philine,,,4G6DS,6520605,4G6DS,6520605
B921:1:30,Propebela turricula,,Propebela,,turricula,,species,,B921:1,accepted,,,,,,,,,,,Propebela,,,6VY3K,2303689,6VY3K,2303689
B921:1:31,Rapana venosa,,Rapana,,venosa,,species,,B921:1,accepted,,,,,,,,,,,Rapana,,,4RJGP,4363583,4RJGP,4363583
B921:1:32,Retusa obtusa,,Retusa,,obtusa,,species,,B921:1,accepted,,,,,,,,,,,Retusa,,,78S82,2291712,78S82,2291712
B921:1:33,Trivia arctica,,Trivia,,arctica,,species,,B921:1,accepted,,,,,,,,,,,Trivia,,,595W8,5192808,595W8,5192808
B921:1:34,Trivia monacha,,Trivia,,monacha,,species,,B921:1,accepted,,,,,,,,,,,Trivia,,,595XS,5192813,595XS,5192813
B921:1:35,Turritella communis,,Turritella,,communis,,species,,B921:1,accepted,,,,,,,,,,,Turritella,,,7THXN,5192569,7TJ4X,10898749
