scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B571:3:14,"Thyreopus lactarius Chevrier, 1867","Chevrier, 1867",Thyreopus,,lactarius,,species,,B571:3,synonym,B571:3:12,"Crabro alpinus Imhoff, 1863",,,,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,56S8C,7450333,6B9RW,4495020
B571:3:15,"Crabro interruptulus Dalla Torre, 1897","Dalla Torre, 1897",Crabro,,interruptulus,,species,,B571:3,synonym,B571:3:12,"Crabro alpinus Imhoff, 1863",,,,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,Z3NG,8274878,6B9RW,4495020
B571:3:16,"Crabro cribarius (Linné, 1758)","(Linné, 1758)",Crabro,,cribarius,,species,,B571:3,accepted,,,B571:3:11,"Crabro Fabricius, 1775",,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,Z3G5,4495025,Z3G5,4495025
B571:3:17,"Vespa cribaria Linné, 1758","Linné, 1758",Vespa,,cribaria,,species,,B571:3,synonym,B571:3:16,"Crabro cribarius (Linné, 1758)",,,,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,5B9T8,7757534,Z3G5,4495025
B571:3:18,"Sphex patellaria Schreber, 1784","Schreber, 1784",Sphex,,patellaria,,species,,B571:3,synonym,B571:3:16,"Crabro cribarius (Linné, 1758)",,,,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,4YYXF,7667229,Z3G5,4495025
B571:3:19,"Sphex cribaria subsp. argus Christ, 1791","Christ, 1791",Sphex,,cribaria,argus,subspecies,,B571:3,synonym,B571:3:16,"Crabro cribarius (Linné, 1758)",,,,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,5L92L,9059235,Z3G5,4495025
B571:3:20,"Sphex cribaria subsp. longa Christ, 1791","Christ, 1791",Sphex,,cribaria,longa,subspecies,,B571:3,synonym,B571:3:16,"Crabro cribarius (Linné, 1758)",,,,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,5L92N,8754009,Z3G5,4495025
B571:3:21,"Sphex cribaria subsp. lunata Christ, 1791","Christ, 1791",Sphex,,cribaria,lunata,subspecies,,B571:3,synonym,B571:3:16,"Crabro cribarius (Linné, 1758)",,,,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,5L92P,8765595,Z3G5,4495025
B571:3:22,"Crabro palmatus Panzer, 1797","Panzer, 1797",Crabro,,palmatus,,species,,B571:3,synonym,B571:3:16,"Crabro cribarius (Linné, 1758)",,,,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,Z3VG,9228964,Z3G5,4495025
B571:3:23,"Crabro inornatus Mocsáry, 1901","Mocsáry, 1901",Crabro,,inornatus,,species,,B571:3,synonym,B571:3:16,"Crabro cribarius (Linné, 1758)",,,,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,Z3NB,7948256,ZLXT,4494908
B571:3:24,"Crabro hypotheticus Kokujev, 1927","Kokujev, 1927",Crabro,,hypotheticus,,species,,B571:3,synonym,B571:3:16,"Crabro cribarius (Linné, 1758)",,,,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,,,,
B571:3:25,"Crabro ingricus (F. Morawitz, 1888)","(F. Morawitz, 1888)",Crabro,,ingricus,,species,,B571:3,accepted,,,B571:3:11,"Crabro Fabricius, 1775",,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,6B9DX,4495010,6B9DX,4495010
B571:3:26,"Thyreopus ingricus F. Morawitz, 1888","F. Morawitz, 1888",Thyreopus,,ingricus,,species,,B571:3,synonym,B571:3:25,"Crabro ingricus (F. Morawitz, 1888)",,,,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,56S86,4495011,6B9DX,4495010
B571:3:27,"Crabro korbi (Kohl, 1883)","(Kohl, 1883)",Crabro,,korbi,,species,,B571:3,accepted,,,B571:3:11,"Crabro Fabricius, 1775",,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,6B9FM,4495021,6B9FM,4495021
B571:3:28,"Thyreopus korbi Kohl, 1883","Kohl, 1883",Thyreopus,,korbi,,species,,B571:3,synonym,B571:3:27,"Crabro korbi (Kohl, 1883)",,,,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,56S8B,4495022,6B9FM,4495021
B571:3:29,"Crabro peltarius (Schreber, 1784)","(Schreber, 1784)",Crabro,,peltarius,,species,,B571:3,accepted,,,B571:3:11,"Crabro Fabricius, 1775",,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,Z3W5,4495014,Z3W5,4495014
B571:3:30,"Sphex peltaria Schreber, 1784","Schreber, 1784",Sphex,,peltaria,,species,,B571:3,synonym,B571:3:29,"Crabro peltarius (Schreber, 1784)",,,,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,4YYXL,4495015,Z3W5,4495014
B571:3:31,"Crabro patellatus Panzer, 1797","Panzer, 1797",Crabro,,patellatus,,species,,B571:3,synonym,B571:3:29,"Crabro peltarius (Schreber, 1784)",,,,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,6B9FZ,7941970,Z3W5,4495014
B571:3:32,"Crabro dentipes Panzer, 1797","Panzer, 1797",Crabro,,dentipes,,species,,B571:3,synonym,B571:3:29,"Crabro peltarius (Schreber, 1784)",,,,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,Z3H3,7628749,Z3W5,4495014
B571:3:33,"Crabro mediatus Fabricius, 1798","Fabricius, 1798",Crabro,,mediatus,,species,,B571:3,synonym,B571:3:29,"Crabro peltarius (Schreber, 1784)",,,,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,Z3RN,7439737,Z3W5,4495014
B571:3:34,"Crabro peltarius subsp. bilbaoensis Leclercq, 1960","Leclercq, 1960",Crabro,,peltarius,bilbaoensis,subspecies,,B571:3,synonym,B571:3:29,"Crabro peltarius (Schreber, 1784)",,,,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,5GN3M,4495017,5GN3M,4495017
B571:3:35,"Crabro peltarius subsp. peltarius (Schreber, 1784)","(Schreber, 1784)",Crabro,,peltarius,peltarius,subspecies,,B571:3,accepted,,,B571:3:29,"Crabro peltarius (Schreber, 1784)",,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro | Crabro peltarius,5GN3N,4495016,5GN3N,4495016
B571:3:36,"Crabro peltarius subsp. bilbaoensis Leclercq, 1960","Leclercq, 1960",Crabro,,peltarius,bilbaoensis,subspecies,,B571:3,accepted,,,B571:3:29,"Crabro peltarius (Schreber, 1784)",,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro | Crabro peltarius,5GN3M,4495017,5GN3M,4495017
B571:3:37,"Crabro peltatus Fabricius, 1793","Fabricius, 1793",Crabro,,peltatus,,species,,B571:3,accepted,,,B571:3:11,"Crabro Fabricius, 1775",,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,Z3W6,4495024,Z3W6,4495024
B571:3:38,"Blepharipus flavipes Lepeletier & Brullé, 1835","Lepeletier & Brullé, 1835",Blepharipus,,flavipes,,species,,B571:3,synonym,B571:3:37,"Crabro peltatus Fabricius, 1793",,,,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,M5TB,7719192,Z3W6,4495024
B571:3:39,"Thyreopus clypeatus Lepeletier & Brullé, 1835","Lepeletier & Brullé, 1835",Thyreopus,,clypeatus,,species,,B571:3,synonym,B571:3:37,"Crabro peltatus Fabricius, 1793",,,,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,56S7J,7476311,7235Y,4495031
B571:3:40,"Crabro luteipes F. Smith, 1856","F. Smith, 1856",Crabro,,luteipes,,species,,B571:3,synonym,B571:3:37,"Crabro peltatus Fabricius, 1793",,,,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,Z3QW,8234433,Z3W6,4495024
B571:3:41,"Crabro rhaeticus Aichinger & Kriechbaumer, 1870","Aichinger & Kriechbaumer, 1870",Crabro,,rhaeticus,,species,,B571:3,synonym,B571:3:37,"Crabro peltatus Fabricius, 1793",,,,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,Z3YP,7412530,Z3W6,4495024
B571:3:42,"Crabro pugillator A. Costa, 1871","A. Costa, 1871",Crabro,,pugillator,,species,,B571:3,accepted,,,B571:3:11,"Crabro Fabricius, 1775",,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,Z3XJ,4495029,Z3XJ,4495029
B571:3:43,"Crabro scutellatus (Scheven, 1781)","(Scheven, 1781)",Crabro,,scutellatus,,species,,B571:3,accepted,,,B571:3:11,"Crabro Fabricius, 1775",,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,Z426,4495018,Z426,4495018
B571:3:44,"Sphex scutellata Scheven, 1781","Scheven, 1781",Sphex,,scutellata,,species,,B571:3,synonym,B571:3:43,"Crabro scutellatus (Scheven, 1781)",,,,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,6YYTZ,4495019,Z426,4495018
B571:3:45,"Sphex scutularia Schreber, 1784","Schreber, 1784",Sphex,,scutularia,,species,,B571:3,synonym,B571:3:43,"Crabro scutellatus (Scheven, 1781)",,,,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,4YZ2V,9509560,Z426,4495018
B571:3:46,"Sphex quatuormaculata Christ, 1791","Christ, 1791",Sphex,,quatuormaculata,,species,,B571:3,synonym,B571:3:43,"Crabro scutellatus (Scheven, 1781)",,,,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,,,,
B571:3:47,"Crabro pterotus Panzer, 1801","Panzer, 1801",Crabro,,pterotus,,species,,B571:3,synonym,B571:3:43,"Crabro scutellatus (Scheven, 1781)",,,,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,Z3XF,9261160,Z426,4495018
B571:3:48,"Crabro petrosus Eversmann, 1849","Eversmann, 1849",Crabro,,petrosus,,species,,B571:3,synonym,B571:3:43,"Crabro scutellatus (Scheven, 1781)",,,,,,,,Crabroninae,Crabro,Crabro,Crabroninae | Crabronini | Crabro | Crabro,,,,
B571:3:49,"Hemithyreopus Pate, 1944","Pate, 1944",,,,,subgenus,,B571:3,accepted,,,B571:3:3,"Crabro Fabricius, 1775",,,,,,Crabroninae,Crabro,Hemithyreopus,Crabroninae | Crabronini | Crabro,4VFS,,3V4L,
B571:3:50,"Crabro loewi Dahlbom, 1845","Dahlbom, 1845",Crabro,,loewi,,species,,B571:3,accepted,,,B571:3:49,"Hemithyreopus Pate, 1944",,,,,,Crabroninae,Crabro,Hemithyreopus,Crabroninae | Crabronini | Crabro | Hemithyreopus,Z3QM,4495012,Z3QM,4495012
B571:3:51,Crabro löwei Dahlbom,Dahlbom,Crabro,,löwei,,species,,B571:3,synonym,B571:3:50,"Crabro loewi Dahlbom, 1845",,,,,,,,Crabroninae,Crabro,Hemithyreopus,Crabroninae | Crabronini | Crabro | Hemithyreopus,Z3QM,4495012,Z3QM,4495012
B571:3:52,"Crabro jeroschweskyi F. Morawitz, 1892","F. Morawitz, 1892",Crabro,,jeroschweskyi,,species,,B571:3,synonym,B571:3:50,"Crabro loewi Dahlbom, 1845",,,,,,,,Crabroninae,Crabro,Hemithyreopus,Crabroninae | Crabronini | Crabro | Hemithyreopus,,,,
B571:3:53,"Crossocerus Lepeletier & Brullé, 1835","Lepeletier & Brullé, 1835",,,,,genus,,B571:3,accepted,,,B571:3:2,Crabronini,,,,,,Crabroninae,Crossocerus,,Crabroninae | Crabronini,3W6F,1338935,3W6F,1338935
B571:3:54,"Blepharipus Lepeletier & Brullé, 1835","Lepeletier & Brullé, 1835",,,,,genus,,B571:3,synonym,B571:3:53,"Crossocerus Lepeletier & Brullé, 1835",,,,,,,,Crabroninae,Blepharipus,,Crabroninae | Crabronini,62HLQ,4681319,3W6F,1338935
B571:3:55,"Cuphopterus A. Morawitz, 1866","A. Morawitz, 1866",,,,,genus,,B571:3,synonym,B571:3:53,"Crossocerus Lepeletier & Brullé, 1835",,,,,,,,Crabroninae,Cuphopterus,,Crabroninae | Crabronini,62PQ6,3241559,3W6F,1338935
B571:3:56,"Coelocrabro Thomson, 1874","Thomson, 1874",,,,,genus,,B571:3,synonym,B571:3:53,"Crossocerus Lepeletier & Brullé, 1835",,,,,,,,Crabroninae,Coelocrabro,,Crabroninae | Crabronini,62MRF,4674651,3W6F,1338935
B571:3:57,"Hoplocrabro Thomson, 1874","Thomson, 1874",,,,,genus,,B571:3,synonym,B571:3:53,"Crossocerus Lepeletier & Brullé, 1835",,,,,,,,Crabroninae,Hoplocrabro,,Crabroninae | Crabronini,4YM5,4674660,3W6F,1338935
B571:3:58,"Dolichocrabro Ashmead, 1899","Ashmead, 1899",,,,,genus,,B571:3,synonym,B571:3:53,"Crossocerus Lepeletier & Brullé, 1835",,,,,,,,Crabroninae,Dolichocrabro,,Crabroninae | Crabronini,47G4,4679270,3W6F,1338935
B571:3:59,"Stenocrabro Ashmead, 1899","Ashmead, 1899",,,,,genus,,B571:3,synonym,B571:3:53,"Crossocerus Lepeletier & Brullé, 1835",,,,,,,,Crabroninae,Stenocrabro,,Crabroninae | Crabronini,7MKQ,4680476,3W6F,1338935
B571:3:60,"Ischnolynthus Holmberg, 1903","Holmberg, 1903",,,,,genus,,B571:3,synonym,B571:3:53,"Crossocerus Lepeletier & Brullé, 1835",,,,,,,,Crabroninae,Ischnolynthus,,Crabroninae | Crabronini,558Y,4669533,3W6F,1338935
B571:3:61,"Ablepharipus Perkins, 1913","Perkins, 1913",,,,,genus,,B571:3,synonym,B571:3:53,"Crossocerus Lepeletier & Brullé, 1835",,,,,,,,Crabroninae,Ablepharipus,,Crabroninae | Crabronini,LNQ,4674649,3W6F,1338935
B571:3:62,"Acanthocrabro Perkins, 1913","Perkins, 1913",,,,,genus,,B571:3,synonym,B571:3:53,"Crossocerus Lepeletier & Brullé, 1835",,,,,,,,Crabroninae,Acanthocrabro,,Crabroninae | Crabronini,627YY,4672331,3W6F,1338935
B571:3:63,"Oxycrabro Leclercq, 1961","Leclercq, 1961",,,,,genus,,B571:3,synonym,B571:3:53,"Crossocerus Lepeletier & Brullé, 1835",,,,,,,,Crabroninae,Oxycrabro,,Crabroninae | Crabronini,63HR2,4675206,3W6F,1338935
B571:3:64,"Neoblepharipus Leclercq, 1968","Leclercq, 1968",,,,,genus,,B571:3,synonym,B571:3:53,"Crossocerus Lepeletier & Brullé, 1835",,,,,,,,Crabroninae,Neoblepharipus,,Crabroninae | Crabronini,5YTH,9333101,3W6F,1338935
B571:3:65,"Ablepharipus Perkins, 1913","Perkins, 1913",,,,,subgenus,,B571:3,accepted,,,B571:3:53,"Crossocerus Lepeletier & Brullé, 1835",,,,,,Crabroninae,Crossocerus,Ablepharipus,Crabroninae | Crabronini | Crossocerus,LNQ,,3W6F,
B571:3:66,"Crossocerus assimilis (F. Smith, 1856)","(F. Smith, 1856)",Crossocerus,,assimilis,,species,,B571:3,accepted,,,B571:3:65,"Ablepharipus Perkins, 1913",,,,,,Crabroninae,Crossocerus,Ablepharipus,Crabroninae | Crabronini | Crossocerus | Ablepharipus,ZLWY,9726633,ZLWY,9726633
B571:3:67,"Crabro assimilis F. Smith, 1856","F. Smith, 1856",Crabro,,assimilis,,species,,B571:3,synonym,B571:3:66,"Crossocerus assimilis (F. Smith, 1856)",,,,,,,,Crabroninae,Crossocerus,Ablepharipus,Crabroninae | Crabronini | Crossocerus | Ablepharipus,Z3BF,4494927,ZLWY,9726633
B571:3:68,"Crabro affinis Wesmael, 1852","Wesmael, 1852",Crabro,,affinis,,species,,B571:3,synonym,B571:3:66,"Crossocerus assimilis (F. Smith, 1856)",,,,,,,,Crabroninae,Crossocerus,Ablepharipus,Crabroninae | Crabronini | Crossocerus | Ablepharipus,Z39Q,8334749,ZLWY,9726633
B571:3:69,"Crossocerus socius Thomson, 1870","Thomson, 1870",Crossocerus,,socius,,species,,B571:3,synonym,B571:3:66,"Crossocerus assimilis (F. Smith, 1856)",,,,,,,,Crabroninae,Crossocerus,Ablepharipus,Crabroninae | Crabronini | Crossocerus | Ablepharipus,ZM79,7551786,ZLWY,9726633
B571:3:70,"Crossocerus tirolensis Kohl, 1878","Kohl, 1878",Crossocerus,,tirolensis,,species,,B571:3,synonym,B571:3:66,"Crossocerus assimilis (F. Smith, 1856)",,,,,,,,Crabroninae,Crossocerus,Ablepharipus,Crabroninae | Crabronini | Crossocerus | Ablepharipus,ZM8C,8384248,ZLWY,9726633
B571:3:71,"Crossocerus assimilis subsp. collaris Tsuneki, 1974","Tsuneki, 1974",Crossocerus,,assimilis,collaris,subspecies,,B571:3,synonym,B571:3:66,"Crossocerus assimilis (F. Smith, 1856)",,,,,,,,Crabroninae,Crossocerus,Ablepharipus,Crabroninae | Crabronini | Crossocerus | Ablepharipus,B756P,9197549,B756P,9197549
B571:3:72,"Crossocerus congener (Dahlbom, 1844)","(Dahlbom, 1844)",Crossocerus,,congener,,species,,B571:3,accepted,,,B571:3:65,"Ablepharipus Perkins, 1913",,,,,,Crabroninae,Crossocerus,Ablepharipus,Crabroninae | Crabronini | Crossocerus | Ablepharipus,ZLY6,4494934,ZLY6,4494934
B571:3:73,"Crabro congener Dahlbom, 1844","Dahlbom, 1844",Crabro,,congener,,species,,B571:3,synonym,B571:3:72,"Crossocerus congener (Dahlbom, 1844)",,,,,,,,Crabroninae,Crossocerus,Ablepharipus,Crabroninae | Crabronini | Crossocerus | Ablepharipus,Z3FK,4494935,ZLY6,4494934
B571:3:74,"Crossocerus podagricus (Vander Linden, 1829)","(Vander Linden, 1829)",Crossocerus,,podagricus,,species,,B571:3,accepted,,,B571:3:65,"Ablepharipus Perkins, 1913",,,,,,Crabroninae,Crossocerus,Ablepharipus,Crabroninae | Crabronini | Crossocerus | Ablepharipus,ZM5M,4494906,ZM5M,4494906
B571:3:75,"Crabro podagricus Vander Linden, 1829","Vander Linden, 1829",Crabro,,podagricus,,species,,B571:3,synonym,B571:3:74,"Crossocerus podagricus (Vander Linden, 1829)",,,,,,,,Crabroninae,Crossocerus,Ablepharipus,Crabroninae | Crabronini | Crossocerus | Ablepharipus,Z3WY,4494907,ZM5M,4494906
B571:3:76,"Crabro vivinus Dahlbom, 1842","Dahlbom, 1842",Crabro,,vivinus,,species,,B571:3,synonym,B571:3:74,"Crossocerus podagricus (Vander Linden, 1829)",,,,,,,,Crabroninae,Crossocerus,Ablepharipus,Crabroninae | Crabronini | Crossocerus | Ablepharipus,Z46V,8103752,Z3Q4,7521687
B571:3:77,"Crabro podagricus subsp. punctata Snoflak, 1948","Snoflak, 1948",Crabro,,podagricus,punctata,subspecies,,B571:3,synonym,B571:3:74,"Crossocerus podagricus (Vander Linden, 1829)",,,,,,,,Crabroninae,Crossocerus,Ablepharipus,Crabroninae | Crabronini | Crossocerus | Ablepharipus,5GN3Q,9547768,ZM5M,4494906
B571:3:78,"Crabro snoflaki Zavadil, 1948","Zavadil, 1948",Crabro,,snoflaki,,species,,B571:3,synonym,B571:3:74,"Crossocerus podagricus (Vander Linden, 1829)",,,,,,,,Crabroninae,Crossocerus,Ablepharipus,Crabroninae | Crabronini | Crossocerus | Ablepharipus,Z434,9240805,ZM5M,4494906
B571:3:79,"Acanthocrabro Perkins, 1913","Perkins, 1913",,,,,subgenus,,B571:3,accepted,,,B571:3:53,"Crossocerus Lepeletier & Brullé, 1835",,,,,,Crabroninae,Crossocerus,Acanthocrabro,Crabroninae | Crabronini | Crossocerus,627YY,,3W6F,
B571:3:80,"Crossocerus vagabundus (Panzer, 1798)","(Panzer, 1798)",Crossocerus,,vagabundus,,species,,B571:3,accepted,,,B571:3:79,"Acanthocrabro Perkins, 1913",,,,,,Crabroninae,Crossocerus,Acanthocrabro,Crabroninae | Crabronini | Crossocerus | Acanthocrabro,ZM8W,4494888,ZM8W,4494888
B571:3:81,"Crabro vagabundus Panzer, 1798","Panzer, 1798",Crabro,,vagabundus,,species,,B571:3,synonym,B571:3:80,"Crossocerus vagabundus (Panzer, 1798)",,,,,,,,Crabroninae,Crossocerus,Acanthocrabro,Crabroninae | Crabronini | Crossocerus | Acanthocrabro,Z45Z,4494889,ZM8W,4494888
B571:3:82,"Crabro bojus Schrank, 1802","Schrank, 1802",Crabro,,bojus,,species,,B571:3,synonym,B571:3:80,"Crossocerus vagabundus (Panzer, 1798)",,,,,,,,Crabroninae,Crossocerus,Acanthocrabro,Crabroninae | Crabronini | Crossocerus | Acanthocrabro,Z3CR,7964408,ZM8W,4494888
B571:3:83,"Blepharipus quinquemaculatus Lepeletier & Brullé, 1835","Lepeletier & Brullé, 1835",Blepharipus,,quinquemaculatus,,species,,B571:3,synonym,B571:3:80,"Crossocerus vagabundus (Panzer, 1798)",,,,,,,,Crabroninae,Crossocerus,Acanthocrabro,Crabroninae | Crabronini | Crossocerus | Acanthocrabro,68M22,7728861,ZM8W,4494888
B571:3:84,"Crossocerus lefebvrei Lepeletier & Brullé, 1835","Lepeletier & Brullé, 1835",Crossocerus,,lefebvrei,,species,,B571:3,synonym,B571:3:80,"Crossocerus vagabundus (Panzer, 1798)",,,,,,,,Crabroninae,Crossocerus,Acanthocrabro,Crabroninae | Crabronini | Crossocerus | Acanthocrabro,ZM2T,7769284,ZM8W,4494888
B571:3:85,"Crabro vagabundus subsp. fasciata A. Costa, 1871","A. Costa, 1871",Crabro,,vagabundus,fasciata,subspecies,,B571:3,synonym,B571:3:80,"Crossocerus vagabundus (Panzer, 1798)",,,,,,,,Crabroninae,Crossocerus,Acanthocrabro,Crabroninae | Crabronini | Crossocerus | Acanthocrabro,5GN43,8740376,ZM8W,4494888
B571:3:86,"Crabro esakii Yasumatsu, 1942","Yasumatsu, 1942",Crabro,,esakii,,species,,B571:3,synonym,B571:3:80,"Crossocerus vagabundus (Panzer, 1798)",,,,,,,,Crabroninae,Crossocerus,Acanthocrabro,Crabroninae | Crabronini | Crossocerus | Acanthocrabro,6B9DC,9031234,5GPR3,9015669
B571:3:87,"Blepharipus Lepeletier & Brullé, 1835","Lepeletier & Brullé, 1835",,,,,subgenus,,B571:3,accepted,,,B571:3:53,"Crossocerus Lepeletier & Brullé, 1835",,,,,,Crabroninae,Crossocerus,Blepharipus,Crabroninae | Crabronini | Crossocerus,62HLQ,,3W6F,
B571:3:88,"Crossocerus annulipes (Lepeletier & Brullé, 1835)","(Lepeletier & Brullé, 1835)",Crossocerus,,annulipes,,species,,B571:3,accepted,,,B571:3:87,"Blepharipus Lepeletier & Brullé, 1835",,,,,,Crabroninae,Crossocerus,Blepharipus,Crabroninae | Crabronini | Crossocerus | Blepharipus,ZLWM,4494871,ZLWM,4494871
