scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID
B208:1:1,Pompilidae,,,,,,family,,B208:1,accepted,,,,,,,,,Pompilidae,,,,,627L7,7913
B208:1:2,Pepsinae,,,,,,subfamily,,B208:1,accepted,,,B208:1:1,Pompilidae,,,,,Pompilidae,Pepsinae,,,Pompilidae,,
B208:1:3,Pepsini,,,,,,tribe,,B208:1,accepted,,,B208:1:2,Pepsinae,,,,,Pompilidae,Pepsinae,,,Pompilidae | Pepsinae,,
B208:1:4,"Cryptocheilus Panzer, 1806","Panzer, 1806",,,,,genus,,B208:1,accepted,,,B208:1:3,Pepsini,,,,,Pompilidae,Pepsinae,Cryptocheilus,,Pompilidae | Pepsinae | Pepsini,3WHM,1311931
B208:1:5,"Adonta Billberg, 1820","Billberg, 1820",,,,,subgenus,,B208:1,accepted,,,B208:1:4,"Cryptocheilus Panzer, 1806",,,,,Pompilidae,Pepsinae,Cryptocheilus,Adonta,Pompilidae | Pepsinae | Pepsini | Cryptocheilus,,
B208:1:6,"Cryptocheilus notatus (Rossius, 1792)","(Rossius, 1792)",Cryptocheilus,,notatus,,species,,B208:1,accepted,,,B208:1:5,"Adonta Billberg, 1820",,,,,Pompilidae,Pepsinae,Cryptocheilus,Adonta,Pompilidae | Pepsinae | Pepsini | Cryptocheilus | Adonta,ZVZB,4504947
B208:1:7,"Cryptocheilus affinis (Vander Linden, 1827)","(Vander Linden, 1827)",Cryptocheilus,,affinis,,species,,B208:1,synonym,B208:1:6,"Cryptocheilus notatus (Rossius, 1792)",,,,,,,Pompilidae,Pepsinae,Cryptocheilus,Adonta,Pompilidae | Pepsinae | Pepsini | Cryptocheilus | Adonta,6BMF5,8311408
B208:1:8,"Priocnemis Schiødte, 1837","Schiødte, 1837",,,,,genus,,B208:1,accepted,,,B208:1:3,Pepsini,,,,,Pompilidae,Pepsinae,Priocnemis,,Pompilidae | Pepsinae | Pepsini,87K3C,9500065
B208:1:9,Priocnemis s.str.,s.str.,,,,,subgenus,,B208:1,accepted,,,B208:1:8,"Priocnemis Schiødte, 1837",,,,,Pompilidae,Pepsinae,Priocnemis,Priocnemis,Pompilidae | Pepsinae | Pepsini | Priocnemis,87K3C,
B208:1:10,"Priocnemis agilis (Shuckard, 1837)","(Shuckard, 1837)",Priocnemis,,agilis,,species,,B208:1,accepted,,,B208:1:9,Priocnemis s.str.,,,,,Pompilidae,Pepsinae,Priocnemis,Priocnemis,Pompilidae | Pepsinae | Pepsini | Priocnemis | Priocnemis,6W8M8,4505088
B208:1:11,"Priocnemis obtusiventris Schiødte, 1837","Schiødte, 1837",Priocnemis,,obtusiventris,,species,,B208:1,synonym,B208:1:10,"Priocnemis agilis (Shuckard, 1837)",,,,,,,Pompilidae,Pepsinae,Priocnemis,Priocnemis,Pompilidae | Pepsinae | Pepsini | Priocnemis | Priocnemis,788RP,7840859
B208:1:12,"Priocnemis cordivalvata Haupt, 1927","Haupt, 1927",Priocnemis,,cordivalvata,,species,,B208:1,accepted,,,B208:1:9,Priocnemis s.str.,,,,,Pompilidae,Pepsinae,Priocnemis,Priocnemis,Pompilidae | Pepsinae | Pepsini | Priocnemis | Priocnemis,788PD,4505117
B208:1:13,"Priocnemis exaltata (Fabricius, 1775)","(Fabricius, 1775)",Priocnemis,,exaltata,,species,,B208:1,accepted,,,B208:1:9,Priocnemis s.str.,,,,,Pompilidae,Pepsinae,Priocnemis,Priocnemis,Pompilidae | Pepsinae | Pepsini | Priocnemis | Priocnemis,6VWQ2,7623666
B208:1:14,"Priocnemis fennica Haupt, 1927","Haupt, 1927",Priocnemis,,fennica,,species,,B208:1,accepted,,,B208:1:9,Priocnemis s.str.,,,,,Pompilidae,Pepsinae,Priocnemis,Priocnemis,Pompilidae | Pepsinae | Pepsini | Priocnemis | Priocnemis,78925,4505101
B208:1:15,"Priocnemis gracilis Haupt, 1927","Haupt, 1927",Priocnemis,,gracilis,,species,,B208:1,accepted,,,B208:1:9,Priocnemis s.str.,,,,,Pompilidae,Pepsinae,Priocnemis,Priocnemis,Pompilidae | Pepsinae | Pepsini | Priocnemis | Priocnemis,6VX28,10935455
B208:1:16,"Priocnemis hyalinata (Fabricius, 1793)","(Fabricius, 1793)",Priocnemis,,hyalinata,,species,,B208:1,accepted,,,B208:1:9,Priocnemis s.str.,,,,,Pompilidae,Pepsinae,Priocnemis,Priocnemis,Pompilidae | Pepsinae | Pepsini | Priocnemis | Priocnemis,6VWP5,4505102
B208:1:17,"Priocnemis femoralis (Dahlbom, 1829)","(Dahlbom, 1829)",Priocnemis,,femoralis,,species,,B208:1,synonym,B208:1:16,"Priocnemis hyalinata (Fabricius, 1793)",,,,,,,Pompilidae,Pepsinae,Priocnemis,Priocnemis,Pompilidae | Pepsinae | Pepsini | Priocnemis | Priocnemis,77WQ5,8420400
B208:1:18,"Priocnemis parvula Dahlbom, 1845","Dahlbom, 1845",Priocnemis,,parvula,,species,,B208:1,accepted,,,B208:1:9,Priocnemis s.str.,,,,,Pompilidae,Pepsinae,Priocnemis,Priocnemis,Pompilidae | Pepsinae | Pepsini | Priocnemis | Priocnemis,77WS2,11029158
B208:1:19,"Priocnemis propinqua (Lepeletier, 1845)","(Lepeletier, 1845)",Priocnemis,,propinqua,,species,,B208:1,accepted,,,B208:1:9,Priocnemis s.str.,,,,,Pompilidae,Pepsinae,Priocnemis,Priocnemis,Pompilidae | Pepsinae | Pepsini | Priocnemis | Priocnemis,77X3S,10929731
