scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B229:3:1,Ptychopteridae,,,,,,family,,B229:3,accepted,,,,,,,,,Ptychopteridae,,,,,PTYCHOPTERIDAE,6277P,5585,6277P,5585
B229:3:2,Ptychoptera Meigen,Meigen,,,,,genus,,B229:3,accepted,,,B229:3:1,Ptychopteridae,,,,,Ptychopteridae,,Ptychoptera,,Ptychopteridae,Ptychoptera Meigen,8KYNJ,1646623,8KYNJ,1646623
B229:3:3,Ptychoptera contaminata Linnaeus,Linnaeus,Ptychoptera,,contaminata,,species,,B229:3,accepted,,,B229:3:2,Ptychoptera Meigen,,,,,Ptychopteridae,,Ptychoptera,,Ptychopteridae | Ptychoptera,contaminata Linnaeus,6WMTM,5089477,6WMTM,5089477
B229:3:4,Ptychoptera albimana Fabricius,Fabricius,Ptychoptera,,albimana,,species,,B229:3,accepted,,,B229:3:2,Ptychoptera Meigen,,,,,Ptychopteridae,,Ptychoptera,,Ptychopteridae | Ptychoptera,albimana Fabricius,78MVH,5089433,78MVH,5089433
B229:3:5,Ptychoptera scutellaris Meigen,Meigen,Ptychoptera,,scutellaris,,species,,B229:3,accepted,,,B229:3:2,Ptychoptera Meigen,,,,,Ptychopteridae,,Ptychoptera,,Ptychopteridae | Ptychoptera,scutellaris Meigen,6WMTV,10780826,6WMTV,10780826
B229:3:6,Ptychoptera minuta Tonnoir,Tonnoir,Ptychoptera,,minuta,,species,,B229:3,accepted,,,B229:3:2,Ptychoptera Meigen,,,,,Ptychopteridae,,Ptychoptera,,Ptychopteridae | Ptychoptera,minuta Tonnoir,6WN5R,5089430,6WN5R,5089430
B229:3:7,Ptychoptera paludosa Meigen,Meigen,Ptychoptera,,paludosa,,species,,B229:3,accepted,,,B229:3:2,Ptychoptera Meigen,,,,,Ptychopteridae,,Ptychoptera,,Ptychopteridae | Ptychoptera,paludosa Meigen,6WN66,5089468,6WN66,5089468
B229:3:8,Ptychoptera lacustris Meigen,Meigen,Ptychoptera,,lacustris,,species,,B229:3,accepted,,,B229:3:2,Ptychoptera Meigen,,,,,Ptychopteridae,,Ptychoptera,,Ptychopteridae | Ptychoptera,lacustris Meigen,6WMTP,5089461,6WMTP,5089461
B229:3:9,Ptychoptera longicauda Tonnoir,Tonnoir,Ptychoptera,,longicauda,,species,,B229:3,accepted,,,B229:3:2,Ptychoptera Meigen,,,,,Ptychopteridae,,Ptychoptera,,Ptychopteridae | Ptychoptera,longicauda Tonnoir,78N5P,5089449,78N5P,5089449
