scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B1753:1:1,Lycopodiaceae,,,,,,family,,B1753:1,accepted,,,,,,,,,Lycopodiaceae,,,,,Lycopodiaceeën,,B8VBF,6725,B8VBF,6725
B1753:1:2,Lycopodium L.,L.,,,,,genus,,B1753:1,accepted,,,B1753:1:1,Lycopodiaceae,,,,,Lycopodiaceae,,Lycopodium,,Lycopodiaceae,Lycopodium L.,,B8WP4,2688247,B8WP4,2688247
B1753:1:3,Lycopodium selago L.,L.,Lycopodium,,selago,,species,,B1753:1,accepted,,,B1753:1:2,Lycopodium L.,,,,,Lycopodiaceae,,Lycopodium,,Lycopodiaceae | Lycopodium,selago L.,,BBTXD,6385637,BBLKJ,7286567
B1753:1:4,Lycopodium inundatum L.,L.,Lycopodium,,inundatum,,species,,B1753:1,accepted,,,B1753:1:2,Lycopodium L.,,,,,Lycopodiaceae,,Lycopodium,,Lycopodiaceae | Lycopodium,inundatum L.,,BBTWM,2688346,B9T5J,2688345
B1753:1:5,Lycopodium clavatum L.,L.,Lycopodium,,clavatum,,species,,B1753:1,accepted,,,B1753:1:2,Lycopodium L.,,,,,Lycopodiaceae,,Lycopodium,,Lycopodiaceae | Lycopodium,clavatum L.,,B8WPC,2688393,B8WPC,2688393
B1753:1:6,Lycopodium annotinum L.,L.,Lycopodium,,annotinum,,species,,B1753:1,accepted,,,B1753:1:2,Lycopodium L.,,,,,Lycopodiaceae,,Lycopodium,,Lycopodiaceae | Lycopodium,annotinum L.,,B9MDS,2688369,BBJZB,9707050
B1753:1:7,Lycopodium complanatum L.,L.,Lycopodium,,complanatum,,species,,B1753:1,accepted,,,B1753:1:2,Lycopodium L.,,,,,Lycopodiaceae,,Lycopodium,,Lycopodiaceae | Lycopodium,complanatum L.,,BBTVY,9822879,BCX8X,7286566
B1753:1:8,Lycopodium complanatum subsp. anceps Asch.,Asch.,Lycopodium,,complanatum,anceps,subspecies,,B1753:1,accepted,,,B1753:1:7,Lycopodium complanatum L.,,,,,Lycopodiaceae,,Lycopodium,,Lycopodiaceae | Lycopodium | Lycopodium complanatum,complanatum ssp. anceps Asch.,,BCY22,2688423,BCX8X,7286566
B1753:1:9,Lycopodium complanatum subsp. chamaecyparissus Dö.,Dö.,Lycopodium,,complanatum,chamaecyparissus,subspecies,,B1753:1,accepted,,,B1753:1:7,Lycopodium complanatum L.,,,,,Lycopodiaceae,,Lycopodium,,Lycopodiaceae | Lycopodium | Lycopodium complanatum,complanatum ssp. chamaecyparissus Dö.,,BCY25,11066059,B9DRJ,2688412
B1753:1:10,Selaginellaceae,,,,,,family,,B1753:1,accepted,,,,,,,,,Selaginellaceae,,,,,Selaginellaceeën,,B8VC6,6724,B8VC6,6724
B1753:1:11,Selaginella P. B.,P. B.,,,,,genus,,B1753:1,accepted,,,B1753:1:10,Selaginellaceae,,,,,Selaginellaceae,,Selaginella,,Selaginellaceae,Selaginella P. B.,,B8VPQ,2688177,B8VPQ,2688177
B1753:1:12,Selaginella denticulata Link,Link,Selaginella,,denticulata,,species,,B1753:1,accepted,,,B1753:1:11,Selaginella P. B.,,,,,Selaginellaceae,,Selaginella,,Selaginellaceae | Selaginella,denticulata Link,,B8YH4,3709954,B8YH4,3709954
B1753:1:13,Selaginella lepidophylla Spring,Spring,Selaginella,,lepidophylla,,species,,B1753:1,accepted,,,B1753:1:11,Selaginella P. B.,,,,,Selaginellaceae,,Selaginella,,Selaginellaceae | Selaginella,lepidophylla Spring,"{""identifiable"":false}",B8YHF,2688180,B8YHF,2688180
B1753:1:14,Anastatica,,,,,,genus,,B1753:1,accepted,,,B1753:1:10,Selaginellaceae,,,,,Selaginellaceae,,Anastatica,,Selaginellaceae,Anastatica,"{""identifiable"":false}",C69R6,3041975,C69R6,3041975
B1753:1:15,Anastatica hierochuntica L.,L.,Anastatica,,hierochuntica,,species,,B1753:1,accepted,,,B1753:1:14,Anastatica,,,,,Selaginellaceae,,Anastatica,,Selaginellaceae | Anastatica,hierochuntica L.,"{""identifiable"":false}",DGWP,3041976,DGWP,3041976
B1753:1:16,Asteriscus,,,,,,genus,,B1753:1,accepted,,,B1753:1:10,Selaginellaceae,,,,,Selaginellaceae,,Asteriscus,,Selaginellaceae,Asteriscus,"{""identifiable"":false}",34BS,3115015,34BS,3115015
