scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID
B145:1:1,Dermaptera,,,,,,order,,B145:1,accepted,,,,,,,,Dermaptera,,,,,,8MP8D,1224
B145:1:2,Labiduridae,,,,,,family,,B145:1,accepted,,,B145:1:1,Dermaptera,,,,Dermaptera,Labiduridae,,,,Dermaptera,8MPDQ,7862
B145:1:3,Labidura Leach,Leach,,,,,genus,,B145:1,accepted,,,B145:1:2,Labiduridae,,,,Dermaptera,Labiduridae,,Labidura,,Dermaptera | Labiduridae,8MRHN,1419911
B145:1:4,Labidura riparia (Pallas),(Pallas),Labidura,,riparia,,species,,B145:1,accepted,,,B145:1:3,Labidura Leach,,,,Dermaptera,Labiduridae,,Labidura,,Dermaptera | Labiduridae | Labidura,3RJLW,1419912
B145:1:5,Anisolabis Fieber,Fieber,,,,,genus,,B145:1,accepted,,,B145:1:2,Labiduridae,,,,Dermaptera,Labiduridae,,Anisolabis,,Dermaptera | Labiduridae,8MQ26,1419900
B145:1:6,Anisolabis maritima (Bonelli),(Bonelli),Anisolabis,,maritima,,species,,B145:1,accepted,,,B145:1:5,Anisolabis Fieber,,,,Dermaptera,Labiduridae,,Anisolabis,,Dermaptera | Labiduridae | Anisolabis,5V3KJ,1419902
B145:1:7,Anisolabis annulipes (Lucas),(Lucas),Anisolabis,,annulipes,,species,,B145:1,accepted,,,B145:1:5,Anisolabis Fieber,,,,Dermaptera,Labiduridae,,Anisolabis,,Dermaptera | Labiduridae | Anisolabis,,4421296
B145:1:8,Labiidae,,,,,,family,,B145:1,accepted,,,B145:1:1,Dermaptera,,,,Dermaptera,Labiidae,,,,Dermaptera,8MPDR,7863
B145:1:9,Prolabia Burr,Burr,,,,,genus,,B145:1,accepted,,,B145:1:8,Labiidae,,,,Dermaptera,Labiidae,,Prolabia,,Dermaptera | Labiidae,8N7LF,4393708
B145:1:10,"Prolabia ascensionis Hebard, 1917","Hebard, 1917",Prolabia,,ascensionis,,species,,B145:1,accepted,,,B145:1:9,Prolabia Burr,,,,Dermaptera,Labiidae,,Prolabia,,Dermaptera | Labiidae | Prolabia,4MRN9,4393686
B145:1:11,Labia Leach,Leach,,,,,genus,,B145:1,accepted,,,B145:1:8,Labiidae,,,,Dermaptera,Labiidae,,Labia,,Dermaptera | Labiidae,8MRHM,1419850
B145:1:12,Labia curvicauda (Motschulsky),(Motschulsky),Labia,,curvicauda,,species,,B145:1,accepted,,,B145:1:11,Labia Leach,,,,Dermaptera,Labiidae,,Labia,,Dermaptera | Labiidae | Labia,,4421280
B145:1:13,Labia minor (Linnaeus),(Linnaeus),Labia,,minor,,species,,B145:1,accepted,,,B145:1:11,Labia Leach,,,,Dermaptera,Labiidae,,Labia,,Dermaptera | Labiidae | Labia,6NQ9V,1419851
B145:1:14,Chelisochidae,,,,,,family,,B145:1,accepted,,,B145:1:1,Dermaptera,,,,Dermaptera,Chelisochidae,,,,Dermaptera,8MPBY,7860
B145:1:15,Chelisoches Scudder,Scudder,,,,,genus,,B145:1,accepted,,,B145:1:14,Chelisochidae,,,,Dermaptera,Chelisochidae,,Chelisoches,,Dermaptera | Chelisochidae,8MQGV,1419869
B145:1:16,Chelisoches morio (Fabricius),(Fabricius),Chelisoches,,morio,,species,,B145:1,accepted,,,B145:1:15,Chelisoches Scudder,,,,Dermaptera,Chelisochidae,,Chelisoches,,Dermaptera | Chelisochidae | Chelisoches,TV6T,1419870
B145:1:17,Forficulidae,,,,,,family,,B145:1,accepted,,,B145:1:1,Dermaptera,,,,Dermaptera,Forficulidae,,,,Dermaptera,8MPD6,7861
B145:1:18,Apterygida Westwood,Westwood,,,,,genus,,B145:1,accepted,,,B145:1:17,Forficulidae,,,,Dermaptera,Forficulidae,,Apterygida,,Dermaptera | Forficulidae,8MQ7M,3264058
B145:1:19,Apterygida albipennis (Charpentier),(Charpentier),Apterygida,,albipennis,,species,,B145:1,accepted,,,B145:1:18,Apterygida Westwood,,,,Dermaptera,Forficulidae,,Apterygida,,Dermaptera | Forficulidae | Apterygida,8MWTL,11396827
B145:1:20,Forficula Linnaeus,Linnaeus,,,,,genus,,B145:1,accepted,,,B145:1:17,Forficulidae,,,,Dermaptera,Forficulidae,,Forficula,,Dermaptera | Forficulidae,8MR5M,1419844
B145:1:21,Forficula lesnei Finot,Finot,Forficula,,lesnei,,species,,B145:1,accepted,,,B145:1:20,Forficula Linnaeus,,,,Dermaptera,Forficulidae,,Forficula,,Dermaptera | Forficulidae | Forficula,6JH2B,4393018
B145:1:22,Forficula auricularia Linnaeus,Linnaeus,Forficula,,auricularia,,species,,B145:1,accepted,,,B145:1:20,Forficula Linnaeus,,,,Dermaptera,Forficulidae,,Forficula,,Dermaptera | Forficulidae | Forficula,6JGYS,1419845
B145:1:23,Orthoptera,,,,,,order,,B145:1,accepted,,,,,,,,Orthoptera,,,,,,8NKFC,1458
B145:1:24,Blattidae,,,,,,family,,B145:1,accepted,,,B145:1:23,Orthoptera,,,,Orthoptera,Blattidae,,,,Orthoptera,8MPBD,5107
B145:1:25,Blattinae,,,,,,subfamily,,B145:1,accepted,,,B145:1:24,Blattidae,,,,Orthoptera,Blattidae,Blattinae,,,Orthoptera | Blattidae,8MPLK,
B145:1:26,Blatta Linnaeus,Linnaeus,,,,,genus,,B145:1,accepted,,,B145:1:25,Blattinae,,,,Orthoptera,Blattidae,Blattinae,Blatta,,Orthoptera | Blattidae | Blattinae,8MQ8B,1724570
B145:1:27,Blatta orientalis Linnaeus,Linnaeus,Blatta,,orientalis,,species,,B145:1,accepted,,,B145:1:26,Blatta Linnaeus,,,,Orthoptera,Blattidae,Blattinae,Blatta,,Orthoptera | Blattidae | Blattinae | Blatta,M39Q,5151589
B145:1:28,Periplaneta Burmeister,Burmeister,,,,,genus,,B145:1,accepted,,,B145:1:25,Blattinae,,,,Orthoptera,Blattidae,Blattinae,Periplaneta,,Orthoptera | Blattidae | Blattinae,8MT7W,1993899
B145:1:29,Periplaneta americana (Linnaeus),(Linnaeus),Periplaneta,,americana,,species,,B145:1,accepted,,,B145:1:28,Periplaneta Burmeister,,,,Orthoptera,Blattidae,Blattinae,Periplaneta,,Orthoptera | Blattidae | Blattinae | Periplaneta,4F34V,2000152
B145:1:30,Periplaneta australasiae (Fabricius),(Fabricius),Periplaneta,,australasiae,,species,,B145:1,accepted,,,B145:1:28,Periplaneta Burmeister,,,,Orthoptera,Blattidae,Blattinae,Periplaneta,,Orthoptera | Blattidae | Blattinae | Periplaneta,4F359,2000204
B145:1:31,Ectobiinae,,,,,,subfamily,,B145:1,accepted,,,B145:1:24,Blattidae,,,,Orthoptera,Blattidae,Ectobiinae,,,Orthoptera | Blattidae,8MPMJ,
B145:1:32,Ectobius Stephens,Stephens,,,,,genus,,B145:1,accepted,,,B145:1:31,Ectobiinae,,,,Orthoptera,Blattidae,Ectobiinae,Ectobius,,Orthoptera | Blattidae | Ectobiinae,8MQYF,1998077
B145:1:36,Ectobius lapponicus (Linnaeus),(Linnaeus),Ectobius,,lapponicus,,species,,B145:1,accepted,,,B145:1:32,Ectobius Stephens,,,,Orthoptera,Blattidae,Ectobiinae,Ectobius,,Orthoptera | Blattidae | Ectobiinae | Ectobius,38Q7T,1998104
B145:1:37,Ectobius lividus (Fabricius),(Fabricius),Ectobius,,lividus,,species,,B145:1,accepted,,,B145:1:32,Ectobius Stephens,,,,Orthoptera,Blattidae,Ectobiinae,Ectobius,,Orthoptera | Blattidae | Ectobiinae | Ectobius,,7870676
B145:1:38,Ectobius panzeri Stephens,Stephens,Ectobius,,panzeri,,species,,B145:1,accepted,,,B145:1:32,Ectobius Stephens,,,,Orthoptera,Blattidae,Ectobiinae,Ectobius,,Orthoptera | Blattidae | Ectobiinae | Ectobius,8NKB4,7454308
