scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B2274:1:1,Melanocoryphus Stål,Stål,,,,,genus,,B2274:1,accepted,,,,,,,,,,,Melanocoryphus,,,Melanocoryphus Stål,,8NV59,4405257,8NV59,4405257
B2274:1:2,Melanocoryphus albomaculatus Goeze,Goeze,Melanocoryphus,,albomaculatus,,species,,B2274:1,accepted,,,B2274:1:1,Melanocoryphus Stål,,,,,,,Melanocoryphus,,Melanocoryphus,albomaculatus Goeze,,3Z8D7,4486289,3Z8D7,4486289
B2274:1:3,Melanocoryphus tristrami Dougl. & Scott.,Dougl. & Scott.,Melanocoryphus,,tristrami,,species,,B2274:1,accepted,,,B2274:1:1,Melanocoryphus Stål,,,,,,,Melanocoryphus,,Melanocoryphus,Tristrami Dougl. & Scott.,,6QXGY,4486291,6QXGY,4486291
B2274:1:4,Melanocoryphus tristrami var. parvipennis,,Melanocoryphus,,tristrami,parvipennis,variety,,B2274:1,accepted,,,B2274:1:3,Melanocoryphus tristrami Dougl. & Scott.,,,,,,,Melanocoryphus,,Melanocoryphus | Melanocoryphus tristrami,var. parvipennis,,5JLBY,9531469,739HC,9018041
B2274:1:5,Melanocoryphus tristrami var. exutus,,Melanocoryphus,,tristrami,exutus,variety,,B2274:1,accepted,,,B2274:1:3,Melanocoryphus tristrami Dougl. & Scott.,,,,,,,Melanocoryphus,,Melanocoryphus | Melanocoryphus tristrami,var. exutus,,5JLBX,9513862,3Z8DP,9184652
B2274:1:6,Melanocoryphus melanogaster Horv.,Horv.,Melanocoryphus,,melanogaster,,species,,B2274:1,accepted,,,B2274:1:1,Melanocoryphus Stål,,,,,,,Melanocoryphus,,Melanocoryphus,melanogaster Horv.,,8QNHZ,11385990,3MQM6,4486344
B2274:1:7,Melanocoryphus melanogaster var. mendosus,,Melanocoryphus,,melanogaster,mendosus,variety,,B2274:1,accepted,,,B2274:1:6,Melanocoryphus melanogaster Horv.,,,,,,,Melanocoryphus,,Melanocoryphus | Melanocoryphus melanogaster,var. mendosus,,5JLBL,9626851,6MD8B,4486338
B2274:1:8,Melanocoryphus confluens,,Melanocoryphus,,confluens,,species,sp. n.,B2274:1,accepted,,,B2274:1:1,Melanocoryphus Stål,,,,,,,Melanocoryphus,,Melanocoryphus,confluens sp. n.,,8PDW3,9297781,3MQMG,4486348
B2274:1:9,Melanocoryphus syriacus Reut.,Reut.,Melanocoryphus,,syriacus,,species,,B2274:1,accepted,,,B2274:1:1,Melanocoryphus Stål,,,,,,,Melanocoryphus,,Melanocoryphus,syriacus Reut.,,,4486343,,4486342
B2274:1:10,Melanocoryphus superbus Poll.,Poll.,Melanocoryphus,,superbus,,species,,B2274:1,accepted,,,B2274:1:1,Melanocoryphus Stål,,,,,,,Melanocoryphus,,Melanocoryphus,superbus Poll.,,8Q96Y,7391619,3MQMG,4486348
