scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B2285:1:1,Platycheirus,,,,,,genus,,B2285:1,accepted,,,,,,,,,,,Platycheirus,,,Platycheirus,,BY3W3,1542996,BY3W3,1542996
B2285:1:2,Pachysphyria,,Platycheirus,,,,subgenus,,B2285:1,accepted,,,B2285:1:1,Platycheirus,,,,,,,Platycheirus,Pachysphyria,Platycheirus,Pachysphyria,,BYWKN,,BY3W3,
B2285:1:3,Platycheirus ambiguus,,Platycheirus,Pachysphyria,ambiguus,,species,,B2285:1,accepted,,,B2285:1:2,Pachysphyria,,,,,,,Platycheirus,Pachysphyria,Platycheirus | Pachysphyria,ambiguus,,8DDZ6,4516766,8DDZ6,4516766
B2285:1:4,Platycheirus,,Platycheirus,,,,subgenus,,B2285:1,accepted,,,B2285:1:1,Platycheirus,,,,,,,Platycheirus,Platycheirus,Platycheirus,Platycheirus,,BY3W3,,BY3W3,
B2285:1:5,Manicatus,,Platycheirus,Platycheirus,,,section,,B2285:1,accepted,,,B2285:1:4,Platycheirus,,,,,,,Platycheirus,Platycheirus,Platycheirus | Platycheirus,Manicatus,,,,,
B2285:1:6,Platycheirus discimanus,,Platycheirus,Platycheirus,discimanus,,species,,B2285:1,accepted,,,B2285:1:5,Manicatus,,,,,,,Platycheirus,Platycheirus,Platycheirus | Platycheirus | Manicatus,discimanus,,4JPFJ,1543134,4JPFJ,1543134
B2285:1:7,Platycheirus melanopsis,,Platycheirus,Platycheirus,melanopsis,,species,,B2285:1,accepted,,,B2285:1:5,Manicatus,,,,,,,Platycheirus,Platycheirus,Platycheirus | Platycheirus | Manicatus,melanopsis,,8BNMT,1543175,8BNMT,1543175
B2285:1:8,Platycheirus manicatus,,Platycheirus,Platycheirus,manicatus,,species,,B2285:1,accepted,,,B2285:1:5,Manicatus,,,,,,,Platycheirus,Platycheirus,Platycheirus | Platycheirus | Manicatus,manicatus,,6VPP3,1543197,6VPP3,1543197
B2285:1:9,Platycheirus tarsalis,,Platycheirus,Platycheirus,tarsalis,,species,,B2285:1,accepted,,,B2285:1:5,Manicatus,,,,,,,Platycheirus,Platycheirus,Platycheirus | Platycheirus | Manicatus,tarsalis,,,4516771,,1543211
B2285:1:10,Albimanus,,Platycheirus,Platycheirus,,,section,,B2285:1,accepted,,,B2285:1:4,Platycheirus,,,,,,,Platycheirus,Platycheirus,Platycheirus | Platycheirus,Albimanus,,,,,
