scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B44:1:1,"Rhagio vitripennis (Linnaeus, 1758)","(Linnaeus, 1758)",Rhagio,,vitripennis,,species,,B44:1,accepted,,,,,,,,,,,Rhagio,,,,4515681,,5079059
B44:1:2,"Rhagio scolopaceus (Linnaeus, 1758)","(Linnaeus, 1758)",Rhagio,,scolopaceus,,species,,B44:1,accepted,,,,,,,,,,,Rhagio,,,8V6VB,1581812,8V6VB,1581812
B44:1:3,Rhagio strigosus,,Rhagio,,strigosus,,species,,B44:1,accepted,,,,,,,,,,,Rhagio,,,4RYML,1581677,4RYML,1581677
B44:1:4,Rhagio annulatus,,Rhagio,,annulatus,,species,,B44:1,accepted,,,,,,,,,,,Rhagio,,,4RYGK,9744770,4RYGK,9744770
B44:1:5,"Rhagio tringarius (Linnaeus, 1758)","(Linnaeus, 1758)",Rhagio,,tringarius,,species,,B44:1,accepted,,,,,,,,,,,Rhagio,,,8TN59,11255792,8TN59,11255792
B44:1:6,"Rhagio lineola (Linnaeus, 1758)","(Linnaeus, 1758)",Rhagio,,lineola,,species,,B44:1,accepted,,,,,,,,,,,Rhagio,,,7966N,1581831,7966N,1581831
B44:1:7,"Rhagio immaculatus (Meigen, 1804)","(Meigen, 1804)",Rhagio,,immaculatus,,species,,B44:1,accepted,,,,,,,,,,,Rhagio,,,4RYJV,1581838,4RYJV,1581838
B44:1:8,Rhagio maculatus,,Rhagio,,maculatus,,species,,B44:1,accepted,,,,,,,,,,,Rhagio,,,4RYKN,1581728,4RYKN,1581728
B44:1:9,Rhagio notatus,,Rhagio,,notatus,,species,,B44:1,accepted,,,,,,,,,,,Rhagio,,,6WTV2,1581744,6WTV2,1581744
B44:1:10,Rhagio conspicuus,,Rhagio,,conspicuus,,species,,B44:1,accepted,,,,,,,,,,,Rhagio,,,4RYHN,1581718,4RYHN,1581718
