scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B2855:1:1,Sigara Fabr.,Fabr.,,,,,genus,,B2855:1,accepted,,,,,,,,,,,Sigara,,,Sigara Fabr.,,7GR7,2049846,7GR7,2049846
B2855:1:2,"Sigara scotti (Douglas & Scott, 1868)","(Douglas & Scott, 1868)",Sigara,,scotti,,species,,B2855:1,accepted,,,B2855:1:1,Sigara Fabr.,,,,,,,Sigara,,Sigara,"scotti (Douglas & Scott, 1868)",,6YMLF,4485406,6YMLF,4485406
B2855:1:3,"Sigara fossarum (Leach, 1818)","(Leach, 1818)",Sigara,,fossarum,,species,,B2855:1,accepted,,,B2855:1:1,Sigara Fabr.,,,,,,,Sigara,,Sigara,"fossarum (Leach, 1818)",,6YMKF,4485413,6YMKF,4485413
B2855:1:4,"Sigara distincta (Fieber, 1848)","(Fieber, 1848)",Sigara,,distincta,,species,,B2855:1,accepted,,,B2855:1:1,Sigara Fabr.,,,,,,,Sigara,,Sigara,"distincta (Fieber, 1848)",,6YMHQ,4485415,6YMHQ,4485415
B2855:1:5,"Corisa undulata Wallengren, 1855","Wallengren, 1855",Corisa,,undulata,,species,,B2855:1,synonym,B2855:1:4,"Sigara distincta (Fieber, 1848)",,,,,,,,,Sigara,,Sigara,"Corisa undulata Wallengren, 1855",,,,,
B2855:1:6,"Corisa vernicosa Wallengren, 1855","Wallengren, 1855",Corisa,,vernicosa,,species,,B2855:1,synonym,B2855:1:4,"Sigara distincta (Fieber, 1848)",,,,,,,,,Sigara,,Sigara,"Corisa vernicosa Wallengren, 1855",,,,,
B2855:1:7,"Corixa douglasi Douglas & Scott, 1865","Douglas & Scott, 1865",Corixa,,douglasi,,species,,B2855:1,synonym,B2855:1:4,"Sigara distincta (Fieber, 1848)",,,,,,,,,Sigara,,Sigara,"Corixa Douglasi Douglas & Scott, 1865",,MMHTD,11342323,6YMHQ,4485415
B2855:1:8,"Corisa gebleri Sahlberg, 1868","Sahlberg, 1868",Corisa,,gebleri,,species,,B2855:1,synonym,B2855:1:4,"Sigara distincta (Fieber, 1848)",,,,,,,,,Sigara,,Sigara,"Corisa Gebleri Sahlberg, 1868",,YFKD,4485400,PNN7,4485399
B2855:1:9,"Sigara falleni (Fieber, 1848)","(Fieber, 1848)",Sigara,,falleni,,species,,B2855:1,accepted,,,B2855:1:1,Sigara Fabr.,,,,,,,Sigara,,Sigara,"falleni (Fieber, 1848)",,6YMHZ,4485409,6YMHZ,4485409
B2855:1:10,"Sigara longipalis (J. Sahlberg, 1878)","(J. Sahlberg, 1878)",Sigara,,longipalis,,species,,B2855:1,accepted,,,B2855:1:1,Sigara Fabr.,,,,,,,Sigara,,Sigara,"longipalis (J. Sahlberg, 1878)",,6YMK4,4485411,6YMK4,4485411
B2855:1:11,"Corisa longipalis J. Sahlberg, 1878","J. Sahlberg, 1878",Corisa,,longipalis,,species,,B2855:1,synonym,B2855:1:10,"Sigara longipalis (J. Sahlberg, 1878)",,,,,,,,,Sigara,,Sigara,"Corisa longipalis J. Sahlberg, 1878",,,4485412,,4485411
B2855:1:12,"Arctocorisa glossata O. Lundblad, 1925","O. Lundblad, 1925",Arctocorisa,,glossata,,species,,B2855:1,synonym,B2855:1:10,"Sigara longipalis (J. Sahlberg, 1878)",,,,,,,,,Sigara,,Sigara,"Arctocorisa glossata O. Lundblad, 1925",,,,,
B2855:1:13,Sigara pearcei,,Sigara,,pearcei,,species,n. sp.,B2855:1,accepted,,,B2855:1:1,Sigara Fabr.,,,,,,,Sigara,,Sigara,pearcei n. sp.,,SVRQL,11230396,6YMKC,2049859
