scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B894:1:1,Barbatula barbatula,,Barbatula,,barbatula,,species,,B894:1,accepted,,,,,,,,,,,Barbatula,,,Barbatula barbatula,,KMC9,5204862,KMC9,5204862
B894:1:2,Cobitis taenia,,Cobitis,,taenia,,species,,B894:1,accepted,,,,,,,,,,,Cobitis,,,Cobitis taenia,,WK47,2368185,WK47,2368185
B894:1:3,Cottus perifretum,,Cottus,,perifretum,,species,,B894:1,accepted,,,,,,,,,,,Cottus,,,Cottus perifretum,"{""indistinguishableFrom"":[""B894:1:4""]}",YYK4,2334088,YYK4,2334088
B894:1:4,Cottus rhenanus,,Cottus,,rhenanus,,species,,B894:1,accepted,,,,,,,,,,,Cottus,,,Cottus rhenanus,"{""indistinguishableFrom"":[""B894:1:3""]}",YYKM,2334183,YYKM,2334183
B894:1:5,Gobio gobio,,Gobio,,gobio,,species,,B894:1,accepted,,,,,,,,,,,Gobio,,,Gobio gobio,,3GP8J,4409628,3GP8J,4409628
B894:1:6,Misgurnus fossilis,,Misgurnus,,fossilis,,species,,B894:1,accepted,,,,,,,,,,,Misgurnus,,,Misgurnus fossilis,,43NKC,2367936,43NKC,2367936
B894:1:7,Neogobius fluviatilis,,Neogobius,,fluviatilis,,species,,B894:1,accepted,,,,,,,,,,,Neogobius,,,Neogobius fluviatilis,,46HS5,2379105,46HS5,2379105
B894:1:8,Neogobius kessleri,,Neogobius,,kessleri,,species,,B894:1,accepted,,,,,,,,,,,Neogobius,,,Neogobius kessleri,,46HS9,2379062,6W7RT,4285968
B894:1:9,Neogobius melanostomus,,Neogobius,,melanostomus,,species,,B894:1,accepted,,,,,,,,,,,Neogobius,,,Neogobius melanostomus,,6RW9X,2379089,6RW9X,2379089
B894:1:10,Proterorhinus semilunaris,,Proterorhinus,,semilunaris,,species,,B894:1,accepted,,,,,,,,,,,Proterorhinus,,,Proterorhinus semilunaris,,77Z2S,2379245,77Z2S,2379245
B894:1:11,Romanogobio belingi,,Romanogobio,,belingi,,species,,B894:1,accepted,,,,,,,,,,,Romanogobio,,,Romanogobio belingi,,6WWMF,2360795,6WWMF,2360795
