scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B657:2:1,Dermaptera,,,,,,order,,B657:2,accepted,,,,,,,,Dermaptera,,,,,,8MP8D,1224,8MP8D,1224
B657:2:2,Carcinophoridae,,,,,,family,,B657:2,accepted,,,B657:2:1,Dermaptera,,,,Dermaptera,Carcinophoridae,,,,Dermaptera,,4767,,4767
B657:2:3,Anisolabis,,,,,,genus,,B657:2,accepted,,,B657:2:2,Carcinophoridae,,,,Dermaptera,Carcinophoridae,,Anisolabis,,Dermaptera | Carcinophoridae,8MQ26,1419900,8MQ26,1419900
B657:2:4,Anisolabis maritima (Bonelli),(Bonelli),Anisolabis,,maritima,,species,,B657:2,accepted,,,B657:2:3,Anisolabis,,,,Dermaptera,Carcinophoridae,,Anisolabis,,Dermaptera | Carcinophoridae | Anisolabis,5V3KJ,1419902,5V3KJ,1419902
B657:2:5,Euborellia,,,,,,genus,,B657:2,accepted,,,B657:2:2,Carcinophoridae,,,,Dermaptera,Carcinophoridae,,Euborellia,,Dermaptera | Carcinophoridae,8MR2V,1419888,8MR2V,1419888
B657:2:6,Euborellia ambigua (Borelli),(Borelli),Euborellia,,ambigua,,species,,B657:2,accepted,,,B657:2:5,Euborellia,,,,Dermaptera,Carcinophoridae,,Euborellia,,Dermaptera | Carcinophoridae | Euborellia,3BNX5,1419893,3BNX5,1419893
B657:2:7,Euborellia annulata (F.),(F.),Euborellia,,annulata,,species,,B657:2,accepted,,,B657:2:5,Euborellia,,,,Dermaptera,Carcinophoridae,,Euborellia,,Dermaptera | Carcinophoridae | Euborellia,,,,
B657:2:8,Euborellia annulipes (Lucas),(Lucas),Euborellia,,annulipes,,species,,B657:2,accepted,,,B657:2:5,Euborellia,,,,Dermaptera,Carcinophoridae,,Euborellia,,Dermaptera | Carcinophoridae | Euborellia,3BNX9,1419894,3BNX9,1419894
B657:2:9,Euborellia caraibea Hebard,Hebard,Euborellia,,caraibea,,species,,B657:2,accepted,,,B657:2:5,Euborellia,,,,Dermaptera,Carcinophoridae,,Euborellia,,Dermaptera | Carcinophoridae | Euborellia,3BNXK,1419897,3BNXK,1419897
B657:2:10,Forficulidae,,,,,,family,,B657:2,accepted,,,B657:2:1,Dermaptera,,,,Dermaptera,Forficulidae,,,,Dermaptera,8MPD6,7861,8MPD6,7861
