scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B520:1:1,"Pterocheilus Klug, 1805","Klug, 1805",,,,,genus,,B520:1,accepted,,,,,,,,,,,Pterocheilus,,,74NT,1328831,74NT,1328831
B520:1:2,"Pterocheilus phaleratus (Panzer, 1797)","(Panzer, 1797)",Pterocheilus,,phaleratus,,species,,B520:1,accepted,,,B520:1:1,"Pterocheilus Klug, 1805",,,,,,,Pterocheilus,,Pterocheilus,4PVX3,8510702,4PVX3,8510702
B520:1:3,"Pterocheilus phaleratus subsp. phaleratus (Panzer, 1797)","(Panzer, 1797)",Pterocheilus,,phaleratus,phaleratus,subspecies,,B520:1,accepted,,,B520:1:2,"Pterocheilus phaleratus (Panzer, 1797)",,,,,,,Pterocheilus,,Pterocheilus | Pterocheilus phaleratus,,7217794,,7217794
B520:1:4,"Vespa phalerata Panzer, 1797","Panzer, 1797",Vespa,,phalerata,,species,,B520:1,synonym,B520:1:3,"Pterocheilus phaleratus subsp. phaleratus (Panzer, 1797)",,,,,,,,,Pterocheilus,,Pterocheilus | Pterocheilus phaleratus,5B9YK,6247385,5B9YK,6247385
B520:1:5,"Pterocheilus phaleratus subsp. chevrieranus Saussure, 1856","Saussure, 1856",Pterocheilus,,phaleratus,chevrieranus,subspecies,,B520:1,accepted,,,B520:1:2,"Pterocheilus phaleratus (Panzer, 1797)",,,,,,,Pterocheilus,,Pterocheilus | Pterocheilus phaleratus,5KRPN,6249143,5KRPN,6249143
B520:1:6,"Pterocheilus phaleratus subsp. formosus Frivaldski, 1876","Frivaldski, 1876",Pterocheilus,,phaleratus,formosus,subspecies,,B520:1,accepted,,,B520:1:2,"Pterocheilus phaleratus (Panzer, 1797)",,,,,,,Pterocheilus,,Pterocheilus | Pterocheilus phaleratus,5KRPP,6249139,5KRPP,6249139
B520:1:7,"Pterocheilus phaleratus subsp. luteiscapus Gusenleitner, 1979","Gusenleitner, 1979",Pterocheilus,,phaleratus,luteiscapus,subspecies,,B520:1,accepted,,,B520:1:2,"Pterocheilus phaleratus (Panzer, 1797)",,,,,,,Pterocheilus,,Pterocheilus | Pterocheilus phaleratus,5KRPR,6249144,5KRPR,6249144
B520:1:8,Pterocheilus phaleratus subsp. suáerzi,,Pterocheilus,,phaleratus,suáerzi,subspecies,nov. ssp.,B520:1,accepted,,,B520:1:2,"Pterocheilus phaleratus (Panzer, 1797)",,,,,,,Pterocheilus,,Pterocheilus | Pterocheilus phaleratus,,,,
B520:1:9,"Pterocheilus phaleratus subsp. tuberculatus Blüthgen, 1955","Blüthgen, 1955",Pterocheilus,,phaleratus,tuberculatus,subspecies,,B520:1,accepted,,,B520:1:2,"Pterocheilus phaleratus (Panzer, 1797)",,,,,,,Pterocheilus,,Pterocheilus | Pterocheilus phaleratus,7KQ5T,6249142,7KQ5T,6249142
B520:1:10,"Pterocheilus phaleratus subsp. yeguasicus Blüthgen, 1951","Blüthgen, 1951",Pterocheilus,,phaleratus,yeguasicus,subspecies,,B520:1,accepted,,,B520:1:2,"Pterocheilus phaleratus (Panzer, 1797)",,,,,,,Pterocheilus,,Pterocheilus | Pterocheilus phaleratus,5KRPV,6249145,5KRPV,6249145
B520:1:11,"Onychopterocheilus Blüthgen, 1955","Blüthgen, 1955",,,,,genus,,B520:1,accepted,,,,,,,,,,,Onychopterocheilus,,,68GK,1329192,68GK,1329192
B520:1:12,"Onychopterocheilus rectus (Dalla Torre, 1889)","(Dalla Torre, 1889)",Onychopterocheilus,,rectus,,species,,B520:1,accepted,,,B520:1:11,"Onychopterocheilus Blüthgen, 1955",,,,,,,Onychopterocheilus,,Onychopterocheilus,49RFG,1329237,49RFG,1329237
B520:1:13,"Odynerus rectus Dalla Torre, 1889","Dalla Torre, 1889",Odynerus,,rectus,,species,,B520:1,synonym,B520:1:12,"Onychopterocheilus rectus (Dalla Torre, 1889)",,,,,,,,,Onychopterocheilus,,Onychopterocheilus,,4504287,,1329237
B520:1:14,"Odynerus albicinctus Mocsáry, 1883","Mocsáry, 1883",Odynerus,,albicinctus,,species,,B520:1,synonym,B520:1:12,"Onychopterocheilus rectus (Dalla Torre, 1889)",,,,,,,,,Onychopterocheilus,Epipona,Onychopterocheilus,74GLD,1329241,49RFG,1329237
B520:1:15,"Odynerus daw Dusmet, 1903","Dusmet, 1903",Odynerus,,daw,,species,syn. nov.,B520:1,synonym,B520:1:12,"Onychopterocheilus rectus (Dalla Torre, 1889)",,,,,,,,,Onychopterocheilus,Hoplomerus,Onychopterocheilus,48TKW,1329240,49RFG,1329237
B520:1:16,"Onychopterocheilus hellenicus (Morawitz, 1885)","(Morawitz, 1885)",Onychopterocheilus,,hellenicus,,species,,B520:1,accepted,,,B520:1:11,"Onychopterocheilus Blüthgen, 1955",,,,,,,Onychopterocheilus,,Onychopterocheilus,74LYB,1329244,74LYB,1329244
B520:1:17,"Onychopterocheilus hellenicus subsp. hellenicus (Morawitz, 1885)","(Morawitz, 1885)",Onychopterocheilus,,hellenicus,hellenicus,subspecies,,B520:1,accepted,,,B520:1:16,"Onychopterocheilus hellenicus (Morawitz, 1885)",,,,,,,Onychopterocheilus,,Onychopterocheilus | Onychopterocheilus hellenicus,,7217506,,7217506
B520:1:18,"Pterochilus hellenicus Morawitz, 1885","Morawitz, 1885",Pterochilus,,hellenicus,,species,,B520:1,synonym,B520:1:17,"Onychopterocheilus hellenicus subsp. hellenicus (Morawitz, 1885)",,,,,,,,,Onychopterocheilus,,Onychopterocheilus | Onychopterocheilus hellenicus,,8977287,,1329244
B520:1:19,"Pterochilus nitens Bernard, 1934","Bernard, 1934",Pterochilus,,nitens,,species,syn. nov.,B520:1,synonym,B520:1:17,"Onychopterocheilus hellenicus subsp. hellenicus (Morawitz, 1885)",,,,,,,,,Onychopterocheilus,,Onychopterocheilus | Onychopterocheilus hellenicus,6WKHM,1329245,74LYB,1329244
B520:1:20,"Onychopterocheilus matritensis (Dusmet, 1909)","(Dusmet, 1909)",Onychopterocheilus,,matritensis,,species,,B520:1,accepted,,,B520:1:11,"Onychopterocheilus Blüthgen, 1955",,,,,,,Onychopterocheilus,,Onychopterocheilus,49RF5,1329224,49RF5,1329224
B520:1:21,"Pterocheilus matritensis Dusmet, 1909","Dusmet, 1909",Pterocheilus,,matritensis,,species,,B520:1,synonym,B520:1:20,"Onychopterocheilus matritensis (Dusmet, 1909)",,,,,,,,,Onychopterocheilus,,Onychopterocheilus,,4504294,,1329224
B520:1:22,"Onychopterocheilus pallasii Klug, 1805","Klug, 1805",Onychopterocheilus,,pallasii,,species,,B520:1,accepted,,,B520:1:11,"Onychopterocheilus Blüthgen, 1955",,,,,,,Onychopterocheilus,,Onychopterocheilus,49RFD,1329258,49RFD,1329258
B520:1:23,"Acutopterocheilus Kurzenko, 1988","Kurzenko, 1988",,,,,subgenus,,B520:1,accepted,,,B520:1:11,"Onychopterocheilus Blüthgen, 1955",,,,,,,Onychopterocheilus,Acutopterocheilus,Onychopterocheilus,,,,
B520:1:24,"Onychopterocheilus atrohitrus (Morawitz, 1885)","(Morawitz, 1885)",Onychopterocheilus,,atrohitrus,,species,,B520:1,accepted,,,B520:1:23,"Acutopterocheilus Kurzenko, 1988",,,,,,,Onychopterocheilus,Acutopterocheilus,Onychopterocheilus | Acutopterocheilus,,,,
B520:1:25,"Pterochilus atrohitrus Morawitz, 1885","Morawitz, 1885",Pterochilus,,atrohitrus,,species,,B520:1,synonym,B520:1:24,"Onychopterocheilus atrohitrus (Morawitz, 1885)",,,,,,,,,Onychopterocheilus,Acutopterocheilus,Onychopterocheilus | Acutopterocheilus,,,,
B520:1:26,"Hemipterochilus Ferton, 1909","Ferton, 1909",,,,,genus,,B520:1,accepted,,,,,,,,,,,Hemipterochilus,,,4VC6,1332649,4VC6,1332649
B520:1:27,"Hemipterochilus aberrans (Morawitz, 1885)","(Morawitz, 1885)",Hemipterochilus,,aberrans,,species,,B520:1,accepted,,,B520:1:26,"Hemipterochilus Ferton, 1909",,,,,,,Hemipterochilus,,Hemipterochilus,3KS3X,1332656,3KS3X,1332656
B520:1:28,"Pterochilus aberrans Morawitz, 1885","Morawitz, 1885",Pterochilus,,aberrans,,species,,B520:1,synonym,B520:1:27,"Hemipterochilus aberrans (Morawitz, 1885)",,,,,,,,,Hemipterochilus,,Hemipterochilus,,8850476,,1332656
B520:1:29,"Hemipterochilus bembeciformis (Mocsáry, 1867)","(Mocsáry, 1867)",Hemipterochilus,,bembeciformis,,species,,B520:1,accepted,,,B520:1:26,"Hemipterochilus Ferton, 1909",,,,,,,Hemipterochilus,,Hemipterochilus,3KS3Y,1332657,3KS3Y,1332657
B520:1:30,"Odynerus bembeciformis Morawitz, 1867","Morawitz, 1867",Odynerus,,bembeciformis,,species,,B520:1,synonym,B520:1:29,"Hemipterochilus bembeciformis (Mocsáry, 1867)",,,,,,,,,Hemipterochilus,Pterocheilus,Hemipterochilus,,4504100,,1332657
B520:1:31,"Hemipterochilus bembeciformis subsp. terricola (Mocsáry, 1883)","(Mocsáry, 1883)",Hemipterochilus,,bembeciformis,terricola,subspecies,,B520:1,accepted,,,B520:1:29,"Hemipterochilus bembeciformis (Mocsáry, 1867)",,,,,,,Hemipterochilus,,Hemipterochilus | Hemipterochilus bembeciformis,7K5SF,6247808,7K5SF,6247808
B520:1:32,"Odynerus terricola Mocsáry, 1883","Mocsáry, 1883",Odynerus,,terricola,,species,,B520:1,synonym,B520:1:31,"Hemipterochilus bembeciformis subsp. terricola (Mocsáry, 1883)",,,,,,,,,Hemipterochilus,Epipona,Hemipterochilus | Hemipterochilus bembeciformis,,,,
B520:1:33,Hemipterochilus fairmairi (Saussure),(Saussure),Hemipterochilus,,fairmairi,,species,,B520:1,accepted,,,B520:1:26,"Hemipterochilus Ferton, 1909",,,,,,,Hemipterochilus,,Hemipterochilus,3KS42,1332652,3KS42,1332652
B520:1:34,Odynerus fairmairi Saussure,Saussure,Odynerus,,fairmairi,,species,,B520:1,synonym,B520:1:33,Hemipterochilus fairmairi (Saussure),,,,,,,,,Hemipterochilus,,Hemipterochilus,,4504101,,1332652
B520:1:35,"Cephalochilus Blüthgen, 1939","Blüthgen, 1939",,,,,genus,,B520:1,accepted,,,,,,,,,,,Cephalochilus,,,62K8C,1330518,62K8C,1330518
B520:1:36,"Cephalochilus labiatus (Fabricius, 1798)","(Fabricius, 1798)",Cephalochilus,,labiatus,,species,,B520:1,accepted,,,B520:1:35,"Cephalochilus Blüthgen, 1939",,,,,,,Cephalochilus,,Cephalochilus,69J82,1330519,69J82,1330519
B520:1:37,"Vespa labiata Fabricius, 1798","Fabricius, 1798",Vespa,,labiata,,species,,B520:1,synonym,B520:1:36,"Cephalochilus labiatus (Fabricius, 1798)",,,,,,,,,Cephalochilus,,Cephalochilus,,4504176,,1330519
B520:1:38,"Cephalochilus labiatus subsp. hispanicus (Medina, 1892)","(Medina, 1892)",Cephalochilus,,labiatus,hispanicus,subspecies,,B520:1,accepted,,,B520:1:36,"Cephalochilus labiatus (Fabricius, 1798)",,,,,,,Cephalochilus,,Cephalochilus | Cephalochilus labiatus,5GB4G,6248653,5GB4G,6248653
B520:1:39,"Pterochilus hispanicus Medina, 1892","Medina, 1892",Pterochilus,,hispanicus,,species,,B520:1,synonym,B520:1:38,"Cephalochilus labiatus subsp. hispanicus (Medina, 1892)",,,,,,,,,Cephalochilus,,Cephalochilus | Cephalochilus labiatus,,,,
