scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B233:1:1,Diptera,,,,,,order,,B233:1,accepted,,,,,,,,Diptera,,,,,,D2P,811,D2P,811
B233:1:2,Stratiomyidae,,,,,,family,,B233:1,accepted,,,B233:1:1,Diptera,,,,Diptera,Stratiomyidae,,,,Diptera,GQH,6923,GQH,6923
B233:1:3,Beridinae,,,,,,subfamily,,B233:1,accepted,,,B233:1:2,Stratiomyidae,,,,Diptera,Stratiomyidae,Beridinae,,,Diptera | Stratiomyidae,87CDN,,87CDN,
B233:1:4,Beris Latreille,Latreille,,,,,genus,,B233:1,accepted,,,B233:1:3,Beridinae,,,,Diptera,Stratiomyidae,Beridinae,Beris,,Diptera | Stratiomyidae | Beridinae,39PQ,1459648,39PQ,1459648
B233:1:5,Beris clavipes Linnaeus,Linnaeus,Beris,,clavipes,,species,,B233:1,accepted,,,B233:1:4,Beris Latreille,,,,Diptera,Stratiomyidae,Beridinae,Beris,,Diptera | Stratiomyidae | Beridinae | Beris,LL3F,1580585,LL3F,1580585
B233:1:6,Beris vallata Forster,Forster,Beris,,vallata,,species,,B233:1,accepted,,,B233:1:4,Beris Latreille,,,,Diptera,Stratiomyidae,Beridinae,Beris,,Diptera | Stratiomyidae | Beridinae | Beris,LL5H,1580578,LL5H,1580578
B233:1:7,Beris morrisii Dale,Dale,Beris,,morrisii,,species,,B233:1,accepted,,,B233:1:4,Beris Latreille,,,,Diptera,Stratiomyidae,Beridinae,Beris,,Diptera | Stratiomyidae | Beridinae | Beris,LL4N,1580605,LL4N,1580605
B233:1:8,Beris fuscipes Meigen,Meigen,Beris,,fuscipes,,species,,B233:1,accepted,,,B233:1:4,Beris Latreille,,,,Diptera,Stratiomyidae,Beridinae,Beris,,Diptera | Stratiomyidae | Beridinae | Beris,LL3W,1580564,LL3W,1580564
B233:1:9,Beris geniculata Curtis,Curtis,Beris,,geniculata,,species,,B233:1,accepted,,,B233:1:4,Beris Latreille,,,,Diptera,Stratiomyidae,Beridinae,Beris,,Diptera | Stratiomyidae | Beridinae | Beris,LL42,1580580,LL42,1580580
B233:1:10,Beris chalybeata Forster,Forster,Beris,,chalybeata,,species,,B233:1,accepted,,,B233:1:4,Beris Latreille,,,,Diptera,Stratiomyidae,Beridinae,Beris,,Diptera | Stratiomyidae | Beridinae | Beris,,9407216,,1580608
