scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B1527:1:1,Ajuga pyramidalis,,Ajuga,,pyramidalis,,species,,B1527:1,accepted,,,,,,,,,,,Ajuga,,,Ajuga pyramidalis,,BDR4,8429926,BDR4,8429926
B1527:1:2,Androsace septentrionalis,,Androsace,,septentrionalis,,species,,B1527:1,accepted,,,,,,,,,,,Androsace,,,Androsace septentrionalis,,672P3,3169326,672P3,3169326
B1527:1:3,Antennaria dioica,,Antennaria,,dioica,,species,,B1527:1,accepted,,,,,,,,,,,Antennaria,,,Antennaria dioica,,66XCZ,5385604,66XCZ,5385604
B1527:1:4,Anthoxanthum nipponicum,,Anthoxanthum,,nipponicum,,species,,B1527:1,accepted,,,,,,,,,,,Anthoxanthum,,,Anthoxanthum nipponicum,"{""indistinguishableFrom"":[""B1527:1:5""]}",5VH3F,4133640,5VH3F,4133640
B1527:1:5,Anthoxanthum odoratum,,Anthoxanthum,,odoratum,,species,,B1527:1,accepted,,,,,,,,,,,Anthoxanthum,,,Anthoxanthum odoratum,"{""indistinguishableFrom"":[""B1527:1:4""]}",67GRD,2705975,67GRD,2705975
B1527:1:6,Anthyllis vulneraria,,Anthyllis,,vulneraria,,species,,B1527:1,accepted,,,,,,,,,,,Anthyllis,,,Anthyllis vulneraria,,5VK74,5352367,5VK74,5352367
B1527:1:7,Armeria maritima,,Armeria,,maritima,,species,,B1527:1,accepted,,,,,,,,,,,Armeria,,,Armeria maritima,,GS9T,7700420,GS9T,7700420
B1527:1:8,Arnica montana,,Arnica,,montana,,species,,B1527:1,accepted,,,,,,,,,,,Arnica,,,Arnica montana,,GT52,5405976,GT52,5405976
B1527:1:9,Artemisia campestris,,Artemisia,,campestris,,species,,B1527:1,accepted,,,,,,,,,,,Artemisia,,,Artemisia campestris,,GW62,3121461,GW62,3121461
B1527:1:10,Bartsia alpina,,Bartsia,,alpina,,species,,B1527:1,accepted,,,,,,,,,,,Bartsia,,,Bartsia alpina,,5WDGL,3170807,5WDGL,3170807
B1527:1:11,Bistorta vivipara,,Bistorta,,vivipara,,species,,B1527:1,accepted,,,,,,,,,,,Bistorta,,,Bistorta vivipara,,LX7C,2889299,LX7C,2889299
B1527:1:12,Briza media,,Briza,,media,,species,,B1527:1,accepted,,,,,,,,,,,Briza,,,Briza media,,NBY8,2702789,NBY8,2702789
B1527:1:13,Campanula patula,,Campanula,,patula,,species,,B1527:1,accepted,,,,,,,,,,,Campanula,,,Campanula patula,,QBPG,5410564,QBPG,5410564
B1527:1:14,Campanula persicifolia,,Campanula,,persicifolia,,species,,B1527:1,accepted,,,,,,,,,,,Campanula,,,Campanula persicifolia,,QBQB,5411475,QBQB,5411475
B1527:1:15,Campanula rotundifolia,,Campanula,,rotundifolia,,species,,B1527:1,accepted,,,,,,,,,,,Campanula,,,Campanula rotundifolia,,QBVH,5410907,QBVH,5410907
B1527:1:16,Cardamine pratensis,,Cardamine,,pratensis,,species,,B1527:1,accepted,,,,,,,,,,,Cardamine,,,Cardamine pratensis,,R4LD,7972010,R4LD,7972010
B1527:1:17,Carex hostiana,,Carex,,hostiana,,species,,B1527:1,accepted,,,,,,,,,,,Carex,,,Carex hostiana,,R9Q8,2728963,R9Q8,2728963
B1527:1:18,Carex panicea,,Carex,,panicea,,species,,B1527:1,accepted,,,,,,,,,,,Carex,,,Carex panicea,,5XCQB,2724609,5XCQB,2724609
B1527:1:19,Carex pilulifera,,Carex,,pilulifera,,species,,B1527:1,accepted,,,,,,,,,,,Carex,,,Carex pilulifera,,RB6D,2726614,RB6D,2726614
B1527:1:20,Carlina vulgaris,,Carlina,,vulgaris,,species,,B1527:1,accepted,,,,,,,,,,,Carlina,,,Carlina vulgaris,,69C38,3105380,69C38,3105380
B1527:1:21,Centaurea jacea,,Centaurea,,jacea,,species,,B1527:1,accepted,,,,,,,,,,,Centaurea,,,Centaurea jacea,,S6S6,3128547,S6S6,3128547
B1527:1:22,Cirsium acaule,,Cirsium,,acaule,,species,,B1527:1,accepted,,,,,,,,,,,Cirsium,,,Cirsium acaule,,VHMF,3112799,VHMF,3112799
B1527:1:23,Cirsium heterophyllum,,Cirsium,,heterophyllum,,species,,B1527:1,accepted,,,,,,,,,,,Cirsium,,,Cirsium heterophyllum,,VHZF,3113745,VHZF,3113745
B1527:1:24,Corynephorus canescens,,Corynephorus,,canescens,,species,,B1527:1,accepted,,,,,,,,,,,Corynephorus,,,Corynephorus canescens,,YQW8,5290194,YQW8,5290194
B1527:1:25,Crepis praemorsa,,Crepis,,praemorsa,,species,,B1527:1,accepted,,,,,,,,,,,Crepis,,,Crepis praemorsa,,6BFJ7,5403302,6BFJ7,5403302
B1527:1:26,Dactylorhiza incarnata,,Dactylorhiza,,incarnata,,species,,B1527:1,accepted,,,,,,,,,,,Dactylorhiza,,,Dactylorhiza incarnata,"{""indistinguishableFrom"":[""B1527:1:27""]}",33WLL,8248593,33WLL,8248593
B1527:1:27,Dactylorhiza majalis,,Dactylorhiza,,majalis,,species,,B1527:1,accepted,,,,,,,,,,,Dactylorhiza,,,Dactylorhiza majalis,"{""indistinguishableFrom"":[""B1527:1:26""]}",33WM7,2810155,33WM7,2810155
B1527:1:28,Dactylorhiza maculata,,Dactylorhiza,,maculata,,species,,B1527:1,accepted,,,,,,,,,,,Dactylorhiza,,,Dactylorhiza maculata,,33WM5,8179794,33WM5,8179794
B1527:1:29,Danthonia decumbens,,Danthonia,,decumbens,,species,,B1527:1,accepted,,,,,,,,,,,Danthonia,,,Danthonia decumbens,,3449T,2703250,3449T,2703250
B1527:1:30,Dianthus deltoides,,Dianthus,,deltoides,,species,,B1527:1,accepted,,,,,,,,,,,Dianthus,,,Dianthus deltoides,,6CPNG,3085424,6CPNG,3085424
B1527:1:31,Erica tetralix,,Erica,,tetralix,,species,,B1527:1,accepted,,,,,,,,,,,Erica,,,Erica tetralix,,6GLHZ,5333412,6GLHZ,5333412
B1527:1:32,Festuca ovina,,Festuca,,ovina,,species,,B1527:1,accepted,,,,,,,,,,,Festuca,,,Festuca ovina,,6HST6,12269561,6HST6,12269561
B1527:1:33,Filipendula vulgaris,,Filipendula,,vulgaris,,species,,B1527:1,accepted,,,,,,,,,,,Filipendula,,,Filipendula vulgaris,,6J2MP,2988069,6J2MP,2988069
B1527:1:34,Fragaria viridis,,Fragaria,,viridis,,species,,B1527:1,accepted,,,,,,,,,,,Fragaria,,,Fragaria viridis,,6JK5H,8400458,6JK5H,8400458
B1527:1:35,Galium boreale,,Galium,,boreale,,species,,B1527:1,accepted,,,,,,,,,,,Galium,,,Galium boreale,,6K7KQ,2914338,6K7KQ,2914338
B1527:1:36,Galium saxatile,,Galium,,saxatile,,species,,B1527:1,accepted,,,,,,,,,,,Galium,,,Galium saxatile,,3F6FF,2914547,3F6FF,2914547
B1527:1:37,Galium uliginosum,,Galium,,uliginosum,,species,,B1527:1,accepted,,,,,,,,,,,Galium,,,Galium uliginosum,,3F6NQ,2913556,3F6NQ,2913556
B1527:1:38,Galium verum,,Galium,,verum,,species,,B1527:1,accepted,,,,,,,,,,,Galium,,,Galium verum,,3F6PX,9063248,3F6PX,9063248
B1527:1:39,Gentiana pneumonanthe,,Gentiana,,pneumonanthe,,species,,B1527:1,accepted,,,,,,,,,,,Gentiana,,,Gentiana pneumonanthe,,3FMM8,7270598,3FMM8,7270598
B1527:1:40,Gentianella campestris,,Gentianella,,campestris,,species,,B1527:1,accepted,,,,,,,,,,,Gentianella,,,Gentianella campestris,,3FN69,7270427,3FN69,7270427
B1527:1:41,Geranium sanguineum,,Geranium,,sanguineum,,species,,B1527:1,accepted,,,,,,,,,,,Geranium,,,Geranium sanguineum,,3FV5W,2890920,3FV5W,2890920
B1527:1:42,Globularia vulgaris,,Globularia,,vulgaris,,species,,B1527:1,accepted,,,,,,,,,,,Globularia,,,Globularia vulgaris,,6KJ84,7265191,6KJ84,7265191
B1527:1:43,Gymnadenia conopsea,,Gymnadenia,,conopsea,,species,,B1527:1,accepted,,,,,,,,,,,Gymnadenia,,,Gymnadenia conopsea,,3HP3H,7845022,3HP3H,7845022
B1527:1:44,Helictochloa pratensis,,Helictochloa,,pratensis,,species,,B1527:1,accepted,,,,,,,,,,,Helictochloa,,,Helictochloa pratensis,,3K9S6,6559939,3K9S6,6559939
B1527:1:45,Hierochloe odorata,,Hierochloe,,odorata,,species,,B1527:1,accepted,,,,,,,,,,,Hierochloë,,,Hierochloë odorata,,3LVJZ,7686454,67GRF,7686454
B1527:1:46,Hierochloë odorata subsp. odorata,,Hierochloë,,odorata,odorata,subspecies,,B1527:1,accepted,,,B1527:1:45,Hierochloe odorata,,,,,,,Hierochloë,,Hierochloe odorata,Hierochloë odorata subsp. odorata,,,7262116,,7262116
B1527:1:47,Hypochaeris maculata,,Hypochaeris,,maculata,,species,,B1527:1,accepted,,,,,,,,,,,Hypochaeris,,,Hypochaeris maculata,,3NTNL,3093693,5LMV5,7883344
B1527:1:48,Hypochaeris radicata,,Hypochaeris,,radicata,,species,,B1527:1,accepted,,,,,,,,,,,Hypochaeris,,,Hypochaeris radicata,,3NTPS,3093702,3NTPS,3093702
B1527:1:49,Jasione montana,,Jasione,,montana,,species,,B1527:1,accepted,,,,,,,,,,,Jasione,,,Jasione montana,,3QM87,7403865,3QM87,7403865
B1527:1:50,Juncus squarrosus,,Juncus,,squarrosus,,species,,B1527:1,accepted,,,,,,,,,,,Juncus,,,Juncus squarrosus,,6NH9D,2701727,6NH9D,2701727
B1527:1:51,Knautia arvensis,,Knautia,,arvensis,,species,,B1527:1,accepted,,,,,,,,,,,Knautia,,,Knautia arvensis,,3R9V9,12103625,3R9V9,12103625
B1527:1:52,Lactuca alpina,,Lactuca,,alpina,,species,,B1527:1,accepted,,,,,,,,,,,Lactuca,,,Lactuca alpina,,99JR2,7837439,V7M3,7837439
B1527:1:53,Lathyrus linifolius,,Lathyrus,,linifolius,,species,,B1527:1,accepted,,,,,,,,,,,Lathyrus,,,Lathyrus linifolius,,3SKWT,5356393,3SKWT,5356393
B1527:1:54,Leontodon hispidus,,Leontodon,,hispidus,,species,,B1527:1,accepted,,,,,,,,,,,Leontodon,,,Leontodon hispidus,,6P8JN,3137498,6P8JN,3137498
B1527:1:55,Leucanthemum vulgare,,Leucanthemum,,vulgare,,species,,B1527:1,accepted,,,,,,,,,,,Leucanthemum,,,Leucanthemum vulgare,,723WW,8848598,723WW,8848598
B1527:1:56,Linum catharticum,,Linum,,catharticum,,species,,B1527:1,accepted,,,,,,,,,,,Linum,,,Linum catharticum,,3V4PH,2873865,3V4PH,2873865
B1527:1:57,Lotus corniculatus,,Lotus,,corniculatus,,species,,B1527:1,accepted,,,,,,,,,,,Lotus,,,Lotus corniculatus,,3W7ZK,5357013,3W7ZK,5357013
B1527:1:58,Luzula campestris,,Luzula,,campestris,,species,,B1527:1,accepted,,,,,,,,,,,Luzula,,,Luzula campestris,,3WHDQ,11106314,3WHDQ,11106314
B1527:1:59,Luzula multiflora,,Luzula,,multiflora,,species,,B1527:1,accepted,,,,,,,,,,,Luzula,,,Luzula multiflora,"{""indistinguishableFrom"":[""B1527:1:60""]}",3WHHD,2700934,3WHHD,2700934
B1527:1:60,Luzula sudetica,,Luzula,,sudetica,,species,,B1527:1,accepted,,,,,,,,,,,Luzula,,,Luzula sudetica,"{""indistinguishableFrom"":[""B1527:1:59""]}",3WHKF,2700802,3WHKF,2700802
B1527:1:61,Lychnis flos-cuculi,,Lychnis,,flos-cuculi,,species,,B1527:1,accepted,,,,,,,,,,,Lychnis,,,Lychnis flos-cuculi,,3WJNR,3085873,4XC6F,5384738
B1527:1:62,Myosotis discolor,,Myosotis,,discolor,,species,,B1527:1,accepted,,,,,,,,,,,Myosotis,,,Myosotis discolor,,455VK,5341177,455VK,5341177
B1527:1:63,Myosotis ramosissima,,Myosotis,,ramosissima,,species,,B1527:1,accepted,,,,,,,,,,,Myosotis,,,Myosotis ramosissima,,6S43S,7589756,6S43S,7589756
B1527:1:64,Myosotis stricta,,Myosotis,,stricta,,species,,B1527:1,accepted,,,,,,,,,,,Myosotis,,,Myosotis stricta,,4565J,5341190,4565J,5341190
B1527:1:65,Nardus stricta,,Nardus,,stricta,,species,,B1527:1,accepted,,,,,,,,,,,Nardus,,,Nardus stricta,,45PLC,2702717,45PLC,2702717
B1527:1:66,Narthecium ossifragum,,Narthecium,,ossifragum,,species,,B1527:1,accepted,,,,,,,,,,,Narthecium,,,Narthecium ossifragum,,746DD,5602614,746DD,5602614
B1527:1:67,Odontites litoralis,,Odontites,,litoralis,,species,,B1527:1,accepted,,,,,,,,,,,Odontites,,,Odontites litoralis,,48P3K,7911410,48P3K,7911410
B1527:1:68,Ophioglossum vulgatum,,Ophioglossum,,vulgatum,,species,,B1527:1,accepted,,,,,,,,,,,Ophioglossum,,,Ophioglossum vulgatum,,B9ZBR,2650133,B9ZBR,2650133
B1527:1:69,Orchis mascula,,Orchis,,mascula,,species,,B1527:1,accepted,,,,,,,,,,,Orchis,,,Orchis mascula,,6T4WH,2849427,6T4WH,2849427
B1527:1:70,Parnassia palustris,,Parnassia,,palustris,,species,,B1527:1,accepted,,,,,,,,,,,Parnassia,,,Parnassia palustris,,4DQ82,3032585,4DQ82,3032585
B1527:1:71,Pedicularis palustris,,Pedicularis,,palustris,,species,,B1527:1,accepted,,,,,,,,,,,Pedicularis,,,Pedicularis palustris,,6TX94,3171734,6TX94,3171734
B1527:1:72,Pedicularis sylvatica,,Pedicularis,,sylvatica,,species,,B1527:1,accepted,,,,,,,,,,,Pedicularis,,,Pedicularis sylvatica,,768LJ,3171712,768LJ,3171712
B1527:1:73,Pentanema salicinum,,Pentanema,,salicinum,,species,,B1527:1,accepted,,,,,,,,,,,Pentanema,,,Pentanema salicinum,,76NKW,9868510,76NKW,9868510
B1527:1:74,Phleum alpinum,,Phleum,,alpinum,,species,,B1527:1,accepted,,,,,,,,,,,Phleum,,,Phleum alpinum,,4GFX6,8952395,4GFX6,8952395
B1527:1:75,Phleum phleoides,,Phleum,,phleoides,,species,,B1527:1,accepted,,,,,,,,,,,Phleum,,,Phleum phleoides,,4GFZN,4139238,4GFZN,4139238
B1527:1:76,Pilosella lactucella,,Pilosella,,lactucella,,species,,B1527:1,accepted,,,,,,,,,,,Pilosella,,,Pilosella lactucella,,77JX9,9509071,77JX9,9509071
B1527:1:77,Pilosella officinarum,,Pilosella,,officinarum,,species,,B1527:1,accepted,,,,,,,,,,,Pilosella,,,Pilosella officinarum,,4HV2W,7874303,4HV2W,7874303
B1527:1:78,Pimpinella saxifraga,,Pimpinella,,saxifraga,,species,,B1527:1,accepted,,,,,,,,,,,Pimpinella,,,Pimpinella saxifraga,,4HX85,7622278,4HX85,7622278
B1527:1:79,Plantago lanceolata,,Plantago,,lanceolata,,species,,B1527:1,accepted,,,,,,,,,,,Plantago,,,Plantago lanceolata,,4JLMM,7415324,4JLMM,7415324
B1527:1:80,Plantago maritima,,Plantago,,maritima,,species,,B1527:1,accepted,,,,,,,,,,,Plantago,,,Plantago maritima,,4JLPN,3189755,4JLPN,3189755
B1527:1:81,Plantago media,,Plantago,,media,,species,,B1527:1,accepted,,,,,,,,,,,Plantago,,,Plantago media,,4JLPV,3189747,4JLPV,3189747
B1527:1:82,Poa alpina,,Poa,,alpina,,species,,B1527:1,accepted,,,,,,,,,,,Poa,,,Poa alpina,,4KL8Z,2704234,4KL8Z,2704234
B1527:1:83,Potentilla erecta,,Potentilla,,erecta,,species,,B1527:1,accepted,,,,,,,,,,,Potentilla,,,Potentilla erecta,,6VVPW,5365576,6VVPW,5365576
B1527:1:84,Potentilla crantzii,,Potentilla,,crantzii,,species,,B1527:1,accepted,,,,,,,,,,,Potentilla,,,Potentilla crantzii,"{""indistinguishableFrom"":[""B1527:1:85"",""B1527:1:86"",""B1527:1:87"",""B1527:1:88"",""B1527:1:89""]}",9YC7N,5366215,9YC7N,5366215
B1527:1:85,Potentilla heptaphylla,,Potentilla,,heptaphylla,,species,,B1527:1,accepted,,,,,,,,,,,Potentilla,,,Potentilla heptaphylla,"{""indistinguishableFrom"":[""B1527:1:84"",""B1527:1:86"",""B1527:1:87"",""B1527:1:88"",""B1527:1:89""]}",6W7P2,5366112,6W7P2,5366112
