scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B218:2:1,Cynipinae,,,,,,subfamily,,B218:2,accepted,,,,,,,,,,Cynipinae,,,,CYNIPINAE,,V7H4T,,V7H4T,
B218:2:2,Ceroptres Hartig,Hartig,,,,,genus,,B218:2,accepted,,,B218:2:1,Cynipinae,,,,,,Cynipinae,Ceroptres,,Cynipinae,Ceroptres Hartig,,MGF23,1309570,MGF23,1309570
B218:2:3,Ceroptres arator Hartig,Hartig,Ceroptres,,arator,,species,,B218:2,accepted,,,B218:2:2,Ceroptres Hartig,,,,,,Cynipinae,Ceroptres,,Cynipinae | Ceroptres,arator Hartig,,MGF2F,1309572,MGF3L,1309571
B218:2:4,Phanacis Foerster,Foerster,,,,,genus,,B218:2,accepted,,,B218:2:1,Cynipinae,,,,,,Cynipinae,Phanacis,,Cynipinae,Phanacis Foerster,,RW8MN,1309619,RW8MN,1309619
B218:2:5,Phanacis centaureae Foerster,Foerster,Phanacis,,centaureae,,species,,B218:2,accepted,,,B218:2:4,Phanacis Foerster,,,,,,Cynipinae,Phanacis,,Cynipinae | Phanacis,centaureae Foerster,,RW8N5,1309623,RW8N5,1309623
B218:2:6,Phanacis sonchi (Stefani),(Stefani),Phanacis,,sonchi,,species,comb. n.,B218:2,accepted,,,B218:2:4,Phanacis Foerster,,,,,,Cynipinae,Phanacis,,Cynipinae | Phanacis,sonchi (Stefani) comb. n.,,,,,
B218:2:7,Phanacis hypochoeridis (Kieffer),(Kieffer),Phanacis,,hypochoeridis,,species,comb. n.,B218:2,accepted,,,B218:2:4,Phanacis Foerster,,,,,,Cynipinae,Phanacis,,Cynipinae | Phanacis,hypochoeridis (Kieffer) comb. n.,,RW8NC,1309620,RW8NC,1309620
B218:2:8,Phanacis caulicola (Hedicke),(Hedicke),Phanacis,,caulicola,,species,comb. n.,B218:2,accepted,,,B218:2:4,Phanacis Foerster,,,,,,Cynipinae,Phanacis,,Cynipinae | Phanacis,caulicola (Hedicke) comb. n.,,RW8N4,4496755,RW8N4,4496755
B218:2:9,Phanacis lampsanae (Perris),(Perris),Phanacis,,lampsanae,,species,comb. n.,B218:2,accepted,,,B218:2:4,Phanacis Foerster,,,,,,Cynipinae,Phanacis,,Cynipinae | Phanacis,lampsanae (Perris) comb. n.,,RW8QF,11295388,T73SY,1309649
B218:2:10,Phanacis taraxaci (Ashmead),(Ashmead),Phanacis,,taraxaci,,species,comb. n.,B218:2,accepted,,,B218:2:4,Phanacis Foerster,,,,,,Cynipinae,Phanacis,,Cynipinae | Phanacis,taraxaci (Ashmead) comb. n.,,RW8NS,1309622,RW8NS,1309622
B218:2:11,Aulacidea Ashmead,Ashmead,,,,,genus,,B218:2,accepted,,,B218:2:1,Cynipinae,,,,,,Cynipinae,Aulacidea,,Cynipinae,Aulacidea Ashmead,,LPNJ7,1309678,LPNJ7,1309678
B218:2:12,Aulacidea tragopogonis (Thomson),(Thomson),Aulacidea,,tragopogonis,,species,,B218:2,accepted,,,B218:2:11,Aulacidea Ashmead,,,,,,Cynipinae,Aulacidea,,Cynipinae | Aulacidea,tragopogonis (Thomson),,LPNPW,1309680,LPNPW,1309680
B218:2:13,Aulacidea pigeoti Kieffer,Kieffer,Aulacidea,,pigeoti,,species,syn. n.,B218:2,synonym,B218:2:12,Aulacidea tragopogonis (Thomson),,,,,,,,Cynipinae,Aulacidea,,Cynipinae | Aulacidea,pigeoti Kieffer syn. n.,,LPNN7,11299260,LPNPW,1309680
