scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B2594:1:1,Eurygaster,,,,,,genus,,B2594:1,accepted,,,,,,,,,,,Eurygaster,,,Eurygaster,,BXWJH,2079334,BYMGM,2079334
B2594:1:2,Eurygaster hottentotus (Fab.),(Fab.),Eurygaster,,hottentotus,,species,,B2594:1,accepted,,,B2594:1:1,Eurygaster,,,,,,,Eurygaster,,Eurygaster,hottentotus (Fab.),,,5160030,,5758791
B2594:1:3,Eurygaster fokkeri Puton,Puton,Eurygaster,,fokkeri,,species,,B2594:1,accepted,,,B2594:1:1,Eurygaster,,,,,,,Eurygaster,,Eurygaster,Fokkeri Puton,,,8910822,,8910822
B2594:1:4,Eurygaster schreiberi Montandon,Montandon,Eurygaster,,schreiberi,,species,,B2594:1,accepted,,,B2594:1:1,Eurygaster,,,,,,,Eurygaster,,Eurygaster,Schreberi Montandon,,,,,
B2594:1:5,Eurygaster integriceps Puton,Puton,Eurygaster,,integriceps,,species,,B2594:1,accepted,,,B2594:1:1,Eurygaster,,,,,,,Eurygaster,,Eurygaster,integriceps Puton,,,9157433,,9157433
B2594:1:6,Eurygaster dilaticollis Dohrn,Dohrn,Eurygaster,,dilaticollis,,species,,B2594:1,accepted,,,B2594:1:1,Eurygaster,,,,,,,Eurygaster,,Eurygaster,dilaticollis Dohrn,,,8094697,,8094697
B2594:1:7,Eurygaster austriacus (Schrank.),(Schrank.),Eurygaster,,austriacus,,species,,B2594:1,accepted,,,B2594:1:1,Eurygaster,,,,,,,Eurygaster,,Eurygaster,austriacus (Schrank.),,,5758791,,5758791
B2594:1:8,Eurygaster laeviusculus Jakowl.,Jakowl.,Eurygaster,,laeviusculus,,species,,B2594:1,accepted,,,B2594:1:1,Eurygaster,,,,,,,Eurygaster,,Eurygaster,laeviusculus Jakowl.,,,10749847,,10749847
B2594:1:9,Eurygaster carinatus Van Duzee,Van Duzee,Eurygaster,,carinatus,,species,,B2594:1,accepted,,,B2594:1:1,Eurygaster,,,,,,,Eurygaster,,Eurygaster,carinatus Van Duzee,,,,,
B2594:1:10,Eurygaster minor Montandon,Montandon,Eurygaster,,minor,,species,,B2594:1,accepted,,,B2594:1:1,Eurygaster,,,,,,,Eurygaster,,Eurygaster,minor Montandon,,,7647491,,5758789
B2594:1:11,Eurygaster alternatus Say,Say,Eurygaster,,alternatus,,species,,B2594:1,accepted,,,B2594:1:1,Eurygaster,,,,,,,Eurygaster,,Eurygaster,alternatus Say,,,5160029,,5160029
B2594:1:12,Eurygaster sodalis Horvath,Horvath,Eurygaster,,sodalis,,species,,B2594:1,accepted,,,B2594:1:1,Eurygaster,,,,,,,Eurygaster,,Eurygaster,sodalis Horvath,,,,,
B2594:1:13,Eurygaster maurus (L.),(L.),Eurygaster,,maurus,,species,,B2594:1,accepted,,,B2594:1:1,Eurygaster,,,,,,,Eurygaster,,Eurygaster,maurus (L.),,,5758789,,5758789
B2594:1:14,Eurygaster meridionalis Péneau,Péneau,Eurygaster,,meridionalis,,species,,B2594:1,accepted,,,B2594:1:1,Eurygaster,,,,,,,Eurygaster,,Eurygaster,meridionalis Péneau,,,,,
