scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B156:1:1,Siphonaptera,,,,,,order,,B156:1,accepted,,,,,,,,Siphonaptera,,,,,,43J,1366,43J,1366
B156:1:2,Pulicoidea,,,,,,superfamily,,B156:1,accepted,,,B156:1:1,Siphonaptera,,,,Siphonaptera,,,,,Siphonaptera,5LC,,5LC,
B156:1:3,Pulicidae,,,,,,family,,B156:1,accepted,,,B156:1:2,Pulicoidea,,,,Siphonaptera,Pulicidae,,,,Siphonaptera | Pulicoidea,62783,8853,62783,8853
B156:1:4,Spilopsyllinae,,,,,,subfamily,,B156:1,accepted,,,B156:1:3,Pulicidae,,,,Siphonaptera,Pulicidae,Spilopsyllinae,,,Siphonaptera | Pulicoidea | Pulicidae,,,,
B156:1:5,Spilopsyllus Baker,Baker,,,,,genus,,B156:1,accepted,,,B156:1:4,Spilopsyllinae,,,,Siphonaptera,Pulicidae,Spilopsyllinae,Spilopsyllus,,Siphonaptera | Pulicoidea | Pulicidae | Spilopsyllinae,646DC,1419561,646DC,1419561
B156:1:6,Spilopsyllus cuniculi (Dale),(Dale),Spilopsyllus,,cuniculi,,species,,B156:1,accepted,,,B156:1:5,Spilopsyllus Baker,,,,Siphonaptera,Pulicidae,Spilopsyllinae,Spilopsyllus,,Siphonaptera | Pulicoidea | Pulicidae | Spilopsyllinae | Spilopsyllus,6YZK5,1419562,6YZK5,1419562
B156:1:7,Ornithopsylla Rothschild,Rothschild,,,,,genus,,B156:1,accepted,,,B156:1:4,Spilopsyllinae,,,,Siphonaptera,Pulicidae,Spilopsyllinae,Ornithopsylla,,Siphonaptera | Pulicoidea | Pulicidae | Spilopsyllinae,69Y3,1419353,69Y3,1419353
B156:1:8,Ornithopsylla laetitiae Rothschild,Rothschild,Ornithopsylla,,laetitiae,,species,,B156:1,accepted,,,B156:1:7,Ornithopsylla Rothschild,,,,Siphonaptera,Pulicidae,Spilopsyllinae,Ornithopsylla,,Siphonaptera | Pulicoidea | Pulicidae | Spilopsyllinae | Ornithopsylla,6T8B3,1419354,6T8B3,1419354
B156:1:9,Pulicinae,,,,,,subfamily,,B156:1,accepted,,,B156:1:3,Pulicidae,,,,Siphonaptera,Pulicidae,Pulicinae,,,Siphonaptera | Pulicoidea | Pulicidae,,,,
B156:1:10,Echidnophaga Olliff,Olliff,,,,,genus,,B156:1,accepted,,,B156:1:9,Pulicinae,,,,Siphonaptera,Pulicidae,Pulicinae,Echidnophaga,,Siphonaptera | Pulicoidea | Pulicidae | Pulicinae,49FS,1419309,49FS,1419309
B156:1:11,Echidnophaga gallinacea (Westwood),(Westwood),Echidnophaga,,gallinacea,,species,,B156:1,accepted,,,B156:1:10,Echidnophaga Olliff,,,,Siphonaptera,Pulicidae,Pulicinae,Echidnophaga,,Siphonaptera | Pulicoidea | Pulicidae | Pulicinae | Echidnophaga,38FK2,1419322,38FK2,1419322
B156:1:12,Pulex Linnaeus,Linnaeus,,,,,genus,,B156:1,accepted,,,B156:1:9,Pulicinae,,,,Siphonaptera,Pulicidae,Pulicinae,Pulex,,Siphonaptera | Pulicoidea | Pulicidae | Pulicinae,75DD,1419545,75DD,1419545
B156:1:13,Pulex,,,,,,subgenus,s. str.,B156:1,accepted,,,B156:1:12,Pulex Linnaeus,,,,Siphonaptera,Pulicidae,Pulicinae,Pulex,Pulex,Siphonaptera | Pulicoidea | Pulicidae | Pulicinae | Pulex,75DD,,75DD,
B156:1:14,Pulex irritans Linnaeus,Linnaeus,Pulex,,irritans,,species,,B156:1,accepted,,,B156:1:13,Pulex,,,,Siphonaptera,Pulicidae,Pulicinae,Pulex,Pulex,Siphonaptera | Pulicoidea | Pulicidae | Pulicinae | Pulex | Pulex,6WPPH,1419547,6WPPH,1419547
B156:1:15,Xenopsyllinae,,,,,,subfamily,,B156:1,accepted,,,B156:1:3,Pulicidae,,,,Siphonaptera,Pulicidae,Xenopsyllinae,,,Siphonaptera | Pulicoidea | Pulicidae,,,,
B156:1:16,Xenopsylla Glinkiewicz,Glinkiewicz,,,,,genus,,B156:1,accepted,,,B156:1:15,Xenopsyllinae,,,,Siphonaptera,Pulicidae,Xenopsyllinae,Xenopsylla,,Siphonaptera | Pulicoidea | Pulicidae | Xenopsyllinae,88WZ,1419358,88WZ,1419358
B156:1:17,Xenopsylla brasiliensis (Baker),(Baker),Xenopsylla,,brasiliensis,,species,,B156:1,accepted,,,B156:1:16,Xenopsylla Glinkiewicz,,,,Siphonaptera,Pulicidae,Xenopsyllinae,Xenopsylla,,Siphonaptera | Pulicoidea | Pulicidae | Xenopsyllinae | Xenopsylla,5CB95,1419396,5CB95,1419396
B156:1:18,Xenopsylla cheopis (Rothschild),(Rothschild),Xenopsylla,,cheopis,,species,,B156:1,accepted,,,B156:1:16,Xenopsylla Glinkiewicz,,,,Siphonaptera,Pulicidae,Xenopsyllinae,Xenopsylla,,Siphonaptera | Pulicoidea | Pulicidae | Xenopsyllinae | Xenopsylla,5CB97,1419435,5CB97,1419435
