scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B187:9:1,Mordellidae,,,,,,family,,B187:9,accepted,,,,,,,,,Mordellidae,,,,,MORDELLIDAE,,KVH3H,4746,KVH3H,4746
B187:9:2,Mordella Linnaeus,Linnaeus,,,,,genus,,B187:9,accepted,,,B187:9:1,Mordellidae,,,,,Mordellidae,,Mordella,,Mordellidae,Mordella Linnaeus,,KVJYY,1045999,KVJYY,1045999
B187:9:3,Mordella villosa (Schrank),(Schrank),Mordella,,villosa,,species,,B187:9,accepted,,,B187:9:2,Mordella Linnaeus,,,,,Mordellidae,,Mordella,,Mordellidae | Mordella,villosa (Schrank),,QMLD8,4456519,TYHWR,4456515
B187:9:4,Mordella fasciata Fabricius,Fabricius,Mordella,,fasciata,,species,,B187:9,synonym,B187:9:3,Mordella villosa (Schrank),,,,,,,Mordellidae,,Mordella,,Mordellidae | Mordella,fasciata Fabricius,,QMJFB,4456343,TYHWR,4456515
B187:9:5,Mordella aculeata Linnaeus,Linnaeus,Mordella,,aculeata,,species,,B187:9,accepted,,,B187:9:2,Mordella Linnaeus,,,,,Mordellidae,,Mordella,,Mordellidae | Mordella,aculeata Linnaeus,,QMHJK,4456565,QMHJK,4456565
B187:9:6,Tomoxia Costa,Costa,,,,,genus,,B187:9,accepted,,,B187:9:1,Mordellidae,,,,,Mordellidae,,Tomoxia,,Mordellidae,Tomoxia Costa,,TC786,1046048,TC786,1046048
B187:9:7,Tomoxia biguttata (Gyllenhal),(Gyllenhal),Tomoxia,,biguttata,,species,,B187:9,accepted,,,B187:9:6,Tomoxia Costa,,,,,Mordellidae,,Tomoxia,,Mordellidae | Tomoxia,biguttata (Gyllenhal),,TC78B,7568878,TC78G,4456507
B187:9:8,Mordellistena Costa,Costa,,,,,genus,,B187:9,accepted,,,B187:9:1,Mordellidae,,,,,Mordellidae,,Mordellistena,,Mordellidae,Mordellistena Costa,,KVJZZ,1046076,KVJZZ,1046076
B187:9:9,Mordellistena abdominalis (Fabricius),(Fabricius),Mordellistena,,abdominalis,,species,,B187:9,accepted,,,B187:9:8,Mordellistena Costa,,,,,Mordellidae,,Mordellistena,,Mordellidae | Mordellistena,abdominalis (Fabricius),,QMNMC,10047911,QMTKW,4456599
B187:9:10,Mordellistena parvula (Gyllenhal),(Gyllenhal),Mordellistena,,parvula,,species,,B187:9,accepted,,,B187:9:8,Mordellistena Costa,,,,,Mordellidae,,Mordellistena,,Mordellidae | Mordellistena,parvula (Gyllenhal),,QMN8Y,4456675,QMN8Y,4456675
B187:9:11,Mordellistena parvula var. inaequalis Mulsant,Mulsant,Mordellistena,,parvula,inaequalis,variety,,B187:9,accepted,,,B187:9:10,Mordellistena parvula (Gyllenhal),,,,,Mordellidae,,Mordellistena,,Mordellidae | Mordellistena | Mordellistena parvula,inaequalis Mulsant,,,,,
B187:9:12,Mordellistena pumila (Gyllenhal),(Gyllenhal),Mordellistena,,pumila,,species,,B187:9,accepted,,,B187:9:8,Mordellistena Costa,,,,,Mordellidae,,Mordellistena,,Mordellidae | Mordellistena,pumila (Gyllenhal),,QMND8,4456780,QMND8,4456780
B187:9:13,Mordellistena brevicauda (Boheman),(Boheman),Mordellistena,,brevicauda,,species,,B187:9,accepted,,,B187:9:8,Mordellistena Costa,,,,,Mordellidae,,Mordellistena,,Mordellidae | Mordellistena,brevicauda (Boheman),,QMMT4,4456771,QMMT4,4456771
B187:9:14,Mordellistena neuwaldeggiana (Panzer),(Panzer),Mordellistena,,neuwaldeggiana,,species,,B187:9,accepted,,,B187:9:8,Mordellistena Costa,,,,,Mordellidae,,Mordellistena,,Mordellidae | Mordellistena,neuwaldeggiana (Panzer),,QMN85,4456646,QMN85,4456646
B187:9:15,Mordellistena humeralis (Linnaeus),(Linnaeus),Mordellistena,,humeralis,,species,,B187:9,accepted,,,B187:9:8,Mordellistena Costa,,,,,Mordellidae,,Mordellistena,,Mordellidae | Mordellistena,humeralis (Linnaeus),,QMN4K,4456638,QMN4K,4456638
B187:9:16,Mordellistena variegata (Fabricius),(Fabricius),Mordellistena,,variegata,,species,,B187:9,accepted,,,B187:9:8,Mordellistena Costa,,,,,Mordellidae,,Mordellistena,,Mordellidae | Mordellistena,variegata (Fabricius),,QMNHX,4456740,QMNHX,4456740
