scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID
B466:1:1,Lasius,,,,,,genus,,B466:1,accepted,,,,,,,,,,,Lasius,,,5B7S,1325751
B466:1:2,Chthonolasius,,,,,,subgenus,,B466:1,accepted,,,B466:1:1,Lasius,,,,,,,Lasius,Chthonolasius,Lasius,,
B466:1:3,"Lasius mixtus (Nylander, 1846)","(Nylander, 1846)",Lasius,,mixtus,,species,,B466:1,accepted,,,B466:1:2,Chthonolasius,,,,,,,Lasius,Chthonolasius,Lasius | Chthonolasius,3SGXM,5035862
B466:1:4,"Formica mixta Nylander, 1846","Nylander, 1846",Formica,,mixta,,species,,B466:1,synonym,B466:1:3,"Lasius mixtus (Nylander, 1846)",,,,,,,,,Lasius,Chthonolasius,Lasius | Chthonolasius,,7797475
B466:1:5,"Lasius sabularum (Bondroit, 1918)","(Bondroit, 1918)",Lasius,,sabularum,,species,,B466:1,accepted,,,B466:1:2,Chthonolasius,,,,,,,Lasius,Chthonolasius,Lasius | Chthonolasius,3SGYL,5035806
B466:1:6,"Formicina umbrata var. sabularum Bondroit, 1918","Bondroit, 1918",Formicina,,umbrata,sabularum,variety,,B466:1,synonym,B466:1:5,"Lasius sabularum (Bondroit, 1918)",,,,,,,,,Lasius,Chthonolasius,Lasius | Chthonolasius,,9201464
B466:1:7,"Lasius distinguendus Emery, 1916","Emery, 1916",Lasius,,distinguendus,,species,,B466:1,accepted,,,B466:1:2,Chthonolasius,,,,,,,Lasius,Chthonolasius,Lasius | Chthonolasius,3SGWM,5035832
B466:1:8,"Lasius umbratus (Nylander, 1846)","(Nylander, 1846)",Lasius,,umbratus,,species,,B466:1,accepted,,,B466:1:2,Chthonolasius,,,,,,,Lasius,Chthonolasius,Lasius | Chthonolasius,3SGZ5,5035772
B466:1:9,"Formica umbrata Nylander, 1846","Nylander, 1846",Formica,,umbrata,,species,,B466:1,synonym,B466:1:8,"Lasius umbratus (Nylander, 1846)",,,,,,,,,Lasius,Chthonolasius,Lasius | Chthonolasius,,7679689
B466:1:10,"Formicina belgarum Bondroit, 1918","Bondroit, 1918",Formicina,,belgarum,,species,,B466:1,synonym,B466:1:8,"Lasius umbratus (Nylander, 1846)",,,,,,,,,Lasius,Chthonolasius,Lasius | Chthonolasius,,3258269
B466:1:11,"Lasius meridionalis (Bondroit, 1919)","(Bondroit, 1919)",Lasius,,meridionalis,,species,,B466:1,accepted,,,B466:1:2,Chthonolasius,,,,,,,Lasius,Chthonolasius,Lasius | Chthonolasius,3SGXH,5035788
B466:1:12,"Lasius jensi Seifert, 1982","Seifert, 1982",Lasius,,jensi,,species,,B466:1,accepted,,,B466:1:2,Chthonolasius,,,,,,,Lasius,Chthonolasius,Lasius | Chthonolasius,3SGX9,5035863
B466:1:13,"Lasius jensi subsp. jensi Seifert, 1982","Seifert, 1982",Lasius,,jensi,jensi,subspecies,,B466:1,accepted,,,B466:1:12,"Lasius jensi Seifert, 1982",,,,,,,Lasius,Chthonolasius,Lasius | Chthonolasius | Lasius jensi,5J9QY,7047473
B466:1:14,Lasius jensi subsp. longiceps n.,n.,Lasius,,jensi,longiceps,subspecies,subsp.,B466:1,accepted,,,B466:1:12,"Lasius jensi Seifert, 1982",,,,,,,Lasius,Chthonolasius,Lasius | Chthonolasius | Lasius jensi,5J9QZ,5035865
B466:1:15,"Lasius rabaudi (Bondroit, 1917)","(Bondroit, 1917)",Lasius,,rabaudi,,species,,B466:1,accepted,,,B466:1:2,Chthonolasius,,,,,,,Lasius,Chthonolasius,Lasius | Chthonolasius,3SGYG,5035859
B466:1:16,"Formicina rabaudi Bondroit, 1917","Bondroit, 1917",Formicina,,rabaudi,,species,,B466:1,synonym,B466:1:15,"Lasius rabaudi (Bondroit, 1917)",,,,,,,,,Lasius,Chthonolasius,Lasius | Chthonolasius,,8854274
B466:1:17,"Lasius bicornis (Förster, 1850)","(Förster, 1850)",Lasius,,bicornis,,species,,B466:1,accepted,,,B466:1:2,Chthonolasius,,,,,,,Lasius,Chthonolasius,Lasius | Chthonolasius,3SGW8,5035843
B466:1:18,"Formica bicornis Förster, 1850","Förster, 1850",Formica,,bicornis,,species,,B466:1,synonym,B466:1:17,"Lasius bicornis (Förster, 1850)",,,,,,,,,Lasius,Chthonolasius,Lasius | Chthonolasius,,8040861
B466:1:19,"Formica incisa Schenck, 1852","Schenck, 1852",Formica,,incisa,,species,,B466:1,synonym,B466:1:17,"Lasius bicornis (Förster, 1850)",,,,,,,,,Lasius,Chthonolasius,Lasius | Chthonolasius,6JGGF,1314863
B466:1:20,"Lasius affinis (Schenck, 1852)","(Schenck, 1852)",Lasius,,affinis,,species,,B466:1,accepted,,,B466:1:2,Chthonolasius,,,,,,,Lasius,Chthonolasius,Lasius | Chthonolasius,,7360742
B466:1:21,"Formica affinis Schenck, 1852","Schenck, 1852",Formica,,affinis,,species,,B466:1,synonym,B466:1:20,"Lasius affinis (Schenck, 1852)",,,,,,,,,Lasius,Chthonolasius,Lasius | Chthonolasius,6JH6S,1314941
