scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B3085:1:1,"Corixidae Leach, 1815","Leach, 1815",,,,,family,,B3085:1,accepted,,,,,,,,,Corixidae,,,,,"Corixidae Leach, 1815",,8KK,6988,8KK,6988
B3085:1:2,"Corixida Leach, 1815","Leach, 1815",,,,,family,,B3085:1,synonym,B3085:1:1,"Corixidae Leach, 1815",,,,,,,Corixida,,,,,"Corixida Leach, 1815",,,,,
B3085:1:3,"Micronectinae Jaczweski, 1924","Jaczweski, 1924",,,,,subfamily,,B3085:1,accepted,,,B3085:1:1,"Corixidae Leach, 1815",,,,,Corixidae,Micronectinae,,,Corixidae,"Micronectinae Jaczweski, 1924",,JWM,,JWM,
B3085:1:4,"Sigaridae Douglas & Scott, 1865","Douglas & Scott, 1865",,,,,subfamily,,B3085:1,synonym,B3085:1:3,"Micronectinae Jaczweski, 1924",,,,,,,Corixidae,Sigaridae,,,Corixidae,"Sigaridae Douglas & Scott, 1865",,,,,
B3085:1:5,"Micronecta Kirkaldy, 1897","Kirkaldy, 1897",,,,,genus,,B3085:1,accepted,,,B3085:1:3,"Micronectinae Jaczweski, 1924",,,,,Corixidae,Micronectinae,Micronecta,,Corixidae | Micronectinae,"Micronecta Kirkaldy, 1897",,KZVPY,4485457,KZVPY,4485457
B3085:1:6,"Sigara Leach, 1817","Leach, 1817",,,,,genus,"nec Fabricius, 1775",B3085:1,synonym,B3085:1:5,"Micronecta Kirkaldy, 1897",,,,,,,Corixidae,Micronectinae,Sigara,,Corixidae | Micronectinae,"Sigara Leach, 1817 nec Fabricius, 1775",,7GR7,2049846,7GR7,2049846
B3085:1:7,"Dichaetonecta Hutchinson, 1940","Hutchinson, 1940",Micronecta,,,,subgenus,,B3085:1,accepted,,,B3085:1:5,"Micronecta Kirkaldy, 1897",,,,,Corixidae,Micronectinae,Micronecta,Dichaetonecta,Corixidae | Micronectinae | Micronecta,"Dichaetonecta Hutchinson, 1940",,CFN2N,,CFN2N,
B3085:1:8,"Micronecta scholtzi (Fieber, 1860)","(Fieber, 1860)",Micronecta,Dichaetonecta,scholtzi,,species,,B3085:1,accepted,,,B3085:1:7,"Dichaetonecta Hutchinson, 1940",,,,,Corixidae,Micronectinae,Micronecta,Dichaetonecta,Corixidae | Micronectinae | Micronecta | Dichaetonecta,"scholtzi (Fieber, 1860)",,7VV37,4485460,7VV37,4485460
B3085:1:9,"Sigara scholtzii Scholtz, 1846","Scholtz, 1846",Sigara,,scholtzii,,species,nomen nudum,B3085:1,synonym,B3085:1:8,"Micronecta scholtzi (Fieber, 1860)",,,,,,,Corixidae,Micronectinae,Micronecta,Dichaetonecta,Corixidae | Micronectinae | Micronecta | Dichaetonecta,"Sigara Scholtzii Scholtz, 1846 nomen nudum",,SVRRZ,7908374,7VV37,7908374
B3085:1:10,"Sigara scholtzi Fieber, 1860","Fieber, 1860",Sigara,,scholtzi,,species,,B3085:1,synonym,B3085:1:8,"Micronecta scholtzi (Fieber, 1860)",,,,,,,Corixidae,Micronectinae,Micronecta,Dichaetonecta,Corixidae | Micronectinae | Micronecta | Dichaetonecta,"Sigara Scholtzi Fieber, 1860",,SVRRZ,4485461,7VV37,4485460
