scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B1005:1:1,Bombus,,,,,,genus,,B1005:1,accepted,,,,,,,,,,,Bombus,,,62H8K,11239415,62H8K,11239415
B1005:1:2,Alpinobombus,,,,,,subgenus,,B1005:1,accepted,,,B1005:1:1,Bombus,,,,,,,Bombus,Alpinobombus,Bombus,,,,
B1005:1:3,Bombus alpinus (Linnaeus 1758),(Linnaeus 1758),Bombus,,alpinus,,species,,B1005:1,accepted,,,B1005:1:2,Alpinobombus,,,,,,,Bombus,Alpinobombus,Bombus | Alpinobombus,MFDH,1340325,MFDH,1340325
B1005:1:4,Megabombus,,,,,,subgenus,,B1005:1,accepted,,,B1005:1:1,Bombus,,,,,,,Bombus,Megabombus,Bombus,,,,
B1005:1:5,Bombus argillaceus (Scopoli 1763),(Scopoli 1763),Bombus,,argillaceus,,species,,B1005:1,accepted,,,B1005:1:4,Megabombus,,,,,,,Bombus,Megabombus,Bombus | Megabombus,MFDX,1340531,MFDX,1340531
B1005:1:6,Bombus gerstaeckeri Morawitz 1881,Morawitz 1881,Bombus,,gerstaeckeri,,species,,B1005:1,accepted,,,B1005:1:4,Megabombus,,,,,,,Bombus,Megabombus,Bombus | Megabombus,MFK5,1340384,MFK5,1340384
B1005:1:7,Bombus hortorum (Linnaeus 1761),(Linnaeus 1761),Bombus,,hortorum,,species,,B1005:1,accepted,,,B1005:1:4,Megabombus,,,,,,,Bombus,Megabombus,Bombus | Megabombus,MFKV,1340542,MFKV,1340542
B1005:1:8,Bombus ruderatus (Fabricius 1775),(Fabricius 1775),Bombus,,ruderatus,,species,,B1005:1,accepted,,,B1005:1:4,Megabombus,,,,,,,Bombus,Megabombus,Bombus | Megabombus,5WNR9,1340383,5WNR9,1340383
B1005:1:9,Thoracobombus,,,,,,subgenus,,B1005:1,accepted,,,B1005:1:1,Bombus,,,,,,,Bombus,Thoracobombus,Bombus,,,,
B1005:1:10,Bombus armeniacus Radoszkowski 1877,Radoszkowski 1877,Bombus,,armeniacus,,species,,B1005:1,accepted,,,B1005:1:9,Thoracobombus,,,,,,,Bombus,Thoracobombus,Bombus | Thoracobombus,MFDZ,1340522,MFDZ,1340522
